id,code,name,amount,State
,811490,Other Personal and Household Goods Repair and Maintenance,388990.37,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,382920.8,AK
,562998,All Other Miscellaneous Waste Management Services,380203.04,AK
,561710,Exterminating and Pest Control Services,351146.54,AK
,928120,International Affairs,347481.84,AK
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",342382.24,AK
,333618,Other Engine Equipment Manufacturing,322529.0,AK
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),314802.7,AK
,238110,Poured Concrete Foundation and Structure Contractors,311755.28,AK
,621420,Outpatient Mental Health and Substance Abuse Centers,311442.5,AK
,311991,Perishable Prepared Food Manufacturing,309877.62,AK
,561410,Document Preparation Services,299694.1,AK
,924120,Administration of Conservation Programs,290319.34,AK
,336390,Other Motor Vehicle Parts Manufacturing,271457.8,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,263851.37,AK
,519120,Libraries and Archives,257500.0,AK
,335312,Motor and Generator Manufacturing,249310.0,AK
,333611,Turbine and Turbine Generator Set Units Manufacturing,244891.0,AK
,491110,Postal Service,243226.56,AK
,333318,Other Commercial and Service Industry Machinery Manufacturing,242815.08,AK
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,237408.06,AK
,562920,Materials Recovery Facilities,234915.42,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),231419.77,AK
,519190,All Other Information Services,218968.48,AK
,339920,Sporting and Athletic Goods Manufacturing,201310.79,AK
,621112,"Offices of Physicians, Mental Health Specialists",193000.0,AK
,541410,Interior Design Services,192702.12,AK
,336999,All Other Transportation Equipment Manufacturing,191305.95,AK
,721199,All Other Traveler Accommodation,185318.39,AK
,325120,Industrial Gas Manufacturing,179267.94,AK
,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,177581.86,AK
,483112,Deep Sea Passenger Transportation,175230.94,AK
,424710,Petroleum Bulk Stations and Terminals,175046.99,AK
,327320,Ready-Mix Concrete Manufacturing,170542.15,AK
,314110,Carpet and Rug Mills,168700.09,AK
,444110,Home Centers,164796.0,AK
,561492,Court Reporting and Stenotype Services,163894.51,AK
,515210,Cable and Other Subscription Programming,154705.24,AK
,336340,Motor Vehicle Brake System Manufacturing,149216.82,AK
,811111,General Automotive Repair,147743.93,AK
,333913,Measuring and Dispensing Pump Manufacturing,142108.0,AK
,541910,Marketing Research and Public Opinion Polling,139774.0,AK
,332312,Fabricated Structural Metal Manufacturing,138866.52,AK
,713940,Fitness and Recreational Sports Centers,137146.08,AK
,621111,Offices of Physicians (except Mental Health Specialists),137073.51,AK
,325611,Soap and Other Detergent Manufacturing,131692.96,AK
,488210,Support Activities for Rail Transportation,128762.5,AK
,541940,Veterinary Services,128631.7,AK
,811198,All Other Automotive Repair and Maintenance,128255.52,AK
,483113,Coastal and Great Lakes Freight Transportation,127925.36,AK
,336214,Travel Trailer and Camper Manufacturing,127345.24,AK
,326140,Polystyrene Foam Product Manufacturing,125240.0,AK
,813110,Religious Organizations,119842.09,AK
,314912,Canvas and Related Product Mills,116215.0,AK
,454310,Fuel Dealers,112564.94,AK
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",112433.0,AK
,334516,Analytical Laboratory Instrument Manufacturing,109463.23,AK
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",108352.39,AK
,321999,All Other Miscellaneous Wood Product Manufacturing,101841.22,AK
,212319,Other Crushed and Broken Stone Mining and Quarrying,99980.0,AK
,541360,Geophysical Surveying and Mapping Services,98129.7,AK
,812332,Industrial Launderers,91719.29,AK
,321992,Prefabricated Wood Building Manufacturing,89618.0,AK
,238320,Painting and Wall Covering Contractors,89413.66,AK
,531110,Lessors of Residential Buildings and Dwellings,89038.4,AK
,339112,Surgical and Medical Instrument Manufacturing,85987.66,AK
,335911,Storage Battery Manufacturing,85595.09,AK
,712110,Museums,82043.25,AK
,221330,Steam and Air-Conditioning Supply,81575.0,AK
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,80058.93,AK
,531190,Lessors of Other Real Estate Property,78796.94,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",78406.37,AK
,483114,Coastal and Great Lakes Passenger Transportation,76737.33,AK
,483211,Inland Water Freight Transportation,74423.89,AK
,488510,Freight Transportation Arrangement,72741.35,AK
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,70459.88,AK
,481111,Scheduled Passenger Air Transportation,69945.0,AK
,813311,Human Rights Organizations,67500.0,AK
,333517,Machine Tool Manufacturing,65306.0,AK
,335228,Other Major Household Appliance Manufacturing,65300.0,AK
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",63966.64,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",60793.7,AK
,331222,Steel Wire Drawing,60350.0,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,57951.66,AK
,441222,Boat Dealers,57742.5,AK
,541890,Other Services Related to Advertising,57420.0,AK
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",57342.73,AK
,332321,Metal Window and Door Manufacturing,56765.02,AK
,238310,Drywall and Insulation Contractors,56595.0,AK
,541380,Testing Laboratories,56572.58,AK
,314910,Textile Bag and Canvas Mills,53250.71,AK
,519130,Internet Publishing and Broadcasting and Web Search Portals,52301.49,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,51728.14,AK
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,49950.0,AK
,487210,"Scenic and Sightseeing Transportation, Water",49900.0,AK
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,49240.86,AK
,541110,Offices of Lawyers,49158.15,AK
,332510,Hardware Manufacturing,48949.0,AK
,492110,Couriers and Express Delivery Services,48516.65,AK
,424690,Other Chemical and Allied Products Merchant Wholesalers,48000.0,AK
,423420,Office Equipment Merchant Wholesalers,46483.52,AK
,333244,Printing Machinery and Equipment Manufacturing,45782.55,AK
,336212,Truck Trailer Manufacturing,45729.4,AK
,333912,Air and Gas Compressor Manufacturing,45171.17,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,44980.0,AK
,334519,Other Measuring and Controlling Device Manufacturing,44561.66,AK
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,42606.0,AK
,532310,General Rental Centers,42437.94,AK
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,42374.0,AK
,541219,Other Accounting Services,41937.75,AK
,624310,Vocational Rehabilitation Services,41469.0,AK
,482111,Line-Haul Railroads,39804.8,AK
,312112,Bottled Water Manufacturing,38540.0,AK
,442210,Floor Covering Stores,38264.35,AK
,332618,Other Fabricated Wire Product Manufacturing,37434.81,AK
,711130,Musical Groups and Artists,37040.0,AK
,488490,Other Support Activities for Road Transportation,36911.5,AK
,921150,American Indian and Alaska Native Tribal Governments,34777.0,AK
,321911,Wood Window and Door Manufacturing,34000.0,AK
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",33995.0,AK
,325199,All Other Basic Organic Chemical Manufacturing,33532.0,AK
,532111,Passenger Car Rental,33523.25,AK
,484110,"General Freight Trucking, Local",33100.0,AK
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,32782.0,AK
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",32453.9,AK
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",31854.12,AK
,443142,Electronics Stores,30732.0,AK
,212312,Crushed and Broken Limestone Mining and Quarrying,30288.0,AK
,921190,Other General Government Support,30167.14,AK
,928110,National Security,30000.0,AK
,333911,Pump and Pumping Equipment Manufacturing,29650.0,AK
,326122,Plastics Pipe and Pipe Fitting Manufacturing,28460.56,AK
,811420,Reupholstery and Furniture Repair,27955.0,AK
,327120,Clay Building Material and Refractories Manufacturing,27612.7,AK
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,27500.0,AK
,324191,Petroleum Lubricating Oil and Grease Manufacturing,25997.29,AK
,311999,All Other Miscellaneous Food Manufacturing,25210.82,AK
,812930,Parking Lots and Garages,25184.0,AK
,326211,Tire Manufacturing (except Retreading),24690.5,AK
,813920,Professional Organizations,24174.37,AK
,311919,Other Snack Food Manufacturing,23522.55,AK
,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",23500.0,AK
,515112,Radio Stations,23406.1,AK
,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers,22915.82,AK
,621399,Offices of All Other Miscellaneous Health Practitioners,22914.53,AK
,485999,All Other Transit and Ground Passenger Transportation,22742.82,AK
,515111,Radio Networks,22037.4,AK
,321991,Manufactured Home (Mobile Home) Manufacturing,21500.0,AK
,925120,Administration of Urban Planning and Community and Rural Development,21271.05,AK
,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",20914.2,AK
,327390,Other Concrete Product Manufacturing,20000.0,AK
,611310,"Colleges, Universities, and Professional Schools",19296.79,AK
,922160,Fire Protection,18831.25,AK
,541490,Other Specialized Design Services,18500.0,AK
,444190,Other Building Material Dealers,17988.74,AK
,335121,Residential Electric Lighting Fixture Manufacturing,17898.6,AK
,532420,Office Machinery and Equipment Rental and Leasing,17440.0,AK
,339950,Sign Manufacturing,17400.0,AK
,812910,Pet Care (except Veterinary) Services,17280.0,AK
,333316,Photographic and Photocopying Equipment Manufacturing,17043.03,AK
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),16438.65,AK
,611512,Flight Training,15892.0,AK
,332313,Plate Work Manufacturing,15152.0,AK
,531130,Lessors of Miniwarehouses and Self-Storage Units,15070.52,AK
,238150,Glass and Glazing Contractors,15047.52,AK
,483212,Inland Water Passenger Transportation,14758.66,AK
,321114,Wood Preservation,14473.36,AK
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",14436.0,AK
,335110,Electric Lamp Bulb and Part Manufacturing,13977.0,AK
,334111,Electronic Computer Manufacturing,13547.0,AK
,332991,Ball and Roller Bearing Manufacturing,13500.0,AK
,561920,Convention and Trade Show Organizers,12875.56,AK
,321918,Other Millwork (including Flooring),12384.79,AK
,238170,Siding Contractors,12100.0,AK
,112519,Other Aquaculture,12000.0,AK
,712120,Historical Sites,11302.94,AK
,541922,Commercial Photography,11000.0,AK
,811113,Automotive Transmission Repair,10041.33,AK
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",9830.0,AK
,332710,Machine Shops,9785.0,AK
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",9330.0,AK
,325314,Fertilizer (Mixing Only) Manufacturing,9012.95,AK
,332322,Sheet Metal Work Manufacturing,8067.47,AK
,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,7748.16,AK
,337110,Wood Kitchen Cabinet and Countertop Manufacturing,7550.0,AK
,541613,Marketing Consulting Services,7500.0,AK
,713990,All Other Amusement and Recreation Industries,7283.51,AK
,532292,Recreational Goods Rental,7140.0,AK
,451110,Sporting Goods Stores,7080.75,AK
,238130,Framing Contractors,7000.0,AK
,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",6963.28,AK
,423390,Other Construction Material Merchant Wholesalers,6900.0,AK
,541810,Advertising Agencies,6750.0,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",6455.78,AK
,333111,Farm Machinery and Equipment Manufacturing,6407.0,AK
,812210,Funeral Homes and Funeral Services,6394.23,AK
,333241,Food Product Machinery Manufacturing,6205.45,AK
,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",6200.0,AK
,441320,Tire Dealers,6095.24,AK
,423130,Tire and Tube Merchant Wholesalers,5924.27,AK
,321113,Sawmills,5899.5,AK
,541350,Building Inspection Services,5749.22,AK
,333613,Mechanical Power Transmission Equipment Manufacturing,5670.0,AK
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,5600.0,AK
,611620,Sports and Recreation Instruction,5501.7,AK
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",5460.0,AK
,921110,Executive Offices,5400.0,AK
,315280,Other Cut and Sew Apparel Manufacturing,5218.58,AK
,221121,Electric Bulk Power Transmission and Control,5079.28,AK
,441310,Automotive Parts and Accessories Stores,4873.59,AK
,332216,Saw Blade and Handtool Manufacturing,4750.0,AK
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,4633.55,AK
,448150,Clothing Accessories Stores,4495.5,AK
,335921,Fiber Optic Cable Manufacturing,4489.0,AK
,621999,All Other Miscellaneous Ambulatory Health Care Services,4385.0,AK
,922190,"Other Justice, Public Order, and Safety Activities",4150.0,AK
,511110,Newspaper Publishers,4000.0,AK
,561622,Locksmiths,3535.82,AK
,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",3500.0,AK
,324199,All Other Petroleum and Coal Products Manufacturing,2755.8,AK
,333921,Elevator and Moving Stairway Manufacturing,2000.0,AK
,561421,Telephone Answering Services,1935.24,AK
,311812,Commercial Bakeries,1901.19,AK
,812331,Linen Supply,1702.54,AK
,522110,Commercial Banking,840.0,AK
,523991,"Trust, Fiduciary, and Custody Activities",840.0,AK
,332993,Ammunition (except Small Arms) Manufacturing,804.0,AK
,517212,Cellular and Other Wireless Telecommunications,0.0,AK
,488991,Packing and Crating,0.0,AK
,517910,Other Telecommunications,0.0,AK
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,0.0,AK
,444130,Hardware Stores,0.0,AK
,488111,Air Traffic Control,0.0,AK
,327420,Gypsum Product Manufacturing,0.0,AK
,334119,Other Computer Peripheral Equipment Manufacturing,0.0,AK
,,,0.0,AK
,443120,Computer and Software Stores,0.0,AK
,623110,Nursing Care Facilities (Skilled Nursing Facilities),0.0,AK
,113310,Logging,0.0,AK
,221111,Hydroelectric Power Generation,0.0,AK
,314991,"Rope, Cordage, and Twine Mills",0.0,AK
,325411,Medicinal and Botanical Manufacturing,0.0,AK
,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",0.0,AK
,332992,Small Arms Ammunition Manufacturing,0.0,AK
,334210,Telephone Apparatus Manufacturing,0.0,AK
,334412,Bare Printed Circuit Board Manufacturing,0.0,AK
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",0.0,AK
,511130,Book Publishers,0.0,AK
,512110,Motion Picture and Video Production,0.0,AK
,541430,Graphic Design Services,0.0,AK
,561740,Carpet and Upholstery Cleaning Services,0.0,AK
,711510,"Independent Artists, Writers, and Performers",0.0,AK
,926140,Regulation of Agricultural Marketing and Commodities,0.0,AK
,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",0.0,AK
,325510,Paint and Coating Manufacturing,-0.1,AK
,454319,Other Fuel Dealers,-0.48,AK
,447190,Other Gasoline Stations,-1.08,AK
,423840,Industrial Supplies Merchant Wholesalers,-12.5,AK
,441110,New Car Dealers,-19.01,AK
,324121,Asphalt Paving Mixture and Block Manufacturing,-90.65,AK
,325320,Pesticide and Other Agricultural Chemical Manufacturing,-109.23,AK
,424410,General Line Grocery Merchant Wholesalers,-188.66,AK
,488999,All Other Support Activities for Transportation,-248.19,AK
,541191,Title Abstract and Settlement Offices,-260.0,AK
,311612,Meat Processed from Carcasses,-265.85,AK
,314999,All Other Miscellaneous Textile Product Mills,-450.0,AK
,484121,"General Freight Trucking, Long-Distance, Truckload",-1583.34,AK
,423410,Photographic Equipment and Supplies Merchant Wholesalers,-1654.68,AK
,541340,Drafting Services,-1809.19,AK
,541930,Translation and Interpretation Services,-2400.42,AK
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,-2864.38,AK
,624230,Emergency and Other Relief Services,-4202.33,AK
,114112,Shellfish Fishing,-4500.0,AK
,424120,Stationery and Office Supplies Merchant Wholesalers,-5112.34,AK
,813319,Other Social Advocacy Organizations,-10150.0,AK
,541850,Outdoor Advertising,-12500.0,AK
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",-20019.5,AK
,711219,Other Spectator Sports,-23527.0,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,-31013.3,AK
,621320,Offices of Optometrists,-43647.3,AK
,922140,Correctional Institutions,-47666.22,AK
,333319,Other Commercial and Service Industry Machinery Manufacturing,-52751.4,AK
,511210,Software Publishers,-62604.58,AK
,481219,Other Nonscheduled Air Transportation,-70404.0,AK
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",3004819757.83,AL
,236220,Commercial and Institutional Building Construction,2411242728.01,AL
,336611,Ship Building and Repairing,1109897419.26,AL
,541330,Engineering Services,875698064.16,AL
,336414,Guided Missile and Space Vehicle Manufacturing,843174162.12,AL
,488190,Other Support Activities for Air Transportation,447560519.89,AL
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,372034740.82,AL
,336411,Aircraft Manufacturing,308277793.84,AL
,541519,Other Computer Related Services,239521100.34,AL
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,171330311.06,AL
,541512,Computer Systems Design Services,167134182.55,AL
,561210,Facilities Support Services,155760920.58,AL
,541511,Custom Computer Programming Services,120343178.71,AL
,541611,Administrative Management and General Management Consulting Services,95155333.56,AL
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",90756014.35,AL
,622110,General Medical and Surgical Hospitals,87769855.16,AL
,324110,Petroleum Refineries,82544422.38,AL
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,76524621.88,AL
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,65761958.18,AL
,524114,Direct Health and Medical Insurance Carriers,61759708.0,AL
,311991,Perishable Prepared Food Manufacturing,61172253.24,AL
,483111,Deep Sea Freight Transportation,53179171.23,AL
,562910,Remediation Services,45822075.97,AL
,541513,Computer Facilities Management Services,41266218.4,AL
,237990,Other Heavy and Civil Engineering Construction,38943698.21,AL
,541690,Other Scientific and Technical Consulting Services,34865969.46,AL
,561720,Janitorial Services,32929249.41,AL
,315999,Other Apparel Accessories and Other Apparel Manufacturing,30166134.71,AL
,237310,"Highway, Street, and Bridge Construction",30156269.84,AL
,811219,Other Electronic and Precision Equipment Repair and Maintenance,29758879.54,AL
,541990,"All Other Professional, Scientific, and Technical Services",29316552.69,AL
,321991,Manufactured Home (Mobile Home) Manufacturing,29223936.08,AL
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,28830040.78,AL
,236210,Industrial Building Construction,25528645.36,AL
,518210,"Data Processing, Hosting, and Related Services",25056635.24,AL
,611430,Professional and Management Development Training,24327033.53,AL
,561110,Office Administrative Services,21914091.66,AL
,611630,Language Schools,19336854.52,AL
,332993,Ammunition (except Small Arms) Manufacturing,18983356.44,AL
,336120,Heavy Duty Truck Manufacturing,18906963.72,AL
,541380,Testing Laboratories,18247930.07,AL
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,18067138.36,AL
,311812,Commercial Bakeries,18006435.45,AL
,541370,Surveying and Mapping (except Geophysical) Services,17662886.12,AL
,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",17418290.9,AL
,541614,"Process, Physical Distribution, and Logistics Consulting Services",17003273.56,AL
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",16266263.38,AL
,722310,Food Service Contractors,15597607.4,AL
,334111,Electronic Computer Manufacturing,13044588.75,AL
,221122,Electric Power Distribution,12965204.15,AL
