id,code,name,amount,State
,493110,General Warehousing and Storage,325918791.84,AK
,621498,All Other Outpatient Care Centers,317336305.41,AK
,221310,Water Supply and Irrigation Systems,314552726.29,AK
,624190,Other Individual and Family Services,310886439.67,AK
,115310,Support Activities for Forestry,305834277.18,AK
,335312,Motor and Generator Manufacturing,302500121.63,AK
,336112,Light Truck and Utility Vehicle Manufacturing,302480837.42,AK
,511199,All Other Publishers,299372926.4,AK
,922190,"Other Justice, Public Order, and Safety Activities",295691756.73,AK
,721110,Hotels (except Casino Hotels) and Motels,295577900.48,AK
,321991,Manufactured Home (Mobile Home) Manufacturing,294644480.59,AK
,492110,Couriers and Express Delivery Services,287860568.48,AK
,336612,Boat Building,283058466.88,AK
,621511,Medical Laboratories,281035128.68,AK
,493190,Other Warehousing and Storage,275420406.09,AK
,541820,Public Relations Agencies,269087017.3,AK
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,268557768.06,AK
,238910,Site Preparation Contractors,250025227.02,AK
,336120,Heavy Duty Truck Manufacturing,248584462.08,AK
,221210,Natural Gas Distribution,246396653.52,AK
,311513,Cheese Manufacturing,244063908.73,AK
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,243473792.37,AK
,336390,Other Motor Vehicle Parts Manufacturing,243100749.37,AK
,532420,Office Machinery and Equipment Rental and Leasing,240301684.21,AK
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",235224464.39,AK
,488999,All Other Support Activities for Transportation,230297345.46,AK
,334119,Other Computer Peripheral Equipment Manufacturing,227942037.36,AK
,336211,Motor Vehicle Body Manufacturing,225900088.95,AK
,333618,Other Engine Equipment Manufacturing,225269278.67,AK
,541910,Marketing Research and Public Opinion Polling,223292857.08,AK
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,221235736.48,AK
,541613,Marketing Consulting Services,214622414.97,AK
,562111,Solid Waste Collection,208529679.02,AK
,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,207719948.7,AK
,326211,Tire Manufacturing (except Retreading),202614019.56,AK
,928110,National Security,200045658.97,AK
,332911,Industrial Valve Manufacturing,199743101.19,AK
,561450,Credit Bureaus,199332156.46,AK
,811212,Computer and Office Machine Repair and Maintenance,198080553.01,AK
,523110,Investment Banking and Securities Dealing,193855116.61,AK
,337122,Nonupholstered Wood Household Furniture Manufacturing,193594857.24,AK
,621399,Offices of All Other Miscellaneous Health Practitioners,192257718.07,AK
,322121,Paper (except Newsprint) Mills,186622842.21,AK
,334412,Bare Printed Circuit Board Manufacturing,181534914.13,AK
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",175921868.99,AK
,621999,All Other Miscellaneous Ambulatory Health Care Services,174875223.0,AK
,488111,Air Traffic Control,174342049.47,AK
,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",172000014.86,AK
,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",171152462.67,AK
,325413,In-Vitro Diagnostic Substance Manufacturing,168500018.91,AK
,524292,Third Party Administration of Insurance and Pension Funds,168420673.63,AK
,333911,Pump and Pumping Equipment Manufacturing,167837359.04,AK
,519130,Internet Publishing and Broadcasting and Web Search Portals,166384461.33,AK
,334413,Semiconductor and Related Device Manufacturing,162052961.39,AK
,333316,Photographic and Photocopying Equipment Manufacturing,159356770.61,AK
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",157168519.53,AK
,334310,Audio and Video Equipment Manufacturing,155639411.11,AK
,334112,Computer Storage Device Manufacturing,155434240.74,AK
,488510,Freight Transportation Arrangement,155217000.43,AK
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),153600266.12,AK
,335911,Storage Battery Manufacturing,153054913.62,AK
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,151148299.09,AK
,238290,Other Building Equipment Contractors,150910953.89,AK
,488310,Port and Harbor Operations,149401631.98,AK
,524298,All Other Insurance Related Activities,148629570.6,AK
,311991,Perishable Prepared Food Manufacturing,145980234.43,AK
,315999,Other Apparel Accessories and Other Apparel Manufacturing,144021887.2,AK
,621910,Ambulance Services,142675052.84,AK
,333244,Printing Machinery and Equipment Manufacturing,141326388.41,AK
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",139997132.61,AK
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,139735080.2,AK
,424480,Fresh Fruit and Vegetable Merchant Wholesalers,139637624.89,AK
,541350,Building Inspection Services,134762506.16,AK
,624110,Child and Youth Services,133662059.86,AK
,454310,Fuel Dealers,132630063.95,AK
,485999,All Other Transit and Ground Passenger Transportation,130363200.12,AK
,332991,Ball and Roller Bearing Manufacturing,129268424.76,AK
,923120,Administration of Public Health Programs,127628462.49,AK
,332312,Fabricated Structural Metal Manufacturing,126280399.56,AK
,532291,Home Health Equipment Rental,125225841.8,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),125201529.62,AK
,511120,Periodical Publishers,124925081.48,AK
,624310,Vocational Rehabilitation Services,124831749.92,AK
,332311,Prefabricated Metal Building and Component Manufacturing,119161026.31,AK
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",118792382.31,AK
,221320,Sewage Treatment Facilities,117567901.75,AK
,611420,Computer Training,116907454.59,AK
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,116621943.09,AK
,314999,All Other Miscellaneous Textile Product Mills,115356559.3,AK
,444130,Hardware Stores,112449650.39,AK
,531210,Offices of Real Estate Agents and Brokers,111776253.81,AK
,335313,Switchgear and Switchboard Apparatus Manufacturing,111765403.49,AK
,561790,Other Services to Buildings and Dwellings,109381581.22,AK
,311423,Dried and Dehydrated Food Manufacturing,108318294.13,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",107598970.63,AK
,325120,Industrial Gas Manufacturing,106921901.5,AK
,522110,Commercial Banking,105811201.2,AK
,921190,Other General Government Support,104923237.81,AK
,488390,Other Support Activities for Water Transportation,104735999.12,AK
,812990,All Other Personal Services,104240286.28,AK
,541360,Geophysical Surveying and Mapping Services,103995178.66,AK
,332439,Other Metal Container Manufacturing,103411496.01,AK
,333611,Turbine and Turbine Generator Set Units Manufacturing,103111509.95,AK
,334417,Electronic Connector Manufacturing,102297385.46,AK
,561599,All Other Travel Arrangement and Reservation Services,101560156.96,AK
,339991,"Gasket, Packing, and Sealing Device Manufacturing",101509410.83,AK
,311225,Fats and Oils Refining and Blending,101470090.3,AK
,333517,Machine Tool Manufacturing,101417815.58,AK
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",100062934.02,AK
,213112,Support Activities for Oil and Gas Operations,98743323.46,AK
,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",98619829.0,AK
,335931,Current-Carrying Wiring Device Manufacturing,98308280.2,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,98179682.95,AK
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,96890613.28,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,96248613.66,AK
,238320,Painting and Wall Covering Contractors,96089441.42,AK
,333613,Mechanical Power Transmission Equipment Manufacturing,94407490.1,AK
,316210,Footwear Manufacturing,94174253.72,AK
,332216,Saw Blade and Handtool Manufacturing,93879516.03,AK
,523920,Portfolio Management,91478639.45,AK
,332710,Machine Shops,91123470.02,AK
,481219,Other Nonscheduled Air Transportation,90825055.69,AK
,621991,Blood and Organ Banks,89962717.23,AK
,511130,Book Publishers,88931900.6,AK
,315211,Men's and Boys' Cut and Sew Apparel Contractors,88383739.72,AK
,238110,Poured Concrete Foundation and Structure Contractors,87225780.38,AK
,332919,Other Metal Valve and Pipe Fitting Manufacturing,86919324.2,AK
,517911,Telecommunications Resellers,86499907.86,AK
,337211,Wood Office Furniture Manufacturing,86476096.12,AK
,621210,Offices of Dentists,85996627.33,AK
,337127,Institutional Furniture Manufacturing,85823908.5,AK
,314910,Textile Bag and Canvas Mills,85200106.07,AK
,484121,"General Freight Trucking, Long-Distance, Truckload",84808784.09,AK
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",82993096.33,AK
,541890,Other Services Related to Advertising,82467089.23,AK
,236118,Residential Remodelers,82062737.39,AK
,541940,Veterinary Services,78247985.82,AK
,561421,Telephone Answering Services,77334696.6,AK
,485991,Special Needs Transportation,75571801.51,AK
,483113,Coastal and Great Lakes Freight Transportation,75481762.91,AK
,339920,Sporting and Athletic Goods Manufacturing,75316945.68,AK
,621610,Home Health Care Services,75143545.05,AK
,611691,Exam Preparation and Tutoring,75050234.07,AK
,333315,Photographic and Photocopying Equipment Manufacturing,74006902.82,AK
,484210,Used Household and Office Goods Moving,73320592.52,AK
,311211,Flour Milling,73218603.1,AK
,481112,Scheduled Freight Air Transportation,73131967.2,AK
,238120,Structural Steel and Precast Concrete Contractors,72352858.58,AK
,611630,Language Schools,72157307.13,AK
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",71667447.7,AK
,322299,All Other Converted Paper Product Manufacturing,71243283.1,AK
,611513,Apprenticeship Training,69501202.7,AK
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",68926249.03,AK
,621420,Outpatient Mental Health and Substance Abuse Centers,68570963.56,AK
,333298,All Other Industrial Machinery Manufacturing,67998067.68,AK
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",67848510.55,AK
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,66380161.34,AK
,335912,Primary Battery Manufacturing,65809031.25,AK
,532112,Passenger Car Leasing,65709717.68,AK
,561920,Convention and Trade Show Organizers,65562968.7,AK
,311911,Roasted Nuts and Peanut Butter Manufacturing,65477897.0,AK
,813920,Professional Organizations,64735912.21,AK
,519120,Libraries and Archives,64662715.47,AK
,333913,Measuring and Dispensing Pump Manufacturing,64366933.44,AK
,335314,Relay and Industrial Control Manufacturing,63762752.31,AK
,621112,"Offices of Physicians, Mental Health Specialists",63714365.87,AK
,311710,Seafood Product Preparation and Packaging,63332706.1,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",63070370.77,AK
,221330,Steam and Air-Conditioning Supply,62070916.93,AK
,532111,Passenger Car Rental,61787508.85,AK
,332912,Fluid Power Valve and Hose Fitting Manufacturing,61570578.67,AK
,326199,All Other Plastics Product Manufacturing,61244515.55,AK
,488320,Marine Cargo Handling,61074341.3,AK
,333912,Air and Gas Compressor Manufacturing,60999850.13,AK
,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,60674190.27,AK
,541110,Offices of Lawyers,60391551.62,AK
,812930,Parking Lots and Garages,60245586.74,AK
,236116,New Multifamily Housing Construction (except For-Sale Builders),59946889.69,AK
,561492,Court Reporting and Stenotype Services,59456520.03,AK
,488330,Navigational Services to Shipping,58965969.59,AK
,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",58163152.16,AK
,491110,Postal Service,57153321.91,AK
,621512,Diagnostic Imaging Centers,57041370.36,AK
,928120,International Affairs,56385092.15,AK
,812332,Industrial Launderers,56164268.41,AK
,313210,Broadwoven Fabric Mills,55704823.49,AK
,221111,Hydroelectric Power Generation,55283305.99,AK
,453210,Office Supplies and Stationery Stores,55168953.42,AK
,485111,Mixed Mode Transit Systems,55030826.29,AK
,325188,All Other Basic Inorganic Chemical Manufacturing,55010689.48,AK
,561910,Packaging and Labeling Services,54863024.95,AK
,327991,Cut Stone and Stone Product Manufacturing,54783169.13,AK
,315280,Other Cut and Sew Apparel Manufacturing,54225900.53,AK
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,54038848.6,AK
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",54000509.97,AK
,711510,"Independent Artists, Writers, and Performers",53855046.46,AK
,238390,Other Building Finishing Contractors,53737943.3,AK
,512110,Motion Picture and Video Production,53631335.59,AK
,517910,Other Telecommunications,53397758.34,AK
,311212,Rice Milling,53058810.56,AK
,623220,Residential Mental Health and Substance Abuse Facilities,52983312.15,AK
,325510,Paint and Coating Manufacturing,52820473.3,AK
,488119,Other Airport Operations,52557858.67,AK
,332995,Other Ordnance and Accessories Manufacturing,52382062.81,AK
,562991,Septic Tank and Related Services,51581615.36,AK
,624229,Other Community Housing Services,49375927.74,AK
,238190,"Other Foundation, Structure, and Building Exterior Contractors",48143748.52,AK
,333293,Printing Machinery and Equipment Manufacturing,47372304.59,AK
,325910,Printing Ink Manufacturing,45764354.79,AK
,483112,Deep Sea Passenger Transportation,45753525.95,AK
,812320,Drycleaning and Laundry Services (except Coin-Operated),45563350.75,AK
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",45175006.13,AK
,339114,Dental Equipment and Supplies Manufacturing,44789345.28,AK
,923110,Administration of Education Programs,44317562.8,AK
,561710,Exterminating and Pest Control Services,43999241.51,AK
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,43442002.15,AK
,562112,Hazardous Waste Collection,42718554.63,AK
,326220,Rubber and Plastics Hoses and Belting Manufacturing,42678741.19,AK
,238330,Flooring Contractors,42576123.38,AK
,483211,Inland Water Freight Transportation,42441554.88,AK
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,42400577.88,AK
,339115,Ophthalmic Goods Manufacturing,42300684.24,AK
,485410,School and Employee Bus Transportation,42244367.96,AK
,523930,Investment Advice,42043585.31,AK
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",41919804.11,AK
,531390,Other Activities Related to Real Estate,41397744.68,AK
,326122,Plastics Pipe and Pipe Fitting Manufacturing,41298677.06,AK
,561410,Document Preparation Services,41161911.88,AK
,115210,Support Activities for Animal Production,40671528.59,AK
,334113,Computer Terminal Manufacturing,40593797.51,AK
,335921,Fiber Optic Cable Manufacturing,40509918.29,AK
,335129,Other Lighting Equipment Manufacturing,39860002.37,AK
,316213,Men's Footwear (except Athletic) Manufacturing,38339838.21,AK
,211111,Crude Petroleum and Natural Gas Extraction,38109748.81,AK
,325180,Other Basic Inorganic Chemical Manufacturing,37844082.46,AK
,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",37725283.41,AK
,531110,Lessors of Residential Buildings and Dwellings,37027769.54,AK
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,37017589.52,AK
,333992,Welding and Soldering Equipment Manufacturing,36622136.2,AK
,333996,Fluid Power Pump and Motor Manufacturing,35875032.85,AK
,423520,Coal and Other Mineral and Ore Merchant Wholesalers,35768003.02,AK
,325520,Adhesive Manufacturing,35599054.31,AK
,336999,All Other Transportation Equipment Manufacturing,34746715.9,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,34574102.71,AK
,531320,Offices of Real Estate Appraisers,34454780.04,AK
,332618,Other Fabricated Wire Product Manufacturing,34248842.4,AK
,311511,Fluid Milk Manufacturing,34184688.34,AK
,332116,Metal Stamping,33414306.7,AK
,322221,Coated and Laminated Packaging Paper Manufacturing,32994298.0,AK
,561330,Professional Employer Organizations,32848643.85,AK
,326299,All Other Rubber Product Manufacturing,32811532.84,AK
,442110,Furniture Stores,32290963.91,AK
,236115,New Single-Family Housing Construction (except For-Sale Builders),31781932.31,AK
,611692,Automobile Driving Schools,31660039.43,AK
,221121,Electric Bulk Power Transmission and Control,31429446.34,AK
,541430,Graphic Design Services,31310516.31,AK
,313310,Textile and Fabric Finishing Mills,31176342.88,AK
,423490,Other Professional Equipment and Supplies Merchant Wholesalers,31144077.48,AK
,812220,Cemeteries and Crematories,31135948.97,AK
,333519,Rolling Mill and Other Metalworking Machinery Manufacturing,30810696.29,AK
,311230,Breakfast Cereal Manufacturing,30805659.35,AK
,339116,Dental Laboratories,30661608.38,AK
,327390,Other Concrete Product Manufacturing,30623014.76,AK
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,29977518.12,AK
,339940,Office Supplies (except Paper) Manufacturing,29606828.37,AK
,541922,Commercial Photography,29371777.25,AK
,238140,Masonry Contractors,29336757.78,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,29143961.41,AK
,315221,Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing,29095903.71,AK
,488490,Other Support Activities for Road Transportation,28743424.65,AK
,115112,"Soil Preparation, Planting, and Cultivating",28742221.9,AK
,561510,Travel Agencies,28192744.37,AK
,112990,All Other Animal Production,27949238.97,AK
,624221,Temporary Shelters,27722688.61,AK
,339111,Laboratory Apparatus and Furniture Manufacturing,27650348.58,AK
,611210,Junior Colleges,27588159.11,AK
,221119,Other Electric Power Generation,27420523.36,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",27144781.03,AK
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,27126386.55,AK
,485113,Bus and Other Motor Vehicle Transit Systems,26773659.71,AK
,339910,Jewelry and Silverware Manufacturing,26766675.83,AK
,322223,Coated Paper Bag and Pouch Manufacturing,26542695.29,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,26508015.37,AK
,423690,Other Electronic Parts and Equipment Merchant Wholesalers,25577950.09,AK
,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",25556557.44,AK
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,25476005.36,AK
,332111,Iron and Steel Forging,25318730.71,AK
,339950,Sign Manufacturing,25268666.09,AK
,321920,Wood Container and Pallet Manufacturing,25111678.9,AK
,524210,Insurance Agencies and Brokerages,25029830.74,AK
,621330,Offices of Mental Health Practitioners (except Physicians),24910883.39,AK
,333922,Conveyor and Conveying Equipment Manufacturing,24716375.86,AK
,311422,Specialty Canning,24515605.13,AK
,925110,Administration of Housing Programs,24293585.06,AK
,322211,Corrugated and Solid Fiber Box Manufacturing,24213452.37,AK
,712110,Museums,24119289.25,AK
,335929,Other Communication and Energy Wire Manufacturing,24092334.0,AK
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,23819522.37,AK
,531190,Lessors of Other Real Estate Property,23702585.47,AK
,444190,Other Building Material Dealers,23515059.91,AK
,333111,Farm Machinery and Equipment Manufacturing,23445615.85,AK
,424120,Stationery and Office Supplies Merchant Wholesalers,23255209.58,AK
,339944,Carbon Paper and Inked Ribbon Manufacturing,23208453.99,AK
,326111,Plastics Bag and Pouch Manufacturing,23129891.59,AK
,332721,Precision Turned Product Manufacturing,22683310.18,AK
,337910,Mattress Manufacturing,22682378.64,AK
,212321,Construction Sand and Gravel Mining,22523880.89,AK
,722320,Caterers,22472736.67,AK
,561431,Private Mail Centers,22376607.04,AK
,335932,Noncurrent-Carrying Wiring Device Manufacturing,22363710.28,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,22197927.53,AK
,311340,Nonchocolate Confectionery Manufacturing,22188493.76,AK
