id,code,name,amount,State
,511120,Periodical Publishers,124925081.48,Alaska
,624310,Vocational Rehabilitation Services,124831749.92,Alaska
,332311,Prefabricated Metal Building and Component Manufacturing,119161026.31,Alaska
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",118792382.31,Alaska
,221320,Sewage Treatment Facilities,117567901.75,Alaska
,611420,Computer Training,116907454.59,Alaska
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,116621943.09,Alaska
,314999,All Other Miscellaneous Textile Product Mills,115356559.3,Alaska
,444130,Hardware Stores,112449650.39,Alaska
,531210,Offices of Real Estate Agents and Brokers,111776253.81,Alaska
,335313,Switchgear and Switchboard Apparatus Manufacturing,111765403.49,Alaska
,561790,Other Services to Buildings and Dwellings,109381581.22,Alaska
,311423,Dried and Dehydrated Food Manufacturing,108318294.13,Alaska
,484220,"Specialized Freight (except Used Goods) Trucking, Local",107598970.63,Alaska
,325120,Industrial Gas Manufacturing,106921901.5,Alaska
,522110,Commercial Banking,105811201.2,Alaska
,921190,Other General Government Support,104923237.81,Alaska
,488390,Other Support Activities for Water Transportation,104735999.12,Alaska
,812990,All Other Personal Services,104240286.28,Alaska
,541360,Geophysical Surveying and Mapping Services,103995178.66,Alaska
,332439,Other Metal Container Manufacturing,103411496.01,Alaska
,333611,Turbine and Turbine Generator Set Units Manufacturing,103111509.95,Alaska
,334417,Electronic Connector Manufacturing,102297385.46,Alaska
,561599,All Other Travel Arrangement and Reservation Services,101560156.96,Alaska
,339991,"Gasket, Packing, and Sealing Device Manufacturing",101509410.83,Alaska
,311225,Fats and Oils Refining and Blending,101470090.3,Alaska
,333517,Machine Tool Manufacturing,101417815.58,Alaska
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",100062934.02,Alaska
,213112,Support Activities for Oil and Gas Operations,98743323.46,Alaska
,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",98619829.0,Alaska
,335931,Current-Carrying Wiring Device Manufacturing,98308280.2,Alaska
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,98179682.95,Alaska
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,96890613.28,Alaska
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,96248613.66,Alaska
,238320,Painting and Wall Covering Contractors,96089441.42,Alaska
,333613,Mechanical Power Transmission Equipment Manufacturing,94407490.1,Alaska
,316210,Footwear Manufacturing,94174253.72,Alaska
,332216,Saw Blade and Handtool Manufacturing,93879516.03,Alaska
,523920,Portfolio Management,91478639.45,Alaska
,332710,Machine Shops,91123470.02,Alaska
,481219,Other Nonscheduled Air Transportation,90825055.69,Alaska
,621991,Blood and Organ Banks,89962717.23,Alaska
,511130,Book Publishers,88931900.6,Alaska
,315211,Men's and Boys' Cut and Sew Apparel Contractors,88383739.72,Alaska
,238110,Poured Concrete Foundation and Structure Contractors,87225780.38,Alaska
,332919,Other Metal Valve and Pipe Fitting Manufacturing,86919324.2,Alaska
,517911,Telecommunications Resellers,86499907.86,Alaska
,337211,Wood Office Furniture Manufacturing,86476096.12,Alaska
,621210,Offices of Dentists,85996627.33,Alaska
,337127,Institutional Furniture Manufacturing,85823908.5,Alaska
,314910,Textile Bag and Canvas Mills,85200106.07,Alaska
,484121,"General Freight Trucking, Long-Distance, Truckload",84808784.09,Alaska
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",82993096.33,Alaska
,541890,Other Services Related to Advertising,82467089.23,Alaska
,236118,Residential Remodelers,82062737.39,Alaska
,541940,Veterinary Services,78247985.82,Alaska
,561421,Telephone Answering Services,77334696.6,Alaska
,485991,Special Needs Transportation,75571801.51,Alaska
,483113,Coastal and Great Lakes Freight Transportation,75481762.91,Alaska
,339920,Sporting and Athletic Goods Manufacturing,75316945.68,Alaska
,621610,Home Health Care Services,75143545.05,Alaska
,611691,Exam Preparation and Tutoring,75050234.07,Alaska
,333315,Photographic and Photocopying Equipment Manufacturing,74006902.82,Alaska
,484210,Used Household and Office Goods Moving,73320592.52,Alaska
,311211,Flour Milling,73218603.1,Alaska
,481112,Scheduled Freight Air Transportation,73131967.2,Alaska
,238120,Structural Steel and Precast Concrete Contractors,72352858.58,Alaska
,611630,Language Schools,72157307.13,Alaska
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",71667447.7,Alaska
,322299,All Other Converted Paper Product Manufacturing,71243283.1,Alaska
,611513,Apprenticeship Training,69501202.7,Alaska
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",68926249.03,Alaska
,621420,Outpatient Mental Health and Substance Abuse Centers,68570963.56,Alaska
,333298,All Other Industrial Machinery Manufacturing,67998067.68,Alaska
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",67848510.55,Alaska
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,66380161.34,Alaska
,335912,Primary Battery Manufacturing,65809031.25,Alaska
,532112,Passenger Car Leasing,65709717.68,Alaska
,561920,Convention and Trade Show Organizers,65562968.7,Alaska
,311911,Roasted Nuts and Peanut Butter Manufacturing,65477897.0,Alaska
,813920,Professional Organizations,64735912.21,Alaska
,519120,Libraries and Archives,64662715.47,Alaska
,333913,Measuring and Dispensing Pump Manufacturing,64366933.44,Alaska
,335314,Relay and Industrial Control Manufacturing,63762752.31,Alaska
,621112,"Offices of Physicians, Mental Health Specialists",63714365.87,Alaska
,311710,Seafood Product Preparation and Packaging,63332706.1,Alaska
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",63070370.77,Alaska
,221330,Steam and Air-Conditioning Supply,62070916.93,Alaska
,532111,Passenger Car Rental,61787508.85,Alaska
,332912,Fluid Power Valve and Hose Fitting Manufacturing,61570578.67,Alaska
,326199,All Other Plastics Product Manufacturing,61244515.55,Alaska
,488320,Marine Cargo Handling,61074341.3,Alaska
,333912,Air and Gas Compressor Manufacturing,60999850.13,Alaska
,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,60674190.27,Alaska
,541110,Offices of Lawyers,60391551.62,Alaska
,812930,Parking Lots and Garages,60245586.74,Alaska
,236116,New Multifamily Housing Construction (except For-Sale Builders),59946889.69,Alaska
,561492,Court Reporting and Stenotype Services,59456520.03,Alaska
,488330,Navigational Services to Shipping,58965969.59,Alaska
,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",58163152.16,Alaska
,491110,Postal Service,57153321.91,Alaska
,621512,Diagnostic Imaging Centers,57041370.36,Alaska
,928120,International Affairs,56385092.15,Alaska
,812332,Industrial Launderers,56164268.41,Alaska
,313210,Broadwoven Fabric Mills,55704823.49,Alaska
,221111,Hydroelectric Power Generation,55283305.99,Alaska
,453210,Office Supplies and Stationery Stores,55168953.42,Alaska
,485111,Mixed Mode Transit Systems,55030826.29,Alaska
,325188,All Other Basic Inorganic Chemical Manufacturing,55010689.48,Alaska
,561910,Packaging and Labeling Services,54863024.95,Alaska
,327991,Cut Stone and Stone Product Manufacturing,54783169.13,Alaska
,315280,Other Cut and Sew Apparel Manufacturing,54225900.53,Alaska
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,54038848.6,Alaska
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",54000509.97,Alaska
,711510,"Independent Artists, Writers, and Performers",53855046.46,Alaska
,238390,Other Building Finishing Contractors,53737943.3,Alaska
,512110,Motion Picture and Video Production,53631335.59,Alaska
,517910,Other Telecommunications,53397758.34,Alaska
,311212,Rice Milling,53058810.56,Alaska
,623220,Residential Mental Health and Substance Abuse Facilities,52983312.15,Alaska
,325510,Paint and Coating Manufacturing,52820473.3,Alaska
,488119,Other Airport Operations,52557858.67,Alaska
,332995,Other Ordnance and Accessories Manufacturing,52382062.81,Alaska
,562991,Septic Tank and Related Services,51581615.36,Alaska
,624229,Other Community Housing Services,49375927.74,Alaska
,238190,"Other Foundation, Structure, and Building Exterior Contractors",48143748.52,Alaska
,333293,Printing Machinery and Equipment Manufacturing,47372304.59,Alaska
,325910,Printing Ink Manufacturing,45764354.79,Alaska
,483112,Deep Sea Passenger Transportation,45753525.95,Alaska
,812320,Drycleaning and Laundry Services (except Coin-Operated),45563350.75,Alaska
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",45175006.13,Alaska
,339114,Dental Equipment and Supplies Manufacturing,44789345.28,Alaska
,923110,Administration of Education Programs,44317562.8,Alaska
,561710,Exterminating and Pest Control Services,43999241.51,Alaska
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,43442002.15,Alaska
,562112,Hazardous Waste Collection,42718554.63,Alaska
,326220,Rubber and Plastics Hoses and Belting Manufacturing,42678741.19,Alaska
,238330,Flooring Contractors,42576123.38,Alaska
,483211,Inland Water Freight Transportation,42441554.88,Alaska
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,42400577.88,Alaska
,339115,Ophthalmic Goods Manufacturing,42300684.24,Alaska
,485410,School and Employee Bus Transportation,42244367.96,Alaska
,523930,Investment Advice,42043585.31,Alaska
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",41919804.11,Alaska
,531390,Other Activities Related to Real Estate,41397744.68,Alaska
,326122,Plastics Pipe and Pipe Fitting Manufacturing,41298677.06,Alaska
,561410,Document Preparation Services,41161911.88,Alaska
,115210,Support Activities for Animal Production,40671528.59,Alaska
,334113,Computer Terminal Manufacturing,40593797.51,Alaska
,335921,Fiber Optic Cable Manufacturing,40509918.29,Alaska
,335129,Other Lighting Equipment Manufacturing,39860002.37,Alaska
,316213,Men's Footwear (except Athletic) Manufacturing,38339838.21,Alaska
,211111,Crude Petroleum and Natural Gas Extraction,38109748.81,Alaska
,325180,Other Basic Inorganic Chemical Manufacturing,37844082.46,Alaska
,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",37725283.41,Alaska
,531110,Lessors of Residential Buildings and Dwellings,37027769.54,Alaska
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,37017589.52,Alaska
,333992,Welding and Soldering Equipment Manufacturing,36622136.2,Alaska
,333996,Fluid Power Pump and Motor Manufacturing,35875032.85,Alaska
,423520,Coal and Other Mineral and Ore Merchant Wholesalers,35768003.02,Alaska
,325520,Adhesive Manufacturing,35599054.31,Alaska
,336999,All Other Transportation Equipment Manufacturing,34746715.9,Alaska
,332420,Metal Tank (Heavy Gauge) Manufacturing,34574102.71,Alaska
,531320,Offices of Real Estate Appraisers,34454780.04,Alaska
,332618,Other Fabricated Wire Product Manufacturing,34248842.4,Alaska
,311511,Fluid Milk Manufacturing,34184688.34,Alaska
,332116,Metal Stamping,33414306.7,Alaska
,322221,Coated and Laminated Packaging Paper Manufacturing,32994298.0,Alaska
,561330,Professional Employer Organizations,32848643.85,Alaska
,326299,All Other Rubber Product Manufacturing,32811532.84,Alaska
,442110,Furniture Stores,32290963.91,Alaska
,236115,New Single-Family Housing Construction (except For-Sale Builders),31781932.31,Alaska
,611692,Automobile Driving Schools,31660039.43,Alaska
,221121,Electric Bulk Power Transmission and Control,31429446.34,Alaska
,541430,Graphic Design Services,31310516.31,Alaska
,313310,Textile and Fabric Finishing Mills,31176342.88,Alaska
,423490,Other Professional Equipment and Supplies Merchant Wholesalers,31144077.48,Alaska
,812220,Cemeteries and Crematories,31135948.97,Alaska
,333519,Rolling Mill and Other Metalworking Machinery Manufacturing,30810696.29,Alaska
,311230,Breakfast Cereal Manufacturing,30805659.35,Alaska
,339116,Dental Laboratories,30661608.38,Alaska
,327390,Other Concrete Product Manufacturing,30623014.76,Alaska
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,29977518.12,Alaska
,339940,Office Supplies (except Paper) Manufacturing,29606828.37,Alaska
,541922,Commercial Photography,29371777.25,Alaska
,238140,Masonry Contractors,29336757.78,Alaska
,562219,Other Nonhazardous Waste Treatment and Disposal,29143961.41,Alaska
,315221,Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing,29095903.71,Alaska
,488490,Other Support Activities for Road Transportation,28743424.65,Alaska
,115112,"Soil Preparation, Planting, and Cultivating",28742221.9,Alaska
,561510,Travel Agencies,28192744.37,Alaska
,112990,All Other Animal Production,27949238.97,Alaska
,624221,Temporary Shelters,27722688.61,Alaska
,339111,Laboratory Apparatus and Furniture Manufacturing,27650348.58,Alaska
,611210,Junior Colleges,27588159.11,Alaska
,221119,Other Electric Power Generation,27420523.36,Alaska
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",27144781.03,Alaska
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,27126386.55,Alaska
,485113,Bus and Other Motor Vehicle Transit Systems,26773659.71,Alaska
,339910,Jewelry and Silverware Manufacturing,26766675.83,Alaska
,322223,Coated Paper Bag and Pouch Manufacturing,26542695.29,Alaska
,423830,Industrial Machinery and Equipment Merchant Wholesalers,26508015.37,Alaska
,423690,Other Electronic Parts and Equipment Merchant Wholesalers,25577950.09,Alaska
