id,code,name,amount,State
,561730,Landscaping Services,12059663.19,AK
,238210,Electrical Contractors and Other Wiring Installation Contractors,10585831.15,AK
,481211,Nonscheduled Chartered Passenger Air Transportation,9379784.35,AK
,237110,Water and Sewer Line and Related Structures Construction,9122523.21,AK
,238160,Roofing Contractors,8873710.51,AK
,561599,All Other Travel Arrangement and Reservation Services,7723286.74,AK
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,7564161.38,AK
,493190,Other Warehousing and Storage,7552131.6,AK
,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",7477549.07,AK
,722310,Food Service Contractors,7217233.67,AK
,334516,Analytical Laboratory Instrument Manufacturing,7074403.25,AK
,315990,Apparel Accessories and Other Apparel Manufacturing,7042329.46,AK
,481212,Nonscheduled Chartered Freight Air Transportation,5931343.48,AK
,611430,Professional and Management Development Training,5916423.84,AK
,541370,Surveying and Mapping (except Geophysical) Services,5767445.38,AK
,611699,All Other Miscellaneous Schools and Instruction,5312617.07,AK
,561330,Professional Employer Organizations,5088271.8,AK
,488310,Port and Harbor Operations,4808901.55,AK
,334112,Computer Storage Device Manufacturing,4767141.76,AK
,483111,Deep Sea Freight Transportation,4678631.0,AK
,611692,Automobile Driving Schools,4660142.15,AK
,221310,Water Supply and Irrigation Systems,4456776.2,AK
,221119,Other Electric Power Generation,4258171.22,AK
,811219,Other Electronic and Precision Equipment Repair and Maintenance,4033076.93,AK
,561499,All Other Business Support Services,3932037.8,AK
,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,3822615.78,AK
,336412,Aircraft Engine and Engine Parts Manufacturing,3689359.85,AK
,517919,All Other Telecommunications,3612977.97,AK
,337214,Office Furniture (except Wood) Manufacturing,3021231.56,AK
,522390,Other Activities Related to Credit Intermediation,2920495.4,AK
,488119,Other Airport Operations,2873861.64,AK
,333314,Optical Instrument and Lens Manufacturing,2816605.9,AK
,517410,Satellite Telecommunications,2785186.1,AK
,562211,Hazardous Waste Treatment and Disposal,2774567.85,AK
,334111,Electronic Computer Manufacturing,2565819.63,AK
,221320,Sewage Treatment Facilities,2283283.81,AK
,541310,Architectural Services,2278896.37,AK
,238290,Other Building Equipment Contractors,2184378.13,AK
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,2169131.35,AK
,621112,"Offices of Physicians, Mental Health Specialists",2116534.4,AK
,517210,Wireless Telecommunications Carriers (except Satellite),1967108.09,AK
,485410,School and Employee Bus Transportation,1869520.88,AK
,115310,Support Activities for Forestry,1841556.33,AK
,561790,Other Services to Buildings and Dwellings,1613875.37,AK
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",1580703.67,AK
,541612,Human Resources Consulting Services,1530945.5,AK
,562991,Septic Tank and Related Services,1485821.72,AK
,923120,Administration of Public Health Programs,1461979.69,AK
,562111,Solid Waste Collection,1458206.74,AK
,541430,Graphic Design Services,1384607.99,AK
,517911,Telecommunications Resellers,1372644.91,AK
,484210,Used Household and Office Goods Moving,1370617.64,AK
,811213,Communication Equipment Repair and Maintenance,1303718.31,AK
,336411,Aircraft Manufacturing,1212297.9,AK
,561422,Telemarketing Bureaus and Other Contact Centers,1131852.95,AK
,339113,Surgical Appliance and Supplies Manufacturing,1127059.03,AK
,221121,Electric Bulk Power Transmission and Control,955370.0,AK
,624120,Services for the Elderly and Persons with Disabilities,949701.46,AK
,212321,Construction Sand and Gravel Mining,926038.51,AK
,811212,Computer and Office Machine Repair and Maintenance,807841.64,AK
,561611,Investigation Services,762220.99,AK
,532291,Home Health Equipment Rental,755846.38,AK
,481112,Scheduled Freight Air Transportation,729040.08,AK
,321991,Manufactured Home (Mobile Home) Manufacturing,726082.95,AK
,541410,Interior Design Services,670128.8,AK
,488390,Other Support Activities for Water Transportation,644710.46,AK
,541720,Research and Development in the Social Sciences and Humanities,638318.0,AK
,541618,Other Management Consulting Services,617274.76,AK
,334310,Audio and Video Equipment Manufacturing,607594.73,AK
,334419,Other Electronic Component Manufacturing,578795.63,AK
,621492,Kidney Dialysis Centers,578702.61,AK
,238110,Poured Concrete Foundation and Structure Contractors,551085.0,AK
,721110,Hotels (except Casino Hotels) and Motels,529676.22,AK
,325120,Industrial Gas Manufacturing,516020.99,AK
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",478724.14,AK
,337211,Wood Office Furniture Manufacturing,468234.3,AK
,713930,Marinas,463181.85,AK
,562998,All Other Miscellaneous Waste Management Services,460082.45,AK
,334210,Telephone Apparatus Manufacturing,430403.04,AK
,441222,Boat Dealers,430099.34,AK
,541320,Landscape Architectural Services,410718.0,AK
,532112,Passenger Car Leasing,402788.23,AK
,312112,Bottled Water Manufacturing,374708.71,AK
,811490,Other Personal and Household Goods Repair and Maintenance,374145.48,AK
,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,370825.62,AK
,561710,Exterminating and Pest Control Services,356638.09,AK
,336999,All Other Transportation Equipment Manufacturing,339318.49,AK
,332439,Other Metal Container Manufacturing,328835.75,AK
,531320,Offices of Real Estate Appraisers,324465.0,AK
,541360,Geophysical Surveying and Mapping Services,313716.55,AK
,812320,Drycleaning and Laundry Services (except Coin-Operated),313686.16,AK
,621420,Outpatient Mental Health and Substance Abuse Centers,313415.0,AK
,488510,Freight Transportation Arrangement,306365.11,AK
,483114,Coastal and Great Lakes Passenger Transportation,305236.0,AK
,335911,Storage Battery Manufacturing,298271.22,AK
,424710,Petroleum Bulk Stations and Terminals,297737.46,AK
,221111,Hydroelectric Power Generation,295000.0,AK
,333318,Other Commercial and Service Industry Machinery Manufacturing,291071.9,AK
,562119,Other Waste Collection,288620.0,AK
,621111,Offices of Physicians (except Mental Health Specialists),281766.0,AK
,326199,All Other Plastics Product Manufacturing,272404.3,AK
,621999,All Other Miscellaneous Ambulatory Health Care Services,262096.0,AK
,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",254287.46,AK
,813311,Human Rights Organizations,253800.0,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",251575.64,AK
,325611,Soap and Other Detergent Manufacturing,248856.82,AK
,491110,Postal Service,245684.26,AK
,337124,Metal Household Furniture Manufacturing,240433.5,AK
,454310,Fuel Dealers,238777.36,AK
,515210,Cable and Other Subscription Programming,238362.93,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),238037.71,AK
,483113,Coastal and Great Lakes Freight Transportation,234309.99,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",228815.04,AK
,562112,Hazardous Waste Collection,224479.85,AK
,238330,Flooring Contractors,219598.52,AK
,562920,Materials Recovery Facilities,218703.03,AK
,324121,Asphalt Paving Mixture and Block Manufacturing,214481.25,AK
,333120,Construction Machinery Manufacturing,209321.3,AK
,336212,Truck Trailer Manufacturing,202490.1,AK
,336612,Boat Building,198658.71,AK
,334290,Other Communications Equipment Manufacturing,196745.59,AK
,721199,All Other Traveler Accommodation,196320.0,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,194497.56,AK
,531190,Lessors of Other Real Estate Property,188094.05,AK
,511210,Software Publishers,187197.87,AK
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,181215.7,AK
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,181211.99,AK
,336112,Light Truck and Utility Vehicle Manufacturing,180693.41,AK
,621320,Offices of Optometrists,177984.0,AK
,339920,Sporting and Athletic Goods Manufacturing,175595.11,AK
,424410,General Line Grocery Merchant Wholesalers,173985.44,AK
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),164317.53,AK
,333511,Industrial Mold Manufacturing,162800.0,AK
,621511,Medical Laboratories,160090.38,AK
,712120,Historical Sites,147390.0,AK
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",136416.0,AK
,812332,Industrial Launderers,131062.1,AK
,337212,Custom Architectural Woodwork and Millwork Manufacturing,127334.0,AK
,488210,Support Activities for Rail Transportation,124041.18,AK
,481219,Other Nonscheduled Air Transportation,123850.0,AK
,332321,Metal Window and Door Manufacturing,122730.56,AK
,238350,Finish Carpentry Contractors,121634.44,AK
,483211,Inland Water Freight Transportation,120789.0,AK
,336390,Other Motor Vehicle Parts Manufacturing,118868.72,AK
,922140,Correctional Institutions,118766.8,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,117511.47,AK
,713940,Fitness and Recreational Sports Centers,117162.0,AK
,541890,Other Services Related to Advertising,116967.88,AK
,561410,Document Preparation Services,111191.51,AK
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",110182.45,AK
,332618,Other Fabricated Wire Product Manufacturing,108613.24,AK
,444190,Other Building Material Dealers,107950.0,AK
,424490,Other Grocery and Related Products Merchant Wholesalers,106550.73,AK
,561492,Court Reporting and Stenotype Services,106375.15,AK
,924120,Administration of Conservation Programs,104001.99,AK
,335312,Motor and Generator Manufacturing,97844.16,AK
,481111,Scheduled Passenger Air Transportation,96680.0,AK
,238170,Siding Contractors,96655.0,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,93780.0,AK
,321113,Sawmills,92870.21,AK
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,91514.47,AK
,211111,Crude Petroleum and Natural Gas Extraction,90000.0,AK
,333249,Other Industrial Machinery Manufacturing,88861.88,AK
,813110,Religious Organizations,88115.39,AK
,213112,Support Activities for Oil and Gas Operations,87250.0,AK
,333111,Farm Machinery and Equipment Manufacturing,85346.32,AK
,334519,Other Measuring and Controlling Device Manufacturing,83404.26,AK
,238310,Drywall and Insulation Contractors,82950.0,AK
,238190,"Other Foundation, Structure, and Building Exterior Contractors",79140.0,AK
,314910,Textile Bag and Canvas Mills,78499.34,AK
,332510,Hardware Manufacturing,78304.89,AK
,221122,Electric Power Distribution,76239.88,AK
,333911,Pump and Pumping Equipment Manufacturing,76083.7,AK
,561920,Convention and Trade Show Organizers,75150.0,AK
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,73892.0,AK
,327320,Ready-Mix Concrete Manufacturing,72388.15,AK
,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",71680.0,AK
,492110,Couriers and Express Delivery Services,69991.4,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,68900.06,AK
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",67250.0,AK
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,65235.5,AK
,482111,Line-Haul Railroads,64459.09,AK
,926140,Regulation of Agricultural Marketing and Commodities,63713.0,AK
,337122,Nonupholstered Wood Household Furniture Manufacturing,63040.75,AK
,238120,Structural Steel and Precast Concrete Contractors,61953.36,AK
,221330,Steam and Air-Conditioning Supply,59247.0,AK
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,57223.2,AK
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,56120.95,AK
,541940,Veterinary Services,56116.12,AK
,321999,All Other Miscellaneous Wood Product Manufacturing,55944.97,AK
,334412,Bare Printed Circuit Board Manufacturing,55839.42,AK
,336214,Travel Trailer and Camper Manufacturing,53031.0,AK
,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,52120.0,AK
,333912,Air and Gas Compressor Manufacturing,49622.49,AK
,333618,Other Engine Equipment Manufacturing,48868.45,AK
,562212,Solid Waste Landfill,48683.15,AK
,483212,Inland Water Passenger Transportation,47569.5,AK
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",47510.15,AK
,333244,Printing Machinery and Equipment Manufacturing,46384.8,AK
,441310,Automotive Parts and Accessories Stores,45573.2,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,44841.0,AK
,921150,American Indian and Alaska Native Tribal Governments,44122.0,AK
,541922,Commercial Photography,44000.0,AK
,531110,Lessors of Residential Buildings and Dwellings,42941.74,AK
,332312,Fabricated Structural Metal Manufacturing,42531.52,AK
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,41462.58,AK
,332919,Other Metal Valve and Pipe Fitting Manufacturing,40907.2,AK
,812930,Parking Lots and Garages,40190.65,AK
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",39681.59,AK
,611310,"Colleges, Universities, and Professional Schools",39378.9,AK
,541380,Testing Laboratories,39250.0,AK
,324191,Petroleum Lubricating Oil and Grease Manufacturing,38832.6,AK
,484110,"General Freight Trucking, Local",37658.19,AK
,335313,Switchgear and Switchboard Apparatus Manufacturing,37162.06,AK
,711510,"Independent Artists, Writers, and Performers",36253.0,AK
,325211,Plastics Material and Resin Manufacturing,35801.58,AK
,811111,General Automotive Repair,34987.69,AK
,541219,Other Accounting Services,34740.0,AK
,532111,Passenger Car Rental,33617.2,AK
,532299,All Other Consumer Goods Rental,33550.75,AK
,711130,Musical Groups and Artists,33000.0,AK
,335931,Current-Carrying Wiring Device Manufacturing,32529.6,AK
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",32189.65,AK
,624310,Vocational Rehabilitation Services,31801.0,AK
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,30846.0,AK
,327390,Other Concrete Product Manufacturing,30790.0,AK
,531130,Lessors of Miniwarehouses and Self-Storage Units,29567.83,AK
,326211,Tire Manufacturing (except Retreading),28729.2,AK
,488330,Navigational Services to Shipping,28600.0,AK
,922160,Fire Protection,28192.0,AK
,812210,Funeral Homes and Funeral Services,28108.86,AK
,423210,Furniture Merchant Wholesalers,27507.7,AK
,333994,Industrial Process Furnace and Oven Manufacturing,27347.55,AK
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",26919.5,AK
,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,25330.19,AK
,611420,Computer Training,24990.0,AK
,112511,Finfish Farming and Fish Hatcheries,24720.0,AK
,541110,Offices of Lawyers,24665.35,AK
,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",24565.45,AK
,813319,Other Social Advocacy Organizations,24350.0,AK
,314999,All Other Miscellaneous Textile Product Mills,24203.0,AK
,519130,Internet Publishing and Broadcasting and Web Search Portals,24180.0,AK
,812910,Pet Care (except Veterinary) Services,24000.0,AK
,442110,Furniture Stores,22443.01,AK
,113310,Logging,22230.0,AK
,451110,Sporting Goods Stores,22118.1,AK
,483112,Deep Sea Passenger Transportation,21915.6,AK
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,20960.0,AK
,441210,Recreational Vehicle Dealers,20102.64,AK
,221118,Other Electric Power Generation,20042.51,AK
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,19980.0,AK
,321918,Other Millwork (including Flooring),19950.0,AK
,453920,Art Dealers,19950.0,AK
,325414,Biological Product (except Diagnostic) Manufacturing,19750.0,AK
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,19656.0,AK
,532420,Office Machinery and Equipment Rental and Leasing,19336.62,AK
,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,18963.77,AK
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,18692.32,AK
,713990,All Other Amusement and Recreation Industries,18567.0,AK
,921190,Other General Government Support,18278.16,AK
,441110,New Car Dealers,17991.15,AK
,332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",17550.0,AK
,423390,Other Construction Material Merchant Wholesalers,15816.5,AK
,712110,Museums,15100.0,AK
,315210,Cut and Sew Apparel Contractors,15100.0,AK
,311612,Meat Processed from Carcasses,14936.86,AK
,487210,"Scenic and Sightseeing Transportation, Water",14380.0,AK
,311812,Commercial Bakeries,14175.66,AK
,238150,Glass and Glazing Contractors,13643.0,AK
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",13351.6,AK
,442210,Floor Covering Stores,13093.0,AK
,236116,New Multifamily Housing Construction (except For-Sale Builders),13000.0,AK
,424690,Other Chemical and Allied Products Merchant Wholesalers,12665.0,AK
,112519,Other Aquaculture,12600.0,AK
,541850,Outdoor Advertising,12500.0,AK
,444130,Hardware Stores,12464.0,AK
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,11947.0,AK
,212312,Crushed and Broken Limestone Mining and Quarrying,10428.69,AK
,541810,Advertising Agencies,10255.0,AK
,812310,Coin-Operated Laundries and Drycleaners,9984.0,AK
,331222,Steel Wire Drawing,8785.6,AK
,424910,Farm Supplies Merchant Wholesalers,8761.4,AK
,335314,Relay and Industrial Control Manufacturing,8500.0,AK
,335932,Noncurrent-Carrying Wiring Device Manufacturing,8475.4,AK
,811198,All Other Automotive Repair and Maintenance,8441.1,AK
,327211,Flat Glass Manufacturing,7641.95,AK
,454319,Other Fuel Dealers,7554.18,AK
,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",7500.0,AK
,541613,Marketing Consulting Services,7500.0,AK
,332710,Machine Shops,7496.22,AK
,323111,Commercial Printing (except Screen and Books),7101.5,AK
,812990,All Other Personal Services,7000.0,AK
,316998,All Other Leather Good and Allied Product Manufacturing,6862.2,AK
,532310,General Rental Centers,6600.0,AK
,621498,All Other Outpatient Care Centers,6566.86,AK
,812331,Linen Supply,6500.0,AK
,339950,Sign Manufacturing,6490.0,AK
,443142,Electronics Stores,6419.99,AK
,335912,Primary Battery Manufacturing,6375.0,AK
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",6049.0,AK
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),5983.68,AK
,238390,Other Building Finishing Contractors,5964.45,AK
,813920,Professional Organizations,5904.0,AK
,311999,All Other Miscellaneous Food Manufacturing,5506.14,AK
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,5504.62,AK
,444210,Outdoor Power Equipment Stores,5433.4,AK
,922130,Legal Counsel and Prosecution,5292.1,AK
,316210,Footwear Manufacturing,5076.0,AK
,488490,Other Support Activities for Road Transportation,5040.0,AK
,327420,Gypsum Product Manufacturing,4990.0,AK
,484122,"General Freight Trucking, Long-Distance, Less Than Truckload",4990.0,AK
,333921,Elevator and Moving Stairway Manufacturing,4875.0,AK
,713920,Skiing Facilities,4760.0,AK
,523999,Miscellaneous Financial Investment Activities,4525.0,AK
,448150,Clothing Accessories Stores,4332.54,AK
,922190,"Other Justice, Public Order, and Safety Activities",4150.0,AK
,339999,All Other Miscellaneous Manufacturing,3716.4,AK
,541711,Research and Development in Biotechnology,3600.0,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,3586.0,AK
,321912,"Cut Stock, Resawing Lumber, and Planing",3500.0,AK
,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",3500.0,AK
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,3405.0,AK
,488410,Motor Vehicle Towing,3220.0,AK
,332313,Plate Work Manufacturing,3100.0,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",2762.4,AK
,441320,Tire Dealers,2699.54,AK
,114119,Other Marine Fishing,2500.0,AK
,333992,Welding and Soldering Equipment Manufacturing,1481.49,AK
,523991,"Trust, Fiduciary, and Custody Activities",840.0,AK
,541350,Building Inspection Services,765.0,AK
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",650.0,AK
,424480,Fresh Fruit and Vegetable Merchant Wholesalers,48.4,AK
,488991,Packing and Crating,0.0,AK
,314912,Canvas and Related Product Mills,0.0,AK
,623110,Nursing Care Facilities (Skilled Nursing Facilities),0.0,AK
,325411,Medicinal and Botanical Manufacturing,0.0,AK
,333319,Other Commercial and Service Industry Machinery Manufacturing,0.0,AK
,334517,Irradiation Apparatus Manufacturing,0.0,AK
,423840,Industrial Supplies Merchant Wholesalers,0.0,AK
,448190,Other Clothing Stores,0.0,AK
,485999,All Other Transit and Ground Passenger Transportation,0.0,AK
,488111,Air Traffic Control,0.0,AK
,488999,All Other Support Activities for Transportation,0.0,AK
,624230,Emergency and Other Relief Services,0.0,AK
,114111,Finfish Fishing,0.0,AK
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,0.0,AK
,311991,Perishable Prepared Food Manufacturing,0.0,AK
,332322,Sheet Metal Work Manufacturing,0.0,AK
,332992,Small Arms Ammunition Manufacturing,0.0,AK
,332993,Ammunition (except Small Arms) Manufacturing,0.0,AK
,423420,Office Equipment Merchant Wholesalers,0.0,AK
,423510,Metal Service Centers and Other Metal Merchant Wholesalers,0.0,AK
,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,0.0,AK
,488320,Marine Cargo Handling,0.0,AK
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",0.0,AK
,541490,Other Specialized Design Services,0.0,AK
,541820,Public Relations Agencies,0.0,AK
,561740,Carpet and Upholstery Cleaning Services,0.0,AK
,811211,Consumer Electronics Repair and Maintenance,0.0,AK
,624110,Child and Youth Services,-0.01,AK
,333315,Photographic and Photocopying Equipment Manufacturing,-0.35,AK
,337125,Household Furniture (except Wood and Metal) Manufacturing,-93.0,AK
,325320,Pesticide and Other Agricultural Chemical Manufacturing,-119.85,AK
,447190,Other Gasoline Stations,-123.26,AK
,335222,Household Refrigerator and Home Freezer Manufacturing,-300.0,AK
,423710,Hardware Merchant Wholesalers,-583.23,AK
,721191,Bed-and-Breakfast Inns,-1365.0,AK
,322299,All Other Converted Paper Product Manufacturing,-2001.0,AK
,524127,Direct Title Insurance Carriers,-3562.0,AK
,111419,Other Food Crops Grown Under Cover,-5568.0,AK
,485113,Bus and Other Motor Vehicle Transit Systems,-6985.31,AK
,611110,Elementary and Secondary Schools,-8400.0,AK
,333316,Photographic and Photocopying Equipment Manufacturing,-12993.82,AK
,454311,Heating Oil Dealers,-15200.0,AK
,512110,Motion Picture and Video Production,-31702.01,AK
,621399,Offices of All Other Miscellaneous Health Practitioners,-34602.49,AK
,711219,Other Spectator Sports,-51187.0,AK
,611710,Educational Support Services,-53792.03,AK
,238320,Painting and Wall Covering Contractors,-54497.78,AK
,519190,All Other Information Services,-56320.03,AK
,524130,Reinsurance Carriers,-69752.5,AK
,454312,Liquefied Petroleum Gas (Bottled Gas) Dealers,-90583.97,AK
,811412,Appliance Repair and Maintenance,-109123.82,AK
,236118,Residential Remodelers,-358176.96,AK
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",-644009.24,AK
,622110,General Medical and Surgical Hospitals,-773250.89,AK
,541191,Title Abstract and Settlement Offices,-2639855.72,AK
,339112,Surgical and Medical Instrument Manufacturing,-6994876.87,AK
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",3085152730.18,AL
,236220,Commercial and Institutional Building Construction,1979784191.48,AL
,336611,Ship Building and Repairing,956135486.73,AL
,336414,Guided Missile and Space Vehicle Manufacturing,926573480.15,AL
,541330,Engineering Services,828541824.12,AL
,488190,Other Support Activities for Air Transportation,742466038.76,AL
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,382494197.88,AL
,336411,Aircraft Manufacturing,314256645.54,AL
,561210,Facilities Support Services,190507721.6,AL
,541512,Computer Systems Design Services,152912084.41,AL
,541519,Other Computer Related Services,143054131.87,AL
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",132703863.91,AL
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,114844589.32,AL
,541511,Custom Computer Programming Services,107066409.33,AL
,622110,General Medical and Surgical Hospitals,93661004.65,AL
,541611,Administrative Management and General Management Consulting Services,90257162.23,AL
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,81739103.32,AL
,324110,Petroleum Refineries,73127061.17,AL
,524114,Direct Health and Medical Insurance Carriers,61069628.0,AL
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,52682445.18,AL
,332312,Fabricated Structural Metal Manufacturing,41741365.42,AL
,517110,Wired Telecommunications Carriers,39833801.81,AL
,562910,Remediation Services,37540197.02,AL
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",36074776.02,AL
,541990,"All Other Professional, Scientific, and Technical Services",35291869.71,AL
,315999,Other Apparel Accessories and Other Apparel Manufacturing,34126288.42,AL
,237990,Other Heavy and Civil Engineering Construction,33939146.16,AL
,561720,Janitorial Services,32849238.42,AL
,811219,Other Electronic and Precision Equipment Repair and Maintenance,31771821.2,AL
,236210,Industrial Building Construction,31054233.09,AL
,334111,Electronic Computer Manufacturing,25559717.0,AL
,321991,Manufactured Home (Mobile Home) Manufacturing,23938335.86,AL
,483111,Deep Sea Freight Transportation,23128083.23,AL
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",20775204.32,AL
,722310,Food Service Contractors,20397455.31,AL
,611430,Professional and Management Development Training,20228341.57,AL
,311812,Commercial Bakeries,20092873.98,AL
,541513,Computer Facilities Management Services,19408083.47,AL
,541380,Testing Laboratories,19128022.72,AL
,541370,Surveying and Mapping (except Geophysical) Services,17578277.05,AL
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,17359615.89,AL
,541614,"Process, Physical Distribution, and Logistics Consulting Services",15805874.3,AL
,611512,Flight Training,14323144.44,AL
,541711,Research and Development in Biotechnology,13992577.37,AL
