id,code,name,amount,State
,334310,Audio and Video Equipment Manufacturing,173738995.56,AK
,488310,Port and Harbor Operations,173630637.83,AK
,541820,Public Relations Agencies,168700668.94,AK
,624310,Vocational Rehabilitation Services,167986338.71,AK
,314999,All Other Miscellaneous Textile Product Mills,165678784.12,AK
,453210,Office Supplies and Stationery Stores,165094104.43,AK
,332312,Fabricated Structural Metal Manufacturing,164806607.22,AK
,611420,Computer Training,164143247.42,AK
,311513,Cheese Manufacturing,163526343.98,AK
,522110,Commercial Banking,162589751.42,AK
,621399,Offices of All Other Miscellaneous Health Practitioners,162176657.25,AK
,561790,Other Services to Buildings and Dwellings,155143938.24,AK
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,153458377.96,AK
,811212,Computer and Office Machine Repair and Maintenance,151767894.36,AK
,333316,Photographic and Photocopying Equipment Manufacturing,151168156.85,AK
,541360,Geophysical Surveying and Mapping Services,148872549.81,AK
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",147912309.74,AK
,325180,Other Basic Inorganic Chemical Manufacturing,147396225.69,AK
,711510,"Independent Artists, Writers, and Performers",146966829.58,AK
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",146036390.37,AK
,561450,Credit Bureaus,144613500.71,AK
,524298,All Other Insurance Related Activities,144043264.6,AK
,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",142854386.66,AK
,332919,Other Metal Valve and Pipe Fitting Manufacturing,142224898.26,AK
,332216,Saw Blade and Handtool Manufacturing,140255326.52,AK
,424480,Fresh Fruit and Vegetable Merchant Wholesalers,139870884.29,AK
,532420,Office Machinery and Equipment Rental and Leasing,138701820.72,AK
,541350,Building Inspection Services,136251917.64,AK
,921190,Other General Government Support,135890237.68,AK
,339991,"Gasket, Packing, and Sealing Device Manufacturing",134108867.78,AK
,485999,All Other Transit and Ground Passenger Transportation,133897870.43,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,133867002.91,AK
,325120,Industrial Gas Manufacturing,133543261.07,AK
,621210,Offices of Dentists,129864684.04,AK
,221320,Sewage Treatment Facilities,129438722.76,AK
,488999,All Other Support Activities for Transportation,129318514.78,AK
,314910,Textile Bag and Canvas Mills,128681055.32,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,127543741.15,AK
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,127362650.64,AK
,213112,Support Activities for Oil and Gas Operations,126567315.51,AK
,337127,Institutional Furniture Manufacturing,126481295.89,AK
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,126324966.73,AK
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,124021668.57,AK
,811111,General Automotive Repair,121585466.99,AK
,311225,Fats and Oils Refining and Blending,121333050.19,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),118288037.47,AK
,334112,Computer Storage Device Manufacturing,117519496.08,AK
,532112,Passenger Car Leasing,116207099.24,AK
,812990,All Other Personal Services,114148286.4,AK
,923120,Administration of Public Health Programs,113229317.39,AK
,517911,Telecommunications Resellers,113038029.14,AK
,333996,Fluid Power Pump and Motor Manufacturing,110027872.36,AK
,332439,Other Metal Container Manufacturing,109876378.41,AK
,511130,Book Publishers,109862244.76,AK
,339920,Sporting and Athletic Goods Manufacturing,108326505.2,AK
,532291,Home Health Equipment Rental,107561948.69,AK
,333517,Machine Tool Manufacturing,106249032.67,AK
,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",104285039.61,AK
,561599,All Other Travel Arrangement and Reservation Services,102409698.08,AK
,335313,Switchgear and Switchboard Apparatus Manufacturing,102215295.09,AK
,334417,Electronic Connector Manufacturing,101979406.98,AK
,561920,Convention and Trade Show Organizers,100802162.59,AK
,511120,Periodical Publishers,100254334.39,AK
,488320,Marine Cargo Handling,100244828.84,AK
,485991,Special Needs Transportation,98534755.44,AK
,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,97825590.21,AK
,332710,Machine Shops,97363840.53,AK
,927110,Space Research and Technology,96467768.41,AK
,517312,Wireless Telecommunications Carriers (except Satellite),94643679.13,AK
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",94058154.75,AK
,337211,Wood Office Furniture Manufacturing,93366443.97,AK
,541890,Other Services Related to Advertising,90981868.19,AK
,481112,Scheduled Freight Air Transportation,89997308.9,AK
,238320,Painting and Wall Covering Contractors,89844603.52,AK
,326199,All Other Plastics Product Manufacturing,89437399.03,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",88741019.67,AK
,327991,Cut Stone and Stone Product Manufacturing,88044924.18,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",87086343.87,AK
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",86959417.76,AK
,523920,Portfolio Management,83856759.37,AK
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",82789233.7,AK
,493120,Refrigerated Warehousing and Storage,82384554.73,AK
,315999,Other Apparel Accessories and Other Apparel Manufacturing,82001030.04,AK
,928120,International Affairs,81264837.97,AK
,333912,Air and Gas Compressor Manufacturing,81096998.33,AK
,311211,Flour Milling,81091214.37,AK
,335912,Primary Battery Manufacturing,79417443.53,AK
,334119,Other Computer Peripheral Equipment Manufacturing,79159731.45,AK
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",79099575.61,AK
,621610,Home Health Care Services,78747275.65,AK
,311710,Seafood Product Preparation and Packaging,78656508.97,AK
,238390,Other Building Finishing Contractors,77634959.1,AK
,561421,Telephone Answering Services,77521130.91,AK
,335314,Relay and Industrial Control Manufacturing,76993767.61,AK
,236118,Residential Remodelers,76339689.33,AK
,211111,Crude Petroleum and Natural Gas Extraction,75380693.92,AK
,621991,Blood and Organ Banks,75189728.02,AK
,484210,Used Household and Office Goods Moving,74614440.13,AK
,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,73583860.37,AK
,813920,Professional Organizations,73461895.34,AK
,483211,Inland Water Freight Transportation,73196909.32,AK
,321920,Wood Container and Pallet Manufacturing,72607357.28,AK
,541940,Veterinary Services,72334652.28,AK
,611630,Language Schools,71574204.25,AK
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,71264597.38,AK
,332322,Sheet Metal Work Manufacturing,70219942.84,AK
,311423,Dried and Dehydrated Food Manufacturing,69847798.31,AK
,485410,School and Employee Bus Transportation,69473780.55,AK
,313310,Textile and Fabric Finishing Mills,68683315.89,AK
,322299,All Other Converted Paper Product Manufacturing,68556659.09,AK
,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,68201375.88,AK
,238190,"Other Foundation, Structure, and Building Exterior Contractors",66818065.29,AK
,812930,Parking Lots and Garages,65899585.22,AK
,485111,Mixed Mode Transit Systems,65800218.66,AK
,333244,Printing Machinery and Equipment Manufacturing,65578507.82,AK
,488119,Other Airport Operations,64874446.02,AK
,332912,Fluid Power Valve and Hose Fitting Manufacturing,64822465.89,AK
,335129,Other Lighting Equipment Manufacturing,64113811.53,AK
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",63688105.94,AK
,562991,Septic Tank and Related Services,63572239.66,AK
,531210,Offices of Real Estate Agents and Brokers,63552499.97,AK
,561492,Court Reporting and Stenotype Services,63511114.91,AK
,621112,"Offices of Physicians, Mental Health Specialists",61812095.67,AK
,325510,Paint and Coating Manufacturing,61740209.88,AK
,621420,Outpatient Mental Health and Substance Abuse Centers,61717403.18,AK
,532111,Passenger Car Rental,61416520.27,AK
,519120,Libraries and Archives,61412440.43,AK
,332618,Other Fabricated Wire Product Manufacturing,60497538.71,AK
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,60450231.1,AK
,221330,Steam and Air-Conditioning Supply,59592794.91,AK
,531390,Other Activities Related to Real Estate,59572622.77,AK
,311212,Rice Milling,59317099.62,AK
,483113,Coastal and Great Lakes Freight Transportation,58101906.37,AK
,311224,Soybean and Other Oilseed Processing,57057744.69,AK
,484121,"General Freight Trucking, Long-Distance, Truckload",56987174.07,AK
,621512,Diagnostic Imaging Centers,56488370.69,AK
,334113,Computer Terminal Manufacturing,55701374.47,AK
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",55213587.56,AK
,238120,Structural Steel and Precast Concrete Contractors,55206764.94,AK
,512110,Motion Picture and Video Production,53876795.37,AK
,541110,Offices of Lawyers,53713599.26,AK
,336999,All Other Transportation Equipment Manufacturing,53135055.44,AK
,325910,Printing Ink Manufacturing,51568149.83,AK
,332995,Other Ordnance and Accessories Manufacturing,51122027.23,AK
,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",50154042.31,AK
,313210,Broadwoven Fabric Mills,49845854.51,AK
,812332,Industrial Launderers,49635863.91,AK
,333315,Photographic and Photocopying Equipment Manufacturing,49218702.49,AK
,623220,Residential Mental Health and Substance Abuse Facilities,48781644.24,AK
,333997,Scale and Balance Manufacturing,48753447.61,AK
,624229,Other Community Housing Services,48533737.15,AK
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",47694218.48,AK
,238110,Poured Concrete Foundation and Structure Contractors,47681434.92,AK
,327390,Other Concrete Product Manufacturing,47667771.06,AK
,339115,Ophthalmic Goods Manufacturing,47496257.78,AK
,524210,Insurance Agencies and Brokerages,47213562.74,AK
,115210,Support Activities for Animal Production,46962293.09,AK
,325520,Adhesive Manufacturing,46900794.38,AK
,326299,All Other Rubber Product Manufacturing,46795487.9,AK
,326220,Rubber and Plastics Hoses and Belting Manufacturing,46269127.3,AK
,339114,Dental Equipment and Supplies Manufacturing,46213236.53,AK
,311511,Fluid Milk Manufacturing,46100315.17,AK
,333241,Food Product Machinery Manufacturing,46030831.49,AK
,611691,Exam Preparation and Tutoring,45888560.01,AK
,326122,Plastics Pipe and Pipe Fitting Manufacturing,45771138.36,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",45700546.48,AK
,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",45533790.98,AK
,339940,Office Supplies (except Paper) Manufacturing,45392662.05,AK
,712110,Museums,45339871.01,AK
,333298,All Other Industrial Machinery Manufacturing,45314269.31,AK
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,45307011.88,AK
,812320,Drycleaning and Laundry Services (except Coin-Operated),45116744.12,AK
,311422,Specialty Canning,44910391.09,AK
,332111,Iron and Steel Forging,44213931.37,AK
,561410,Document Preparation Services,44106716.49,AK
,333911,Pump and Pumping Equipment Manufacturing,43681806.85,AK
,221118,Other Electric Power Generation,42716254.32,AK
,624221,Temporary Shelters,42312070.33,AK
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,42189865.25,AK
,491110,Postal Service,41950484.75,AK
,311911,Roasted Nuts and Peanut Butter Manufacturing,41541482.07,AK
,562112,Hazardous Waste Collection,41357139.57,AK
,332721,Precision Turned Product Manufacturing,40754575.8,AK
,336214,Travel Trailer and Camper Manufacturing,40474911.05,AK
,561510,Travel Agencies,40413070.66,AK
,531110,Lessors of Residential Buildings and Dwellings,39943929.45,AK
,238330,Flooring Contractors,39669189.14,AK
,322220,Paper Bag and Coated and Treated Paper Manufacturing,38812985.69,AK
,611110,Elementary and Secondary Schools,38775400.88,AK
,523910,Miscellaneous Intermediation,38270570.78,AK
,315280,Other Cut and Sew Apparel Manufacturing,37990293.62,AK
,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",37835523.65,AK
,238140,Masonry Contractors,37181329.16,AK
,624120,Services for the Elderly and Persons with Disabilities,37132630.81,AK
,541430,Graphic Design Services,36220178.21,AK
,311230,Breakfast Cereal Manufacturing,36218717.52,AK
,221121,Electric Bulk Power Transmission and Control,35984283.12,AK
,488330,Navigational Services to Shipping,35388887.0,AK
,423710,Hardware Merchant Wholesalers,34702786.41,AK
,313230,Nonwoven Fabric Mills,34697191.8,AK
,611210,Junior Colleges,34362366.28,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,34329673.89,AK
,923110,Administration of Education Programs,33527467.37,AK
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,33462405.12,AK
,221111,Hydroelectric Power Generation,33231182.61,AK
,561710,Exterminating and Pest Control Services,32364710.56,AK
,485113,Bus and Other Motor Vehicle Transit Systems,32341303.19,AK
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",32103351.45,AK
,335921,Fiber Optic Cable Manufacturing,31980003.69,AK
,561330,Professional Employer Organizations,31649570.51,AK
,335932,Noncurrent-Carrying Wiring Device Manufacturing,31642263.32,AK
,221119,Other Electric Power Generation,31590587.61,AK
,333913,Measuring and Dispensing Pump Manufacturing,31395934.95,AK
,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",31051350.04,AK
,311340,Nonchocolate Confectionery Manufacturing,30944227.6,AK
,561431,Private Mail Centers,30522867.66,AK
,333995,Fluid Power Cylinder and Actuator Manufacturing,30437052.02,AK
,333249,Other Industrial Machinery Manufacturing,30197036.84,AK
,322211,Corrugated and Solid Fiber Box Manufacturing,30188681.86,AK
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,30110890.08,AK
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,30091581.87,AK
,561311,Employment Placement Agencies,30005437.31,AK
,541922,Commercial Photography,29781184.24,AK
,423690,Other Electronic Parts and Equipment Merchant Wholesalers,29484477.02,AK
,561910,Packaging and Labeling Services,29233063.74,AK
,813311,Human Rights Organizations,29143213.1,AK
,444190,Other Building Material Dealers,28834492.89,AK
,337910,Mattress Manufacturing,28830728.6,AK
,339950,Sign Manufacturing,28536479.35,AK
,483112,Deep Sea Passenger Transportation,28443614.96,AK
,339116,Dental Laboratories,28196702.34,AK
,611692,Automobile Driving Schools,27857926.36,AK
,523991,"Trust, Fiduciary, and Custody Activities",27752378.68,AK
,325211,Plastics Material and Resin Manufacturing,27682478.29,AK
,488490,Other Support Activities for Road Transportation,27616631.41,AK
,531320,Offices of Real Estate Appraisers,27317109.27,AK
,115112,"Soil Preparation, Planting, and Cultivating",27300606.41,AK
,336340,Motor Vehicle Brake System Manufacturing,27197428.41,AK
,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",26609459.79,AK
,212321,Construction Sand and Gravel Mining,26382478.04,AK
,531190,Lessors of Other Real Estate Property,26285055.01,AK
,448210,Shoe Stores,26223705.11,AK
,333992,Welding and Soldering Equipment Manufacturing,25878205.86,AK
,484110,"General Freight Trucking, Local",25824888.3,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,25801903.78,AK
,333922,Conveyor and Conveying Equipment Manufacturing,25607889.34,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,24229273.99,AK
,315211,Men's and Boys' Cut and Sew Apparel Contractors,24030361.28,AK
