id,code,name,amount,State
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,144851.2,AK
,313210,Broadwoven Fabric Mills,142600.0,AK
,339920,Sporting and Athletic Goods Manufacturing,142501.25,AK
,326122,Plastics Pipe and Pipe Fitting Manufacturing,141693.72,AK
,541490,Other Specialized Design Services,137127.0,AK
,444110,Home Centers,135679.8,AK
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",132166.81,AK
,327320,Ready-Mix Concrete Manufacturing,129686.78,AK
,713940,Fitness and Recreational Sports Centers,127550.38,AK
,541940,Veterinary Services,126704.82,AK
,811112,Automotive Exhaust System Repair,126200.0,AK
,311991,Perishable Prepared Food Manufacturing,123285.69,AK
,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",118350.0,AK
,517312,Wireless Telecommunications Carriers (except Satellite),108812.49,AK
,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,107599.8,AK
,334290,Other Communications Equipment Manufacturing,107215.01,AK
,325611,Soap and Other Detergent Manufacturing,96595.61,AK
,339950,Sign Manufacturing,94500.0,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,94245.0,AK
,238120,Structural Steel and Precast Concrete Contractors,93700.0,AK
,922120,Police Protection,89397.66,AK
,311812,Commercial Bakeries,87736.35,AK
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,87000.0,AK
,523991,"Trust, Fiduciary, and Custody Activities",85172.55,AK
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,83950.0,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",82747.4,AK
,561410,Document Preparation Services,78871.11,AK
,541430,Graphic Design Services,78000.0,AK
,333996,Fluid Power Pump and Motor Manufacturing,77646.53,AK
,333249,Other Industrial Machinery Manufacturing,76531.8,AK
,922160,Fire Protection,75845.57,AK
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",75596.0,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,74178.75,AK
,492110,Couriers and Express Delivery Services,73368.53,AK
,483113,Coastal and Great Lakes Freight Transportation,70100.0,AK
,515210,Cable and Other Subscription Programming,69921.42,AK
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",67866.0,AK
,531190,Lessors of Other Real Estate Property,67071.81,AK
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",66565.0,AK
,333618,Other Engine Equipment Manufacturing,63733.0,AK
,334519,Other Measuring and Controlling Device Manufacturing,62240.0,AK
,336212,Truck Trailer Manufacturing,59813.0,AK
,517410,Satellite Telecommunications,59588.0,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,58012.3,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,57782.94,AK
,561622,Locksmiths,57131.0,AK
,336390,Other Motor Vehicle Parts Manufacturing,55943.46,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,53643.32,AK
,711510,"Independent Artists, Writers, and Performers",53500.0,AK
,541110,Offices of Lawyers,51627.7,AK
,332510,Hardware Manufacturing,49674.87,AK
,531110,Lessors of Residential Buildings and Dwellings,49302.44,AK
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,49292.0,AK
,712120,Historical Sites,47866.0,AK
,812910,Pet Care (except Veterinary) Services,47600.0,AK
,314110,Carpet and Rug Mills,45358.86,AK
,512110,Motion Picture and Video Production,44116.0,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",42731.68,AK
,333316,Photographic and Photocopying Equipment Manufacturing,42404.2,AK
,327310,Cement Manufacturing,42335.31,AK
,488390,Other Support Activities for Water Transportation,38528.67,AK
,334413,Semiconductor and Related Device Manufacturing,37589.66,AK
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,36280.0,AK
,813110,Religious Organizations,36045.25,AK
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,35220.0,AK
,519120,Libraries and Archives,34973.0,AK
,423410,Photographic Equipment and Supplies Merchant Wholesalers,32805.75,AK
,515111,Radio Networks,32669.22,AK
,921150,American Indian and Alaska Native Tribal Governments,31695.0,AK
,519130,Internet Publishing and Broadcasting and Web Search Portals,30852.48,AK
,712110,Museums,30543.13,AK
,621210,Offices of Dentists,30000.0,AK
,624310,Vocational Rehabilitation Services,29956.94,AK
,926110,Administration of General Economic Programs,29573.06,AK
,519190,All Other Information Services,27087.72,AK
,531210,Offices of Real Estate Agents and Brokers,27000.0,AK
,561740,Carpet and Upholstery Cleaning Services,26649.04,AK
,336214,Travel Trailer and Camper Manufacturing,26444.0,AK
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",25647.0,AK
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",24963.15,AK
,238130,Framing Contractors,24699.25,AK
,483212,Inland Water Passenger Transportation,24317.31,AK
,481111,Scheduled Passenger Air Transportation,23400.0,AK
,314120,Curtain and Linen Mills,23391.3,AK
,339112,Surgical and Medical Instrument Manufacturing,23100.0,AK
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,22620.0,AK
,311111,Dog and Cat Food Manufacturing,21900.0,AK
,921190,Other General Government Support,21817.04,AK
,452319,All Other General Merchandise Stores,21632.38,AK
,541350,Building Inspection Services,20970.0,AK
,424690,Other Chemical and Allied Products Merchant Wholesalers,20400.0,AK
,493120,Refrigerated Warehousing and Storage,20400.0,AK
,325180,Other Basic Inorganic Chemical Manufacturing,18881.36,AK
,812310,Coin-Operated Laundries and Drycleaners,18000.0,AK
,813312,"Environment, Conservation and Wildlife Organizations",17496.0,AK
,332439,Other Metal Container Manufacturing,16765.0,AK
,335313,Switchgear and Switchboard Apparatus Manufacturing,16596.38,AK
,442210,Floor Covering Stores,16566.72,AK
,492210,Local Messengers and Local Delivery,14900.58,AK
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",14433.75,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,14338.66,AK
,813920,Professional Organizations,14000.0,AK
,315210,Cut and Sew Apparel Contractors,13995.0,AK
,531130,Lessors of Miniwarehouses and Self-Storage Units,13942.0,AK
,811420,Reupholstery and Furniture Repair,13495.0,AK
,323111,Commercial Printing (except Screen and Books),13232.5,AK
,333613,Mechanical Power Transmission Equipment Manufacturing,12644.44,AK
,333515,Cutting Tool and Machine Tool Accessory Manufacturing,12429.72,AK
,811490,Other Personal and Household Goods Repair and Maintenance,12262.06,AK
,561510,Travel Agencies,12144.16,AK
,423130,Tire and Tube Merchant Wholesalers,12058.88,AK
,112990,All Other Animal Production,11200.0,AK
,335911,Storage Battery Manufacturing,10891.0,AK
,333921,Elevator and Moving Stairway Manufacturing,9298.96,AK
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",8108.0,AK
,511110,Newspaper Publishers,8000.0,AK
,532111,Passenger Car Rental,6983.33,AK
,441310,Automotive Parts and Accessories Stores,6364.0,AK
,485999,All Other Transit and Ground Passenger Transportation,5822.25,AK
,331221,Rolled Steel Shape Manufacturing,5805.0,AK
,444190,Other Building Material Dealers,5428.3,AK
,326191,Plastics Plumbing Fixture Manufacturing,4633.8,AK
,812331,Linen Supply,4569.62,AK
,334419,Other Electronic Component Manufacturing,4567.4,AK
,321918,Other Millwork (including Flooring),4327.44,AK
,332992,Small Arms Ammunition Manufacturing,4133.9,AK
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,3968.0,AK
,335931,Current-Carrying Wiring Device Manufacturing,3858.5,AK
,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,3345.0,AK
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2981.46,AK
,332911,Industrial Valve Manufacturing,2973.0,AK
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",2590.0,AK
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,2055.4,AK
,339991,"Gasket, Packing, and Sealing Device Manufacturing",1880.0,AK
,333912,Air and Gas Compressor Manufacturing,1337.5,AK
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),1317.59,AK
,524127,Direct Title Insurance Carriers,1250.0,AK
,221330,Steam and Air-Conditioning Supply,1240.08,AK
,561421,Telephone Answering Services,1173.44,AK
,112519,Other Aquaculture,1000.0,AK
,332216,Saw Blade and Handtool Manufacturing,965.91,AK
,332112,Nonferrous Forging,902.0,AK
,333314,Optical Instrument and Lens Manufacturing,835.0,AK
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",790.81,AK
,332991,Ball and Roller Bearing Manufacturing,721.0,AK
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,357.94,AK
,488991,Packing and Crating,0.0,AK
,425120,Wholesale Trade Agents and Brokers,0.0,AK
,314912,Canvas and Related Product Mills,0.0,AK
,541910,Marketing Research and Public Opinion Polling,0.0,AK
,321114,Wood Preservation,0.0,AK
,334412,Bare Printed Circuit Board Manufacturing,0.0,AK
,541714,Research and Development in Biotechnology (except Nanobiotechnology),0.0,AK
,,,0.0,AK
,314910,Textile Bag and Canvas Mills,0.0,AK
,334417,Electronic Connector Manufacturing,0.0,AK
,454310,Fuel Dealers,0.0,AK
,541890,Other Services Related to Advertising,0.0,AK
,623110,Nursing Care Facilities (Skilled Nursing Facilities),0.0,AK
,624120,Services for the Elderly and Persons with Disabilities,0.0,AK
,624190,Other Individual and Family Services,0.0,AK
,922190,"Other Justice, Public Order, and Safety Activities",0.0,AK
,541922,Commercial Photography,-1.89,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",-133.5,AK
,487210,"Scenic and Sightseeing Transportation, Water",-4000.0,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),-4073.54,AK
,324121,Asphalt Paving Mixture and Block Manufacturing,-4975.29,AK
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,-6678.5,AK
,532291,Home Health Equipment Rental,-7873.54,AK
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,-14512.14,AK
,488510,Freight Transportation Arrangement,-14514.23,AK
,113310,Logging,-15837.5,AK
,811412,Appliance Repair and Maintenance,-30123.95,AK
,424710,Petroleum Bulk Stations and Terminals,-31470.0,AK
,561611,Investigation Services,-62339.5,AK
,517210,Wireless Telecommunications Carriers (except Satellite),-83053.07,AK
,721199,All Other Traveler Accommodation,-144909.82,AK
,621910,Ambulance Services,-329650.66,AK
,621112,"Offices of Physicians, Mental Health Specialists",-568464.94,AK
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",-684101.3,AK
,522390,Other Activities Related to Credit Intermediation,-689789.78,AK
,561599,All Other Travel Arrangement and Reservation Services,-797301.94,AK
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",1994976781.21,AL
,236220,Commercial and Institutional Building Construction,1309510430.73,AL
,541330,Engineering Services,1263319128.97,AL
,336414,Guided Missile and Space Vehicle Manufacturing,1253905701.3,AL
,541714,Research and Development in Biotechnology (except Nanobiotechnology),977155289.66,AL
,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",780207742.62,AL
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,581591150.57,AL
,336611,Ship Building and Repairing,290544868.76,AL
,336411,Aircraft Manufacturing,270641617.87,AL
,236116,New Multifamily Housing Construction (except For-Sale Builders),260491892.0,AL
,541512,Computer Systems Design Services,224636025.02,AL
,541511,Custom Computer Programming Services,218066237.88,AL
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,199911412.88,AL
,622110,General Medical and Surgical Hospitals,156073138.93,AL
,541611,Administrative Management and General Management Consulting Services,153239175.03,AL
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,126914149.52,AL
,561210,Facilities Support Services,115244137.85,AL
,624230,Emergency and Other Relief Services,112737712.2,AL
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,97897248.76,AL
,237310,"Highway, Street, and Bridge Construction",86110352.26,AL
,811219,Other Electronic and Precision Equipment Repair and Maintenance,85567536.65,AL
,611512,Flight Training,64372095.12,AL
,488190,Other Support Activities for Air Transportation,61790568.94,AL
,562910,Remediation Services,57703254.96,AL
,332993,Ammunition (except Small Arms) Manufacturing,53052869.11,AL
,561110,Office Administrative Services,48705017.76,AL
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",48531433.7,AL
,541690,Other Scientific and Technical Consulting Services,45227010.06,AL
,332312,Fabricated Structural Metal Manufacturing,44667738.85,AL
,541519,Other Computer Related Services,42023553.26,AL
,311991,Perishable Prepared Food Manufacturing,41069479.5,AL
,334111,Electronic Computer Manufacturing,34612528.57,AL
,324110,Petroleum Refineries,33854283.49,AL
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",33174963.39,AL
,561720,Janitorial Services,32937718.56,AL
,334419,Other Electronic Component Manufacturing,32109461.67,AL
,339999,All Other Miscellaneous Manufacturing,30185083.27,AL
,541614,"Process, Physical Distribution, and Logistics Consulting Services",30060785.32,AL
,237990,Other Heavy and Civil Engineering Construction,27822405.22,AL
,238160,Roofing Contractors,27221717.8,AL
,541370,Surveying and Mapping (except Geophysical) Services,25890808.18,AL
,336120,Heavy Duty Truck Manufacturing,23394307.19,AL
,541990,"All Other Professional, Scientific, and Technical Services",20242755.61,AL
,541713,Research and Development in Nanotechnology,19963921.1,AL
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),18921547.5,AL
,541513,Computer Facilities Management Services,18091914.01,AL
,541380,Testing Laboratories,17811205.92,AL
,315210,Cut and Sew Apparel Contractors,17206468.48,AL
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",16858918.65,AL
,221122,Electric Power Distribution,16019325.28,AL
,541612,Human Resources Consulting Services,15911153.41,AL
,311812,Commercial Bakeries,15762061.61,AL
,332313,Plate Work Manufacturing,15432419.9,AL
,611430,Professional and Management Development Training,15163652.68,AL
,524292,Third Party Administration of Insurance and Pension Funds,15000000.0,AL
,238220,"Plumbing, Heating, and Air-Conditioning Contractors",14806044.8,AL
,236210,Industrial Building Construction,14660566.22,AL
,561730,Landscaping Services,13734268.3,AL
,722310,Food Service Contractors,13591345.74,AL
,336612,Boat Building,11208331.16,AL
,517911,Telecommunications Resellers,11100544.33,AL
,339113,Surgical Appliance and Supplies Manufacturing,10892307.87,AL
,541711,Research and Development in Biotechnology,10722164.74,AL
,561621,Security Systems Services (except Locksmiths),10447632.71,AL
,611630,Language Schools,9683783.23,AL
,315990,Apparel Accessories and Other Apparel Manufacturing,9680491.1,AL
,611710,Educational Support Services,9321489.19,AL
,518210,"Data Processing, Hosting, and Related Services",9104534.11,AL
,336112,Light Truck and Utility Vehicle Manufacturing,9083020.83,AL
,336211,Motor Vehicle Body Manufacturing,8351927.06,AL
,532289,All Other Consumer Goods Rental,8167965.0,AL
,541310,Architectural Services,8049728.19,AL
,519120,Libraries and Archives,7946754.43,AL
,333318,Other Commercial and Service Industry Machinery Manufacturing,7899546.34,AL
,562111,Solid Waste Collection,7804260.84,AL
,541620,Environmental Consulting Services,7178947.43,AL
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",7161909.45,AL
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,6905148.63,AL
,238910,Site Preparation Contractors,6835396.66,AL
,611310,"Colleges, Universities, and Professional Schools",6244015.91,AL
,541430,Graphic Design Services,5898791.47,AL
,621910,Ambulance Services,5818598.37,AL
,621111,Offices of Physicians (except Mental Health Specialists),5754025.75,AL
,623990,Other Residential Care Facilities,5652146.48,AL
,336390,Other Motor Vehicle Parts Manufacturing,5575751.08,AL
,334290,Other Communications Equipment Manufacturing,5471672.48,AL
,561990,All Other Support Services,5323585.47,AL
,621999,All Other Miscellaneous Ambulatory Health Care Services,5311636.43,AL
,483111,Deep Sea Freight Transportation,5307848.7,AL
,334519,Other Measuring and Controlling Device Manufacturing,5148276.26,AL
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",5087146.29,AL
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,5042218.99,AL
,561612,Security Guards and Patrol Services,5005589.58,AL
,332510,Hardware Manufacturing,4755521.64,AL
,524298,All Other Insurance Related Activities,4700000.0,AL
,335932,Noncurrent-Carrying Wiring Device Manufacturing,4665449.66,AL
,237130,Power and Communication Line and Related Structures Construction,4605793.0,AL
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,4559555.1,AL
