id,code,name,amount,State
,424410,General Line Grocery Merchant Wholesalers,726516413.34,only
,611512,Flight Training,716963925.77,only
,541211,Offices of Certified Public Accountants,712639491.25,only
,611310,"Colleges, Universities, and Professional Schools",703799008.65,only
,332992,Small Arms Ammunition Manufacturing,698813878.42,only
,541219,Other Accounting Services,693234790.3,only
,237130,Power and Communication Line and Related Structures Construction,682233299.79,only
,334519,Other Measuring and Controlling Device Manufacturing,681281721.2,only
,336212,Truck Trailer Manufacturing,675250228.44,only
,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",674691284.67,only
,561422,Telemarketing Bureaus and Other Contact Centers,674180672.19,only
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,670464179.95,only
,115310,Support Activities for Forestry,668816548.13,only
,237110,Water and Sewer Line and Related Structures Construction,666689182.52,only
,336211,Motor Vehicle Body Manufacturing,652965420.29,only
,333120,Construction Machinery Manufacturing,645637617.98,only
,621492,Kidney Dialysis Centers,644536895.15,only
,561621,Security Systems Services (except Locksmiths),621289211.66,only
,315990,Apparel Accessories and Other Apparel Manufacturing,613093218.31,only
,315210,Cut and Sew Apparel Contractors,604780697.44,only
,332510,Hardware Manufacturing,600337554.75,only
,336112,Light Truck and Utility Vehicle Manufacturing,595507355.96,only
,623110,Nursing Care Facilities (Skilled Nursing Facilities),582917485.45,only
,238160,Roofing Contractors,573599485.71,only
,541370,Surveying and Mapping (except Geophysical) Services,572240111.33,only
,928110,National Security,571390983.4,only
,811213,Communication Equipment Repair and Maintenance,562274711.58,only
,611710,Educational Support Services,542926708.4,only
,492110,Couriers and Express Delivery Services,538009574.44,only
,561440,Collection Agencies,524626826.9,only
,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,522420097.41,only
,561730,Landscaping Services,511192601.41,only
,337214,Office Furniture (except Wood) Manufacturing,486193157.95,only
,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,481098190.48,only
,541199,All Other Legal Services,479071710.33,only
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,475521514.66,only
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,473861488.77,only
,325920,Explosives Manufacturing,439379293.24,only
,221310,Water Supply and Irrigation Systems,438505263.02,only
,333618,Other Engine Equipment Manufacturing,437170517.44,only
,311611,Animal (except Poultry) Slaughtering,431790285.53,only
,524292,Third Party Administration of Insurance and Pension Funds,431623071.07,only
,541714,Research and Development in Biotechnology (except Nanobiotechnology),429422778.77,only
,493110,General Warehousing and Storage,422967554.75,only
,519190,All Other Information Services,413999723.57,only
,493190,Other Warehousing and Storage,406145227.86,only
,621498,All Other Outpatient Care Centers,400941883.5,only
,721110,Hotels (except Casino Hotels) and Motels,392081265.16,only
,335312,Motor and Generator Manufacturing,391004287.79,only
,541380,Testing Laboratories,389295499.92,only
,562119,Other Waste Collection,383893981.92,only
,486910,Pipeline Transportation of Refined Petroleum Products,375627070.48,only
,624190,Other Individual and Family Services,370171502.78,only
,517310,Telecommunications Resellers,364437050.13,only
,326211,Tire Manufacturing (except Retreading),352258772.1,only
,623990,Other Residential Care Facilities,351721070.75,only
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",350612308.1,only
,221112,Fossil Fuel Electric Power Generation,335793717.01,only
,523110,Investment Banking and Securities Dealing,334993872.69,only
,488510,Freight Transportation Arrangement,331511640.88,only
,561499,All Other Business Support Services,331240897.56,only
,624230,Emergency and Other Relief Services,330103938.9,only
,311991,Perishable Prepared Food Manufacturing,329870843.32,only
,334413,Semiconductor and Related Device Manufacturing,323874558.33,only
,336390,Other Motor Vehicle Parts Manufacturing,320713754.48,only
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",320141850.59,only
,237120,Oil and Gas Pipeline and Related Structures Construction,319166847.38,only
,922190,"Other Justice, Public Order, and Safety Activities",315213075.78,only
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,308147430.64,only
,621511,Medical Laboratories,307271559.94,only
,332991,Ball and Roller Bearing Manufacturing,306941747.58,only
,311615,Poultry Processing,306570042.52,only
,331420,"Copper Rolling, Drawing, Extruding, and Alloying",305149680.11,only
,523999,Miscellaneous Financial Investment Activities,295814633.62,only
,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,295149160.54,only
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,294021496.65,only
,621910,Ambulance Services,291047148.24,only
,332911,Industrial Valve Manufacturing,278202757.3,only
,511199,All Other Publishers,275468689.94,only
,517210,Wireless Telecommunications Carriers (except Satellite),275083095.07,only
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,267266169.4,only
,336612,Boat Building,265794421.59,only
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,263048437.66,only
,336120,Heavy Duty Truck Manufacturing,261434526.86,only
,444130,Hardware Stores,260965514.23,only
,517311,Wired Telecommunications Carriers,259051815.92,only
,333319,Other Commercial and Service Industry Machinery Manufacturing,256437221.27,only
,519130,Internet Publishing and Broadcasting and Web Search Portals,253199181.57,only
,334412,Bare Printed Circuit Board Manufacturing,252904995.07,only
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",252486888.79,only
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,250089463.77,only
,562111,Solid Waste Collection,246936191.14,only
,531311,Residential Property Managers,243111167.21,only
,621999,All Other Miscellaneous Ambulatory Health Care Services,239806834.4,only
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",239335379.51,only
,238910,Site Preparation Contractors,234971070.5,only
,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",229396798.15,only
,611699,All Other Miscellaneous Schools and Instruction,227292975.76,only
,322121,Paper (except Newsprint) Mills,226583719.91,only
,221210,Natural Gas Distribution,220127913.06,only
,333613,Mechanical Power Transmission Equipment Manufacturing,219882050.34,only
,333611,Turbine and Turbine Generator Set Units Manufacturing,219013252.81,only
,332311,Prefabricated Metal Building and Component Manufacturing,215155477.72,only
,316210,Footwear Manufacturing,212867726.41,only
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",211211416.61,only
,541713,Research and Development in Nanotechnology,209809770.51,only
,541613,Marketing Consulting Services,199372873.32,only
,337122,Nonupholstered Wood Household Furniture Manufacturing,197101394.99,only
,481219,Other Nonscheduled Air Transportation,193305827.33,only
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),191039434.67,only
,335911,Storage Battery Manufacturing,185968646.77,only
,541910,Marketing Research and Public Opinion Polling,184816025.29,only
,325413,In-Vitro Diagnostic Substance Manufacturing,182635465.14,only
,335931,Current-Carrying Wiring Device Manufacturing,177472094.58,only
,488111,Air Traffic Control,176895119.39,only
,324191,Petroleum Lubricating Oil and Grease Manufacturing,175003975.36,only
,238290,Other Building Equipment Contractors,174831263.76,only
,488390,Other Support Activities for Water Transportation,173767573.31,only
,334310,Audio and Video Equipment Manufacturing,173738995.56,only
,488310,Port and Harbor Operations,173630637.83,only
,541820,Public Relations Agencies,168700668.94,only
,624310,Vocational Rehabilitation Services,167986338.71,only
,314999,All Other Miscellaneous Textile Product Mills,165678784.12,only
,453210,Office Supplies and Stationery Stores,165094104.43,only
,332312,Fabricated Structural Metal Manufacturing,164806607.22,only
,611420,Computer Training,164143247.42,only
,311513,Cheese Manufacturing,163526343.98,only
,522110,Commercial Banking,162589751.42,only
,621399,Offices of All Other Miscellaneous Health Practitioners,162176657.25,only
,561790,Other Services to Buildings and Dwellings,155143938.24,only
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,153458377.96,only
,811212,Computer and Office Machine Repair and Maintenance,151767894.36,only
,333316,Photographic and Photocopying Equipment Manufacturing,151168156.85,only
,541360,Geophysical Surveying and Mapping Services,148872549.81,only
,333612,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing",147912309.74,only
,325180,Other Basic Inorganic Chemical Manufacturing,147396225.69,only
,711510,"Independent Artists, Writers, and Performers",146966829.58,only
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",146036390.37,only
,561450,Credit Bureaus,144613500.71,only
,524298,All Other Insurance Related Activities,144043264.6,only
,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",142854386.66,only
,332919,Other Metal Valve and Pipe Fitting Manufacturing,142224898.26,only
,332216,Saw Blade and Handtool Manufacturing,140255326.52,only
,424480,Fresh Fruit and Vegetable Merchant Wholesalers,139870884.29,only
,532420,Office Machinery and Equipment Rental and Leasing,138701820.72,only
,541350,Building Inspection Services,136251917.64,only
,921190,Other General Government Support,135890237.68,only
,339991,"Gasket, Packing, and Sealing Device Manufacturing",134108867.78,only
,485999,All Other Transit and Ground Passenger Transportation,133897870.43,only
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,133867002.91,only
,325120,Industrial Gas Manufacturing,133543261.07,only
,621210,Offices of Dentists,129864684.04,only
,221320,Sewage Treatment Facilities,129438722.76,only
,488999,All Other Support Activities for Transportation,129318514.78,only
,314910,Textile Bag and Canvas Mills,128681055.32,only
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,127543741.15,only
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,127362650.64,only
,213112,Support Activities for Oil and Gas Operations,126567315.51,only
,337127,Institutional Furniture Manufacturing,126481295.89,only
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,126324966.73,only
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,124021668.57,only
,811111,General Automotive Repair,121585466.99,only
,311225,Fats and Oils Refining and Blending,121333050.19,only
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),118288037.47,only
,334112,Computer Storage Device Manufacturing,117519496.08,only
,532112,Passenger Car Leasing,116207099.24,only
,812990,All Other Personal Services,114148286.4,only
,923120,Administration of Public Health Programs,113229317.39,only
,517911,Telecommunications Resellers,113038029.14,only
,333996,Fluid Power Pump and Motor Manufacturing,110027872.36,only
,332439,Other Metal Container Manufacturing,109876378.41,only
,511130,Book Publishers,109862244.76,only
,339920,Sporting and Athletic Goods Manufacturing,108326505.2,only
,532291,Home Health Equipment Rental,107561948.69,only
,333517,Machine Tool Manufacturing,106249032.67,only
,926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",104285039.61,only
,561599,All Other Travel Arrangement and Reservation Services,102409698.08,only
,335313,Switchgear and Switchboard Apparatus Manufacturing,102215295.09,only
,334417,Electronic Connector Manufacturing,101979406.98,only
,561920,Convention and Trade Show Organizers,100802162.59,only
,511120,Periodical Publishers,100254334.39,only
,488320,Marine Cargo Handling,100244828.84,only
,485991,Special Needs Transportation,98534755.44,only
,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,97825590.21,only
,332710,Machine Shops,97363840.53,only
,927110,Space Research and Technology,96467768.41,only
,517312,Wireless Telecommunications Carriers (except Satellite),94643679.13,only
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",94058154.75,only
,337211,Wood Office Furniture Manufacturing,93366443.97,only
,541890,Other Services Related to Advertising,90981868.19,only
,481112,Scheduled Freight Air Transportation,89997308.9,only
,238320,Painting and Wall Covering Contractors,89844603.52,only
,326199,All Other Plastics Product Manufacturing,89437399.03,only
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",88741019.67,only
,327991,Cut Stone and Stone Product Manufacturing,88044924.18,only
,484220,"Specialized Freight (except Used Goods) Trucking, Local",87086343.87,only
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",86959417.76,only
,523920,Portfolio Management,83856759.37,only
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",82789233.7,only
,493120,Refrigerated Warehousing and Storage,82384554.73,only
,315999,Other Apparel Accessories and Other Apparel Manufacturing,82001030.04,only
,928120,International Affairs,81264837.97,only
,333912,Air and Gas Compressor Manufacturing,81096998.33,only
,311211,Flour Milling,81091214.37,only
,335912,Primary Battery Manufacturing,79417443.53,only
,334119,Other Computer Peripheral Equipment Manufacturing,79159731.45,only
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",79099575.61,only
,621610,Home Health Care Services,78747275.65,only
,311710,Seafood Product Preparation and Packaging,78656508.97,only
,238390,Other Building Finishing Contractors,77634959.1,only
,561421,Telephone Answering Services,77521130.91,only
,335314,Relay and Industrial Control Manufacturing,76993767.61,only
,236118,Residential Remodelers,76339689.33,only
,211111,Crude Petroleum and Natural Gas Extraction,75380693.92,only
,621991,Blood and Organ Banks,75189728.02,only
,484210,Used Household and Office Goods Moving,74614440.13,only
,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,73583860.37,only
,813920,Professional Organizations,73461895.34,only
,483211,Inland Water Freight Transportation,73196909.32,only
,321920,Wood Container and Pallet Manufacturing,72607357.28,only
,541940,Veterinary Services,72334652.28,only
,611630,Language Schools,71574204.25,only
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,71264597.38,only
,332322,Sheet Metal Work Manufacturing,70219942.84,only
,311423,Dried and Dehydrated Food Manufacturing,69847798.31,only
,485410,School and Employee Bus Transportation,69473780.55,only
,313310,Textile and Fabric Finishing Mills,68683315.89,only
,322299,All Other Converted Paper Product Manufacturing,68556659.09,only
,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,68201375.88,only
,238190,"Other Foundation, Structure, and Building Exterior Contractors",66818065.29,only
,812930,Parking Lots and Garages,65899585.22,only
,485111,Mixed Mode Transit Systems,65800218.66,only
,333244,Printing Machinery and Equipment Manufacturing,65578507.82,only
,488119,Other Airport Operations,64874446.02,only
,332912,Fluid Power Valve and Hose Fitting Manufacturing,64822465.89,only
,335129,Other Lighting Equipment Manufacturing,64113811.53,only
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",63688105.94,only
,562991,Septic Tank and Related Services,63572239.66,only
,531210,Offices of Real Estate Agents and Brokers,63552499.97,only
,561492,Court Reporting and Stenotype Services,63511114.91,only
,621112,"Offices of Physicians, Mental Health Specialists",61812095.67,only
,325510,Paint and Coating Manufacturing,61740209.88,only
,621420,Outpatient Mental Health and Substance Abuse Centers,61717403.18,only
,532111,Passenger Car Rental,61416520.27,only
,519120,Libraries and Archives,61412440.43,only
,332618,Other Fabricated Wire Product Manufacturing,60497538.71,only
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,60450231.1,only
,221330,Steam and Air-Conditioning Supply,59592794.91,only
,531390,Other Activities Related to Real Estate,59572622.77,only
,311212,Rice Milling,59317099.62,only
,483113,Coastal and Great Lakes Freight Transportation,58101906.37,only
,311224,Soybean and Other Oilseed Processing,57057744.69,only
,484121,"General Freight Trucking, Long-Distance, Truckload",56987174.07,only
,621512,Diagnostic Imaging Centers,56488370.69,only
,334113,Computer Terminal Manufacturing,55701374.47,only
,315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",55213587.56,only
,238120,Structural Steel and Precast Concrete Contractors,55206764.94,only
,512110,Motion Picture and Video Production,53876795.37,only
,541110,Offices of Lawyers,53713599.26,only
,336999,All Other Transportation Equipment Manufacturing,53135055.44,only
,325910,Printing Ink Manufacturing,51568149.83,only
,332995,Other Ordnance and Accessories Manufacturing,51122027.23,only
,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",50154042.31,only
,313210,Broadwoven Fabric Mills,49845854.51,only
,812332,Industrial Launderers,49635863.91,only
,333315,Photographic and Photocopying Equipment Manufacturing,49218702.49,only
,623220,Residential Mental Health and Substance Abuse Facilities,48781644.24,only
,333997,Scale and Balance Manufacturing,48753447.61,only
,624229,Other Community Housing Services,48533737.15,only
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",47694218.48,only
,238110,Poured Concrete Foundation and Structure Contractors,47681434.92,only
,327390,Other Concrete Product Manufacturing,47667771.06,only
,339115,Ophthalmic Goods Manufacturing,47496257.78,only
,524210,Insurance Agencies and Brokerages,47213562.74,only
,115210,Support Activities for Animal Production,46962293.09,only
,325520,Adhesive Manufacturing,46900794.38,only
,326299,All Other Rubber Product Manufacturing,46795487.9,only
,326220,Rubber and Plastics Hoses and Belting Manufacturing,46269127.3,only
,339114,Dental Equipment and Supplies Manufacturing,46213236.53,only
,311511,Fluid Milk Manufacturing,46100315.17,only
,333241,Food Product Machinery Manufacturing,46030831.49,only
,611691,Exam Preparation and Tutoring,45888560.01,only
,326122,Plastics Pipe and Pipe Fitting Manufacturing,45771138.36,only
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",45700546.48,only
,325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",45533790.98,only
,339940,Office Supplies (except Paper) Manufacturing,45392662.05,only
,712110,Museums,45339871.01,only
,333298,All Other Industrial Machinery Manufacturing,45314269.31,only
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,45307011.88,only
,812320,Drycleaning and Laundry Services (except Coin-Operated),45116744.12,only
,311422,Specialty Canning,44910391.09,only
,332111,Iron and Steel Forging,44213931.37,only
,561410,Document Preparation Services,44106716.49,only
,333911,Pump and Pumping Equipment Manufacturing,43681806.85,only
,221118,Other Electric Power Generation,42716254.32,only
,624221,Temporary Shelters,42312070.33,only
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,42189865.25,only
,491110,Postal Service,41950484.75,only
,311911,Roasted Nuts and Peanut Butter Manufacturing,41541482.07,only
,562112,Hazardous Waste Collection,41357139.57,only
,332721,Precision Turned Product Manufacturing,40754575.8,only
,336214,Travel Trailer and Camper Manufacturing,40474911.05,only
,561510,Travel Agencies,40413070.66,only
,531110,Lessors of Residential Buildings and Dwellings,39943929.45,only
,238330,Flooring Contractors,39669189.14,only
,322220,Paper Bag and Coated and Treated Paper Manufacturing,38812985.69,only
,611110,Elementary and Secondary Schools,38775400.88,only
,523910,Miscellaneous Intermediation,38270570.78,only
,315280,Other Cut and Sew Apparel Manufacturing,37990293.62,only
,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",37835523.65,only
,238140,Masonry Contractors,37181329.16,only
,624120,Services for the Elderly and Persons with Disabilities,37132630.81,only
,541430,Graphic Design Services,36220178.21,only
,311230,Breakfast Cereal Manufacturing,36218717.52,only
,221121,Electric Bulk Power Transmission and Control,35984283.12,only
,488330,Navigational Services to Shipping,35388887.0,only
,423710,Hardware Merchant Wholesalers,34702786.41,only
,313230,Nonwoven Fabric Mills,34697191.8,only
,611210,Junior Colleges,34362366.28,only
,562219,Other Nonhazardous Waste Treatment and Disposal,34329673.89,only
,923110,Administration of Education Programs,33527467.37,only
,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,33462405.12,only
,221111,Hydroelectric Power Generation,33231182.61,only
,561710,Exterminating and Pest Control Services,32364710.56,only
,485113,Bus and Other Motor Vehicle Transit Systems,32341303.19,only
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",32103351.45,only
,335921,Fiber Optic Cable Manufacturing,31980003.69,only
,561330,Professional Employer Organizations,31649570.51,only
,335932,Noncurrent-Carrying Wiring Device Manufacturing,31642263.32,only
,221119,Other Electric Power Generation,31590587.61,only
,333913,Measuring and Dispensing Pump Manufacturing,31395934.95,only
,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",31051350.04,only
,311340,Nonchocolate Confectionery Manufacturing,30944227.6,only
,561431,Private Mail Centers,30522867.66,only
,333995,Fluid Power Cylinder and Actuator Manufacturing,30437052.02,only
,333249,Other Industrial Machinery Manufacturing,30197036.84,only
,322211,Corrugated and Solid Fiber Box Manufacturing,30188681.86,only
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,30110890.08,only
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,30091581.87,only
,561311,Employment Placement Agencies,30005437.31,only
,541922,Commercial Photography,29781184.24,only
,423690,Other Electronic Parts and Equipment Merchant Wholesalers,29484477.02,only
,561910,Packaging and Labeling Services,29233063.74,only
,813311,Human Rights Organizations,29143213.1,only
,444190,Other Building Material Dealers,28834492.89,only
,337910,Mattress Manufacturing,28830728.6,only
,339950,Sign Manufacturing,28536479.35,only
,483112,Deep Sea Passenger Transportation,28443614.96,only
,339116,Dental Laboratories,28196702.34,only
,611692,Automobile Driving Schools,27857926.36,only
,523991,"Trust, Fiduciary, and Custody Activities",27752378.68,only
,325211,Plastics Material and Resin Manufacturing,27682478.29,only
,488490,Other Support Activities for Road Transportation,27616631.41,only
,531320,Offices of Real Estate Appraisers,27317109.27,only
,115112,"Soil Preparation, Planting, and Cultivating",27300606.41,only
,336340,Motor Vehicle Brake System Manufacturing,27197428.41,only
,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",26609459.79,only
,212321,Construction Sand and Gravel Mining,26382478.04,only
,531190,Lessors of Other Real Estate Property,26285055.01,only
,448210,Shoe Stores,26223705.11,only
,333992,Welding and Soldering Equipment Manufacturing,25878205.86,only
,484110,"General Freight Trucking, Local",25824888.3,only
,332420,Metal Tank (Heavy Gauge) Manufacturing,25801903.78,only
,333922,Conveyor and Conveying Equipment Manufacturing,25607889.34,only
,423830,Industrial Machinery and Equipment Merchant Wholesalers,24229273.99,only
,315211,Men's and Boys' Cut and Sew Apparel Contractors,24030361.28,only
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,23862972.13,only
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,23665042.19,only
,922160,Fire Protection,23461887.07,only
,323111,Commercial Printing (except Screen and Books),23042858.42,only
,424120,Stationery and Office Supplies Merchant Wholesalers,22927518.65,only
,333111,Farm Machinery and Equipment Manufacturing,22808244.72,only
,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",22547013.67,only
,339944,Carbon Paper and Inked Ribbon Manufacturing,22158529.93,only
,336510,Railroad Rolling Stock Manufacturing,22060095.24,only
,333293,Printing Machinery and Equipment Manufacturing,22032766.91,only
,332313,Plate Work Manufacturing,21968371.77,only
,524291,Claims Adjusting,21939432.35,only
,326111,Plastics Bag and Pouch Manufacturing,21584032.83,only
,813312,"Environment, Conservation and Wildlife Organizations",21485129.0,only
