id,code,name,amount,State
,524292,Third Party Administration of Insurance and Pension Funds,8349390.0,AK
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",7691884.55,AK
,237130,Power and Communication Line and Related Structures Construction,7620685.32,AK
,237120,Oil and Gas Pipeline and Related Structures Construction,7522799.8,AK
,561730,Landscaping Services,7449358.1,AK
,237110,Water and Sewer Line and Related Structures Construction,7349430.41,AK
,336411,Aircraft Manufacturing,7147999.08,AK
,238910,Site Preparation Contractors,7099699.11,AK
,541690,Other Scientific and Technical Consulting Services,6564778.37,AK
,236210,Industrial Building Construction,6535792.31,AK
,561621,Security Systems Services (except Locksmiths),6023810.67,AK
,622110,General Medical and Surgical Hospitals,5979278.56,AK
,334111,Electronic Computer Manufacturing,5889825.61,AK
,541513,Computer Facilities Management Services,5834759.14,AK
,517110,Wired Telecommunications Carriers,5544693.4,AK
,115310,Support Activities for Forestry,5511861.72,AK
,561320,Temporary Help Services,5433581.9,AK
,311999,All Other Miscellaneous Food Manufacturing,5297772.0,AK
,488320,Marine Cargo Handling,5209678.14,AK
,221320,Sewage Treatment Facilities,4541151.19,AK
,611430,Professional and Management Development Training,4400154.18,AK
,811219,Other Electronic and Precision Equipment Repair and Maintenance,3807131.2,AK
,541199,All Other Legal Services,3689061.66,AK
,213112,Support Activities for Oil and Gas Operations,3685064.63,AK
,562998,All Other Miscellaneous Waste Management Services,3665428.01,AK
,334290,Other Communications Equipment Manufacturing,3542062.63,AK
,488190,Other Support Activities for Air Transportation,3480635.58,AK
,562211,Hazardous Waste Treatment and Disposal,3456045.88,AK
,236118,Residential Remodelers,3369289.14,AK
,621999,All Other Miscellaneous Ambulatory Health Care Services,3300078.54,AK
,811213,Communication Equipment Repair and Maintenance,3277409.62,AK
,518210,"Data Processing, Hosting, and Related Services",3059634.46,AK
,238220,"Plumbing, Heating, and Air-Conditioning Contractors",3003826.81,AK
,561910,Packaging and Labeling Services,2997171.75,AK
,238990,All Other Specialty Trade Contractors,2812535.81,AK
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,2769610.26,AK
,336112,Light Truck and Utility Vehicle Manufacturing,2688864.12,AK
,238310,Drywall and Insulation Contractors,2634005.44,AK
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",2598980.76,AK
,333120,Construction Machinery Manufacturing,2583238.49,AK
,336612,Boat Building,2420034.51,AK
,221118,Other Electric Power Generation,2382212.4,AK
,541618,Other Management Consulting Services,2370868.54,AK
,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",2339754.36,AK
,337211,Wood Office Furniture Manufacturing,2202314.31,AK
,481112,Scheduled Freight Air Transportation,2140925.69,AK
,562111,Solid Waste Collection,2134408.75,AK
,561790,Other Services to Buildings and Dwellings,2115338.61,AK
,333318,Other Commercial and Service Industry Machinery Manufacturing,2077111.59,AK
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,2060002.88,AK
,315990,Apparel Accessories and Other Apparel Manufacturing,2042140.04,AK
,621111,Offices of Physicians (except Mental Health Specialists),2029540.4,AK
,334516,Analytical Laboratory Instrument Manufacturing,1919521.79,AK
,541310,Architectural Services,1800021.46,AK
,488119,Other Airport Operations,1781521.75,AK
,923120,Administration of Public Health Programs,1734235.68,AK
,332311,Prefabricated Metal Building and Component Manufacturing,1728338.91,AK
,325412,Pharmaceutical Preparation Manufacturing,1684600.01,AK
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,1653105.01,AK
,493110,General Warehousing and Storage,1512986.53,AK
,221122,Electric Power Distribution,1503672.05,AK
,541612,Human Resources Consulting Services,1469830.09,AK
,488310,Port and Harbor Operations,1373612.88,AK
,511210,Software Publishers,1311327.08,AK
,517311,Wired Telecommunications Carriers,1282065.08,AK
,337920,Blind and Shade Manufacturing,1271185.1,AK
,335312,Motor and Generator Manufacturing,1229557.01,AK
,221310,Water Supply and Irrigation Systems,1223225.42,AK
,483114,Coastal and Great Lakes Passenger Transportation,1171646.28,AK
,621910,Ambulance Services,1161466.6,AK
,334210,Telephone Apparatus Manufacturing,1150236.25,AK
,541320,Landscape Architectural Services,970522.41,AK
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,930608.31,AK
,532283,Home Health Equipment Rental,930083.67,AK
,334119,Other Computer Peripheral Equipment Manufacturing,909906.26,AK
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,839948.65,AK
,621511,Medical Laboratories,839505.57,AK
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",791746.63,AK
,561110,Office Administrative Services,781508.19,AK
,541380,Testing Laboratories,750922.12,AK
,811212,Computer and Office Machine Repair and Maintenance,736335.23,AK
,541720,Research and Development in the Social Sciences and Humanities,721075.89,AK
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,719016.42,AK
,562991,Septic Tank and Related Services,713583.72,AK
,336999,All Other Transportation Equipment Manufacturing,703941.59,AK
,561499,All Other Business Support Services,700739.78,AK
,315999,Other Apparel Accessories and Other Apparel Manufacturing,681618.35,AK
,238290,Other Building Equipment Contractors,670605.75,AK
,924120,Administration of Conservation Programs,648961.56,AK
,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,640652.1,AK
,321991,Manufactured Home (Mobile Home) Manufacturing,618260.0,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,612434.1,AK
,488330,Navigational Services to Shipping,605987.5,AK
,339999,All Other Miscellaneous Manufacturing,604787.7,AK
,212321,Construction Sand and Gravel Mining,591218.0,AK
,336211,Motor Vehicle Body Manufacturing,590981.4,AK
,517312,Wireless Telecommunications Carriers (except Satellite),561550.05,AK
,238320,Painting and Wall Covering Contractors,551846.48,AK
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",536381.0,AK
,238330,Flooring Contractors,534229.04,AK
,721110,Hotels (except Casino Hotels) and Motels,533863.86,AK
,339920,Sporting and Athletic Goods Manufacturing,515119.58,AK
,332312,Fabricated Structural Metal Manufacturing,506654.76,AK
,321992,Prefabricated Wood Building Manufacturing,483594.0,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,480676.56,AK
,333992,Welding and Soldering Equipment Manufacturing,477300.0,AK
,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,436420.42,AK
,611699,All Other Miscellaneous Schools and Instruction,436349.2,AK
,325120,Industrial Gas Manufacturing,430459.13,AK
,713930,Marinas,427772.16,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",422455.17,AK
,339112,Surgical and Medical Instrument Manufacturing,409438.92,AK
,238190,"Other Foundation, Structure, and Building Exterior Contractors",400912.0,AK
,324121,Asphalt Paving Mixture and Block Manufacturing,395024.71,AK
,484110,"General Freight Trucking, Local",394231.14,AK
,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",386607.71,AK
,337214,Office Furniture (except Wood) Manufacturing,385913.09,AK
,541360,Geophysical Surveying and Mapping Services,373074.76,AK
,336120,Heavy Duty Truck Manufacturing,366439.1,AK
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",358969.13,AK
,333241,Food Product Machinery Manufacturing,332688.27,AK
,621512,Diagnostic Imaging Centers,331400.0,AK
,334419,Other Electronic Component Manufacturing,329871.07,AK
,326199,All Other Plastics Product Manufacturing,320812.13,AK
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,318856.54,AK
,812332,Industrial Launderers,317580.22,AK
,333298,All Other Industrial Machinery Manufacturing,316174.94,AK
,621420,Outpatient Mental Health and Substance Abuse Centers,314060.0,AK
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",308065.28,AK
,611420,Computer Training,297945.5,AK
,562119,Other Waste Collection,296174.0,AK
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,281953.0,AK
,541614,"Process, Physical Distribution, and Logistics Consulting Services",276721.61,AK
,316998,All Other Leather Good and Allied Product Manufacturing,272858.8,AK
,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers",265950.0,AK
,512110,Motion Picture and Video Production,261963.18,AK
,531320,Offices of Real Estate Appraisers,261500.0,AK
,491110,Postal Service,256734.25,AK
,211120,Crude Petroleum Extraction,255054.88,AK
,484210,Used Household and Office Goods Moving,248894.3,AK
,335222,Household Refrigerator and Home Freezer Manufacturing,246870.0,AK
,813311,Human Rights Organizations,243600.0,AK
,561599,All Other Travel Arrangement and Reservation Services,242136.58,AK
,326122,Plastics Pipe and Pipe Fitting Manufacturing,241238.1,AK
,334310,Audio and Video Equipment Manufacturing,236959.7,AK
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",235468.08,AK
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,229473.6,AK
,562920,Materials Recovery Facilities,226033.2,AK
,481219,Other Nonscheduled Air Transportation,221850.72,AK
,336214,Travel Trailer and Camper Manufacturing,220903.37,AK
,334510,Electromedical and Electrotherapeutic Apparatus Manufacturing,213315.69,AK
,562112,Hazardous Waste Collection,211221.3,AK
,314110,Carpet and Rug Mills,202642.6,AK
,238350,Finish Carpentry Contractors,198719.35,AK
,492110,Couriers and Express Delivery Services,194795.37,AK
,483211,Inland Water Freight Transportation,194198.44,AK
,423710,Hardware Merchant Wholesalers,189942.0,AK
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",185492.87,AK
,488210,Support Activities for Rail Transportation,184702.25,AK
,314910,Textile Bag and Canvas Mills,182052.05,AK
,811111,General Automotive Repair,180275.56,AK
,488490,Other Support Activities for Road Transportation,178182.3,AK
,812320,Drycleaning and Laundry Services (except Coin-Operated),166799.55,AK
,922160,Fire Protection,165326.12,AK
,339116,Dental Laboratories,162856.16,AK
,541219,Other Accounting Services,160150.56,AK
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",159300.86,AK
,443120,Computer and Software Stores,154104.73,AK
,333314,Optical Instrument and Lens Manufacturing,150888.8,AK
,713940,Fitness and Recreational Sports Centers,150230.38,AK
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,149988.0,AK
,541921,"Photography Studios, Portrait",149543.17,AK
,922140,Correctional Institutions,149230.3,AK
,313210,Broadwoven Fabric Mills,146677.88,AK
,333316,Photographic and Photocopying Equipment Manufacturing,145280.05,AK
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",143661.16,AK
,621399,Offices of All Other Miscellaneous Health Practitioners,142938.65,AK
,332510,Hardware Manufacturing,141846.6,AK
,444110,Home Centers,135679.8,AK
,327320,Ready-Mix Concrete Manufacturing,129686.78,AK
,541940,Veterinary Services,126704.82,AK
,811112,Automotive Exhaust System Repair,126200.0,AK
,311991,Perishable Prepared Food Manufacturing,123285.69,AK
,334519,Other Measuring and Controlling Device Manufacturing,122446.41,AK
,334112,Computer Storage Device Manufacturing,119696.8,AK
,423850,Service Establishment Equipment and Supplies Merchant Wholesalers,117351.31,AK
,333315,Photographic and Photocopying Equipment Manufacturing,115122.07,AK
,339992,Musical Instrument Manufacturing,114871.76,AK
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",113744.19,AK
,813110,Religious Organizations,113075.68,AK
,333618,Other Engine Equipment Manufacturing,107268.0,AK
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",105322.7,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,104625.93,AK
,519130,Internet Publishing and Broadcasting and Web Search Portals,102660.5,AK
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,101263.0,AK
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,98388.66,AK
,337122,Nonupholstered Wood Household Furniture Manufacturing,97605.0,AK
,325611,Soap and Other Detergent Manufacturing,96595.61,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,94245.0,AK
,238120,Structural Steel and Precast Concrete Contractors,93700.0,AK
,811412,Appliance Repair and Maintenance,92961.77,AK
,335313,Switchgear and Switchboard Apparatus Manufacturing,92192.38,AK
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",91807.0,AK
,922120,Police Protection,89397.66,AK
,517410,Satellite Telecommunications,88565.8,AK
,311812,Commercial Bakeries,87736.35,AK
,333413,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,87662.2,AK
,483113,Coastal and Great Lakes Freight Transportation,86741.0,AK
,812930,Parking Lots and Garages,86400.0,AK
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,84355.0,AK
,532111,Passenger Car Rental,82992.29,AK
,611512,Flight Training,82697.15,AK
,332439,Other Metal Container Manufacturing,80920.69,AK
,316999,All Other Leather Good and Allied Product Manufacturing,80846.0,AK
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",80033.0,AK
,611710,Educational Support Services,79722.25,AK
,515210,Cable and Other Subscription Programming,78999.27,AK
,561410,Document Preparation Services,78871.11,AK
,333996,Fluid Power Pump and Motor Manufacturing,77646.53,AK
,611620,Sports and Recreation Instruction,76569.0,AK
,238390,Other Building Finishing Contractors,75613.45,AK
,532420,Office Machinery and Equipment Rental and Leasing,75472.06,AK
,314999,All Other Miscellaneous Textile Product Mills,70804.74,AK
,333912,Air and Gas Compressor Manufacturing,69677.5,AK
,712110,Museums,69238.13,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,68333.12,AK
,531190,Lessors of Other Real Estate Property,67071.81,AK
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),66621.5,AK
,517911,Telecommunications Resellers,63447.86,AK
,561710,Exterminating and Pest Control Services,62564.31,AK
,333514,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing",61374.72,AK
,511199,All Other Publishers,60660.0,AK
,443112,"Radio, Television, and Other Electronics Stores",60460.0,AK
,336212,Truck Trailer Manufacturing,59813.0,AK
,483212,Inland Water Passenger Transportation,58817.31,AK
,488390,Other Support Activities for Water Transportation,58025.67,AK
,561622,Locksmiths,57131.0,AK
,336390,Other Motor Vehicle Parts Manufacturing,55943.46,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",55747.4,AK
,333249,Other Industrial Machinery Manufacturing,54475.0,AK
,711510,"Independent Artists, Writers, and Performers",53500.0,AK
,312112,Bottled Water Manufacturing,53268.91,AK
,541110,Offices of Lawyers,51627.7,AK
,624190,Other Individual and Family Services,49921.73,AK
,531390,Other Activities Related to Real Estate,49485.2,AK
,531110,Lessors of Residential Buildings and Dwellings,49302.44,AK
,334517,Irradiation Apparatus Manufacturing,48398.82,AK
,712120,Historical Sites,47866.0,AK
,812910,Pet Care (except Veterinary) Services,47600.0,AK
,335929,Other Communication and Energy Wire Manufacturing,46786.23,AK
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",46072.95,AK
,453210,Office Supplies and Stationery Stores,45635.0,AK
,112519,Other Aquaculture,45501.84,AK
,621330,Offices of Mental Health Practitioners (except Physicians),45370.0,AK
,316211,Rubber and Plastics Footwear Manufacturing,40697.0,AK
,444190,Other Building Material Dealers,39177.8,AK
,532112,Passenger Car Leasing,38344.12,AK
,334413,Semiconductor and Related Device Manufacturing,37589.66,AK
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,36280.0,AK
,451110,Sporting Goods Stores,35759.0,AK
,332212,Hand and Edge Tool Manufacturing,35676.84,AK
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,35220.0,AK
,519120,Libraries and Archives,34973.0,AK
,333319,Other Commercial and Service Industry Machinery Manufacturing,32845.0,AK
,423410,Photographic Equipment and Supplies Merchant Wholesalers,32805.75,AK
,515111,Radio Networks,32669.22,AK
,333293,Printing Machinery and Equipment Manufacturing,31938.33,AK
,921150,American Indian and Alaska Native Tribal Governments,31695.0,AK
,339950,Sign Manufacturing,30229.09,AK
,624310,Vocational Rehabilitation Services,29956.94,AK
,519190,All Other Information Services,29763.72,AK
,926110,Administration of General Economic Programs,29573.06,AK
,335912,Primary Battery Manufacturing,27857.5,AK
,325199,All Other Basic Organic Chemical Manufacturing,27106.64,AK
,531210,Offices of Real Estate Agents and Brokers,27000.0,AK
,561740,Carpet and Upholstery Cleaning Services,26649.04,AK
,332710,Machine Shops,26381.0,AK
,339944,Carbon Paper and Inked Ribbon Manufacturing,25405.0,AK
,238130,Framing Contractors,24699.25,AK
,541211,Offices of Certified Public Accountants,24197.63,AK
,316210,Footwear Manufacturing,24090.48,AK
,314120,Curtain and Linen Mills,23391.3,AK
,924110,Administration of Air and Water Resource and Solid Waste Management Programs,22620.0,AK
,481111,Scheduled Passenger Air Transportation,22400.0,AK
,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers,22159.42,AK
,611692,Automobile Driving Schools,22150.0,AK
,921190,Other General Government Support,21817.04,AK
,452319,All Other General Merchandise Stores,21632.38,AK
,541350,Building Inspection Services,20970.0,AK
,332992,Small Arms Ammunition Manufacturing,20969.65,AK
,561492,Court Reporting and Stenotype Services,20735.0,AK
,444130,Hardware Stores,20681.27,AK
,424690,Other Chemical and Allied Products Merchant Wholesalers,20400.0,AK
,493120,Refrigerated Warehousing and Storage,20400.0,AK
,325180,Other Basic Inorganic Chemical Manufacturing,18881.36,AK
,339940,Office Supplies (except Paper) Manufacturing,18210.35,AK
,812310,Coin-Operated Laundries and Drycleaners,18000.0,AK
,813312,"Environment, Conservation and Wildlife Organizations",17496.0,AK
,442210,Floor Covering Stores,16566.72,AK
,323111,Commercial Printing (except Screen and Books),16134.4,AK
,424120,Stationery and Office Supplies Merchant Wholesalers,15791.47,AK
,333922,Conveyor and Conveying Equipment Manufacturing,15239.29,AK
,113110,Timber Tract Operations,15099.27,AK
,324191,Petroleum Lubricating Oil and Grease Manufacturing,15000.0,AK
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",14433.75,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,14338.66,AK
,813920,Professional Organizations,14000.0,AK
,315210,Cut and Sew Apparel Contractors,13995.0,AK
,531130,Lessors of Miniwarehouses and Self-Storage Units,13942.0,AK
,492210,Local Messengers and Local Delivery,13800.0,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",13500.0,AK
,811420,Reupholstery and Furniture Repair,13495.0,AK
,333613,Mechanical Power Transmission Equipment Manufacturing,12644.44,AK
,333515,Cutting Tool and Machine Tool Accessory Manufacturing,12429.72,AK
,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers,12098.81,AK
,423130,Tire and Tube Merchant Wholesalers,12058.88,AK
,238150,Glass and Glazing Contractors,11930.92,AK
,711219,Other Spectator Sports,11784.74,AK
,221116,Geothermal Electric Power Generation,11326.69,AK
,112990,All Other Animal Production,11200.0,AK
,811490,Other Personal and Household Goods Repair and Maintenance,11162.0,AK
,333997,Scale and Balance Manufacturing,11099.83,AK
,423440,Other Commercial Equipment Merchant Wholesalers,11077.98,AK
,322230,Stationery Product Manufacturing,11003.88,AK
,332313,Plate Work Manufacturing,10726.2,AK
,325510,Paint and Coating Manufacturing,10677.62,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),10321.1,AK
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",10000.0,AK
,333244,Printing Machinery and Equipment Manufacturing,9557.4,AK
,325413,In-Vitro Diagnostic Substance Manufacturing,9343.71,AK
,333921,Elevator and Moving Stairway Manufacturing,9298.96,AK
,331512,Steel Investment Foundries,8068.5,AK
,511110,Newspaper Publishers,8000.0,AK
,332410,Power Boiler and Heat Exchanger Manufacturing,7269.0,AK
,331221,Rolled Steel Shape Manufacturing,5805.0,AK
,336412,Aircraft Engine and Engine Parts Manufacturing,5585.33,AK
,562212,Solid Waste Landfill,5243.39,AK
,326191,Plastics Plumbing Fixture Manufacturing,4633.8,AK
,812331,Linen Supply,4569.62,AK
,321918,Other Millwork (including Flooring),4327.44,AK
,524291,Claims Adjusting,4094.63,AK
,334514,Totalizing Fluid Meter and Counting Device Manufacturing,3968.0,AK
,335931,Current-Carrying Wiring Device Manufacturing,3858.5,AK
,332911,Industrial Valve Manufacturing,3766.0,AK
,323113,Commercial Screen Printing,3655.2,AK
,811118,Other Automotive Mechanical and Electrical Repair and Maintenance,3345.0,AK
,334416,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",2981.46,AK
,315280,Other Cut and Sew Apparel Manufacturing,2919.77,AK
,335911,Storage Battery Manufacturing,2896.0,AK
,335110,Electric Lamp Bulb and Part Manufacturing,2882.25,AK
,511120,Periodical Publishers,2628.0,AK
,332996,Fabricated Pipe and Pipe Fitting Manufacturing,2055.4,AK
,339991,"Gasket, Packing, and Sealing Device Manufacturing",1869.17,AK
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),1317.59,AK
,524127,Direct Title Insurance Carriers,1250.0,AK
,221330,Steam and Air-Conditioning Supply,1240.08,AK
,327991,Cut Stone and Stone Product Manufacturing,1010.0,AK
,332216,Saw Blade and Handtool Manufacturing,965.91,AK
,332112,Nonferrous Forging,902.0,AK
,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing",790.81,AK
,332991,Ball and Roller Bearing Manufacturing,721.0,AK
,441320,Tire Dealers,664.0,AK
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,357.94,AK
,425120,Wholesale Trade Agents and Brokers,0.0,AK
,325612,Polish and Other Sanitation Good Manufacturing,0.0,AK
,541714,Research and Development in Biotechnology (except Nanobiotechnology),0.0,AK
,321114,Wood Preservation,0.0,AK
,334412,Bare Printed Circuit Board Manufacturing,0.0,AK
,488111,Air Traffic Control,0.0,AK
,541910,Marketing Research and Public Opinion Polling,0.0,AK
,561920,Convention and Trade Show Organizers,0.0,AK
,334417,Electronic Connector Manufacturing,0.0,AK
,454310,Fuel Dealers,0.0,AK
,517910,Other Telecommunications,0.0,AK
,541890,Other Services Related to Advertising,0.0,AK
,922190,"Other Justice, Public Order, and Safety Activities",0.0,AK
,561421,Telephone Answering Services,-171.28,AK
,327215,Glass Product Manufacturing Made of Purchased Glass,-715.9,AK
,441310,Automotive Parts and Accessories Stores,-1349.5,AK
,337215,"Showcase, Partition, Shelving, and Locker Manufacturing",-1671.01,AK
,487210,"Scenic and Sightseeing Transportation, Water",-4000.0,AK
,424710,Petroleum Bulk Stations and Terminals,-5010.0,AK
,324199,All Other Petroleum and Coal Products Manufacturing,-5890.26,AK
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",-6009.81,AK
,326111,Plastics Bag and Pouch Manufacturing,-6843.72,AK
,532291,Home Health Equipment Rental,-7873.54,AK
,541820,Public Relations Agencies,-10232.75,AK
,339111,Laboratory Apparatus and Furniture Manufacturing,-11664.16,AK
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,-14512.14,AK
,488510,Freight Transportation Arrangement,-14514.23,AK
,113310,Logging,-15837.5,AK
,623990,Other Residential Care Facilities,-23011.9,AK
,211112,Natural Gas Liquid Extraction,-45454.11,AK
,561611,Investigation Services,-62339.5,AK
,721199,All Other Traveler Accommodation,-100204.56,AK
,517210,Wireless Telecommunications Carriers (except Satellite),-140943.71,AK
,337127,Institutional Furniture Manufacturing,-169525.84,AK
,541930,Translation and Interpretation Services,-372272.12,AK
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",2084581623.72,AL
,541330,Engineering Services,1486782648.6,AL
,336414,Guided Missile and Space Vehicle Manufacturing,1256000612.46,AL
,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",1019587617.18,AL
,541714,Research and Development in Biotechnology (except Nanobiotechnology),977129265.66,AL
,236220,Commercial and Institutional Building Construction,849415990.02,AL
,488190,Other Support Activities for Air Transportation,718060441.24,AL
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,582222921.24,AL
,336611,Ship Building and Repairing,363839366.62,AL
,541611,Administrative Management and General Management Consulting Services,310431737.16,AL
,336411,Aircraft Manufacturing,263478119.59,AL
,541511,Custom Computer Programming Services,222802596.4,AL
,561210,Facilities Support Services,177116862.3,AL
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,153266005.32,AL
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,126891682.52,AL
,622110,General Medical and Surgical Hospitals,109756079.54,AL
,237990,Other Heavy and Civil Engineering Construction,102857536.35,AL
,541512,Computer Systems Design Services,100158648.92,AL
,541519,Other Computer Related Services,100003639.12,AL
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,98159815.98,AL
,541513,Computer Facilities Management Services,97563376.2,AL
,334515,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals,78672035.34,AL
,611512,Flight Training,77235505.33,AL
,334111,Electronic Computer Manufacturing,77057474.91,AL
,517110,Wired Telecommunications Carriers,66736598.61,AL
,541614,"Process, Physical Distribution, and Logistics Consulting Services",62094768.61,AL
,562910,Remediation Services,52384662.29,AL
,561612,Security Guards and Patrol Services,48210384.83,AL
,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing",48053812.82,AL
,332993,Ammunition (except Small Arms) Manufacturing,46721290.84,AL
,311991,Perishable Prepared Food Manufacturing,45358155.5,AL
,236210,Industrial Building Construction,43400943.7,AL
,624230,Emergency and Other Relief Services,42490142.57,AL
,811219,Other Electronic and Precision Equipment Repair and Maintenance,41154962.71,AL
