id,code,name,amount,State
,624120,Services for the Elderly and Persons with Disabilities,5284025.15,AK
,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,5049952.28,AK
,484220,"Specialized Freight (except Used Goods) Trucking, Local",4864941.87,AK
,611692,Automobile Driving Schools,4740415.73,AK
,336111,Automobile Manufacturing,4587023.05,AK
,483111,Deep Sea Freight Transportation,4570713.13,AK
,562998,All Other Miscellaneous Waste Management Services,4149140.52,AK
,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,4075108.84,AK
,517919,All Other Telecommunications,3761346.51,AK
,621111,Offices of Physicians (except Mental Health Specialists),3622385.93,AK
,485410,School and Employee Bus Transportation,3559779.43,AK
,221119,Other Electric Power Generation,3548812.78,AK
,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",3528727.64,AK
,561499,All Other Business Support Services,3359745.33,AK
,541612,Human Resources Consulting Services,3220983.1,AK
,562211,Hazardous Waste Treatment and Disposal,3158310.97,AK
,541618,Other Management Consulting Services,3156183.85,AK
,221320,Sewage Treatment Facilities,2964126.38,AK
,336112,Light Truck and Utility Vehicle Manufacturing,2836179.83,AK
,238290,Other Building Equipment Contractors,2756647.76,AK
,541380,Testing Laboratories,2670558.75,AK
,337125,Household Furniture (except Wood and Metal) Manufacturing,2628657.74,AK
,336412,Aircraft Engine and Engine Parts Manufacturing,2608401.73,AK
,481212,Nonscheduled Chartered Freight Air Transportation,2477772.72,AK
,541310,Architectural Services,2476819.53,AK
,221310,Water Supply and Irrigation Systems,2372405.63,AK
,484110,"General Freight Trucking, Local",2356910.0,AK
,562991,Septic Tank and Related Services,2299225.63,AK
,334290,Other Communications Equipment Manufacturing,2295161.0,AK
,561790,Other Services to Buildings and Dwellings,2166189.65,AK
,532112,Passenger Car Leasing,2053612.81,AK
,488119,Other Airport Operations,1913282.18,AK
,621399,Offices of All Other Miscellaneous Health Practitioners,1857046.04,AK
,238110,Poured Concrete Foundation and Structure Contractors,1776463.38,AK
,335311,"Power, Distribution, and Specialty Transformer Manufacturing",1767261.02,AK
,562112,Hazardous Waste Collection,1764068.7,AK
,517410,Satellite Telecommunications,1745491.43,AK
,923120,Administration of Public Health Programs,1674560.31,AK
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",1668494.15,AK
,236118,Residential Remodelers,1625583.53,AK
,517311,Wired Telecommunications Carriers,1528231.13,AK
,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",1461359.8,AK
,238320,Painting and Wall Covering Contractors,1449120.8,AK
,336390,Other Motor Vehicle Parts Manufacturing,1408039.95,AK
,811213,Communication Equipment Repair and Maintenance,1304734.77,AK
,334310,Audio and Video Equipment Manufacturing,1258268.25,AK
,115310,Support Activities for Forestry,1203386.05,AK
,562111,Solid Waste Collection,1202563.27,AK
,561422,Telemarketing Bureaus and Other Contact Centers,1190488.4,AK
,611710,Educational Support Services,1071650.22,AK
,562212,Solid Waste Landfill,1059572.57,AK
,221118,Other Electric Power Generation,1034106.0,AK
,541199,All Other Legal Services,1021179.54,AK
,532283,Home Health Equipment Rental,978000.0,AK
,238330,Flooring Contractors,970156.17,AK
,238390,Other Building Finishing Contractors,947039.29,AK
,561611,Investigation Services,915832.88,AK
,811212,Computer and Office Machine Repair and Maintenance,910201.63,AK
,541360,Geophysical Surveying and Mapping Services,904566.0,AK
,321992,Prefabricated Wood Building Manufacturing,869861.0,AK
,511210,Software Publishers,799576.72,AK
,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",728470.6,AK
,337211,Wood Office Furniture Manufacturing,717186.99,AK
,481112,Scheduled Freight Air Transportation,618720.66,AK
,339114,Dental Equipment and Supplies Manufacturing,565279.0,AK
,713930,Marinas,563590.63,AK
,611310,"Colleges, Universities, and Professional Schools",511628.0,AK
,561710,Exterminating and Pest Control Services,508653.35,AK
,339999,All Other Miscellaneous Manufacturing,506542.68,AK
,339113,Surgical Appliance and Supplies Manufacturing,498102.11,AK
,212321,Construction Sand and Gravel Mining,484250.0,AK
,621492,Kidney Dialysis Centers,474115.95,AK
,213115,Support Activities for Nonmetallic Minerals (except Fuels) Mining,469327.0,AK
,488320,Marine Cargo Handling,457805.51,AK
,621420,Outpatient Mental Health and Substance Abuse Centers,433342.5,AK
,332439,Other Metal Container Manufacturing,410592.72,AK
,325120,Industrial Gas Manufacturing,403838.33,AK
,423110,Automobile and Other Motor Vehicle Merchant Wholesalers,403053.81,AK
,812320,Drycleaning and Laundry Services (except Coin-Operated),377817.88,AK
,481219,Other Nonscheduled Air Transportation,374152.0,AK
,488390,Other Support Activities for Water Transportation,365736.26,AK
,221122,Electric Power Distribution,344740.0,AK
,444110,Home Centers,343330.17,AK
,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",332814.18,AK
,238150,Glass and Glazing Contractors,329009.71,AK
,238190,"Other Foundation, Structure, and Building Exterior Contractors",323651.94,AK
,488330,Navigational Services to Shipping,310000.0,AK
,721110,Hotels (except Casino Hotels) and Motels,305681.55,AK
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,303980.9,AK
,621511,Medical Laboratories,289912.49,AK
,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,288454.92,AK
,562219,Other Nonhazardous Waste Treatment and Disposal,287180.95,AK
,811490,Other Personal and Household Goods Repair and Maintenance,286584.61,AK
,515210,Cable and Other Subscription Programming,281394.11,AK
,238350,Finish Carpentry Contractors,270116.7,AK
,561410,Document Preparation Services,266432.28,AK
,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",264442.88,AK
,491110,Postal Service,255835.08,AK
,335312,Motor and Generator Manufacturing,255127.43,AK
,531320,Offices of Real Estate Appraisers,254970.0,AK
,562920,Materials Recovery Facilities,247675.4,AK
,713940,Fitness and Recreational Sports Centers,245530.08,AK
,484210,Used Household and Office Goods Moving,242236.28,AK
,813311,Human Rights Organizations,241500.0,AK
,541720,Research and Development in the Social Sciences and Humanities,235584.99,AK
,928120,International Affairs,232734.36,AK
,333318,Other Commercial and Service Industry Machinery Manufacturing,230877.0,AK
,333997,Scale and Balance Manufacturing,227779.0,AK
,238140,Masonry Contractors,225000.0,AK
,334519,Other Measuring and Controlling Device Manufacturing,216778.7,AK
,336612,Boat Building,206359.32,AK
,811111,General Automotive Repair,196327.16,AK
,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),186728.11,AK
,333912,Air and Gas Compressor Manufacturing,185243.63,AK
,325611,Soap and Other Detergent Manufacturing,179513.71,AK
,454310,Fuel Dealers,175757.19,AK
,314110,Carpet and Rug Mills,172027.53,AK
,336999,All Other Transportation Equipment Manufacturing,166030.88,AK
,483114,Coastal and Great Lakes Passenger Transportation,162281.0,AK
,311991,Perishable Prepared Food Manufacturing,161542.9,AK
,483113,Coastal and Great Lakes Freight Transportation,153356.44,AK
,314912,Canvas and Related Product Mills,150684.0,AK
,621330,Offices of Mental Health Practitioners (except Physicians),150374.4,AK
,541430,Graphic Design Services,143990.45,AK
,336211,Motor Vehicle Body Manufacturing,142566.0,AK
,922140,Correctional Institutions,139903.94,AK
,488210,Support Activities for Rail Transportation,131863.0,AK
,541910,Marketing Research and Public Opinion Polling,129999.0,AK
,483211,Inland Water Freight Transportation,129531.0,AK
,339950,Sign Manufacturing,127123.0,AK
,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",125436.64,AK
,327390,Other Concrete Product Manufacturing,119956.6,AK
,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing,117225.0,AK
,236115,New Single-Family Housing Construction (except For-Sale Builders),113343.0,AK
,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing,106882.66,AK
,541820,Public Relations Agencies,105000.0,AK
,441222,Boat Dealers,104649.35,AK
,541890,Other Services Related to Advertising,104199.0,AK
,541320,Landscape Architectural Services,102746.68,AK
,336360,Motor Vehicle Seating and Interior Trim Manufacturing,99580.0,AK
,721199,All Other Traveler Accommodation,99576.6,AK
,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",97900.0,AK
,332420,Metal Tank (Heavy Gauge) Manufacturing,94736.0,AK
,238170,Siding Contractors,94604.0,AK
,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers",94009.56,AK
,813110,Religious Organizations,91109.66,AK
,339920,Sporting and Athletic Goods Manufacturing,90800.74,AK
,812332,Industrial Launderers,86230.16,AK
,333618,Other Engine Equipment Manufacturing,85582.55,AK
,333414,Heating Equipment (except Warm Air Furnaces) Manufacturing,85055.45,AK
,326211,Tire Manufacturing (except Retreading),83371.68,AK
,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",80815.68,AK
,561492,Court Reporting and Stenotype Services,79012.62,AK
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,78255.14,AK
,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,77805.0,AK
,336212,Truck Trailer Manufacturing,77180.0,AK
,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,76453.28,AK
,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers,72983.25,AK
,321999,All Other Miscellaneous Wood Product Manufacturing,72201.73,AK
,531190,Lessors of Other Real Estate Property,67336.82,AK
,811198,All Other Automotive Repair and Maintenance,64507.0,AK
,221121,Electric Bulk Power Transmission and Control,63635.21,AK
,325199,All Other Basic Organic Chemical Manufacturing,63018.0,AK
,926110,Administration of General Economic Programs,61640.75,AK
,324191,Petroleum Lubricating Oil and Grease Manufacturing,61498.97,AK
,924120,Administration of Conservation Programs,59192.17,AK
,541410,Interior Design Services,55089.0,AK
,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),53375.41,AK
,327320,Ready-Mix Concrete Manufacturing,50060.53,AK
,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,49950.0,AK
,424690,Other Chemical and Allied Products Merchant Wholesalers,48000.0,AK
,333120,Construction Machinery Manufacturing,46116.1,AK
,334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",45475.0,AK
,442210,Floor Covering Stores,45328.78,AK
,326140,Polystyrene Foam Product Manufacturing,43800.0,AK
,561622,Locksmiths,43703.0,AK
,331110,Iron and Steel Mills and Ferroalloy Manufacturing,42601.4,AK
,336991,"Motorcycle, Bicycle, and Parts Manufacturing",42324.0,AK
,334512,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use",41579.72,AK
,712120,Historical Sites,40249.0,AK
,712110,Museums,39998.0,AK
,624310,Vocational Rehabilitation Services,39531.25,AK
,721191,Bed-and-Breakfast Inns,39345.0,AK
,721214,Recreational and Vacation Camps (except Campgrounds),38785.0,AK
,321911,Wood Window and Door Manufacturing,38409.0,AK
,519130,Internet Publishing and Broadcasting and Web Search Portals,38370.0,AK
,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",38194.0,AK
,333991,Power-Driven Handtool Manufacturing,37716.41,AK
,532291,Home Health Equipment Rental,37577.45,AK
,332321,Metal Window and Door Manufacturing,37456.76,AK
,523910,Miscellaneous Intermediation,37200.0,AK
,531110,Lessors of Residential Buildings and Dwellings,37107.08,AK
,337122,Nonupholstered Wood Household Furniture Manufacturing,36683.41,AK
,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,36310.0,AK
,922160,Fire Protection,35781.0,AK
,326199,All Other Plastics Product Manufacturing,35539.21,AK
,321113,Sawmills,35270.04,AK
,561920,Convention and Trade Show Organizers,34092.0,AK
,324121,Asphalt Paving Mixture and Block Manufacturing,33637.5,AK
,711130,Musical Groups and Artists,33000.0,AK
,334419,Other Electronic Component Manufacturing,32673.0,AK
,921190,Other General Government Support,32306.86,AK
,321991,Manufactured Home (Mobile Home) Manufacturing,32150.0,AK
,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,29531.04,AK
,621210,Offices of Dentists,29000.0,AK
,921150,American Indian and Alaska Native Tribal Governments,27465.87,AK
,481111,Scheduled Passenger Air Transportation,26650.0,AK
,332323,Ornamental and Architectural Metal Work Manufacturing,25398.14,AK
,541922,Commercial Photography,25000.0,AK
,711510,"Independent Artists, Writers, and Performers",24802.0,AK
,332510,Hardware Manufacturing,24605.55,AK
,311999,All Other Miscellaneous Food Manufacturing,24105.97,AK
,492110,Couriers and Express Delivery Services,23912.68,AK
,711219,Other Spectator Sports,23750.0,AK
,926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",23490.0,AK
,238310,Drywall and Insulation Contractors,22800.0,AK
,332322,Sheet Metal Work Manufacturing,22378.0,AK
,333112,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing,22248.0,AK
,327215,Glass Product Manufacturing Made of Purchased Glass,20834.0,AK
,517312,Wireless Telecommunications Carriers (except Satellite),20246.79,AK
,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,20000.0,AK
,813312,"Environment, Conservation and Wildlife Organizations",20000.0,AK
,519190,All Other Information Services,19908.72,AK
,337910,Mattress Manufacturing,19565.0,AK
,532111,Passenger Car Rental,19484.38,AK
,541940,Veterinary Services,19218.56,AK
,483212,Inland Water Passenger Transportation,18006.21,AK
,811412,Appliance Repair and Maintenance,17722.84,AK
,114119,Other Marine Fishing,17500.0,AK
,812310,Coin-Operated Laundries and Drycleaners,17490.0,AK
,333914,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",17397.0,AK
,812910,Pet Care (except Veterinary) Services,17280.0,AK
,541490,Other Specialized Design Services,15900.0,AK
,238120,Structural Steel and Precast Concrete Contractors,15551.0,AK
,334417,Electronic Connector Manufacturing,15548.0,AK
,333316,Photographic and Photocopying Equipment Manufacturing,15412.91,AK
,332991,Ball and Roller Bearing Manufacturing,14850.0,AK
,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),14519.31,AK
,332216,Saw Blade and Handtool Manufacturing,14000.0,AK
,813920,Professional Organizations,14000.0,AK
,237210,Land Subdivision,13800.0,AK
,423830,Industrial Machinery and Equipment Merchant Wholesalers,13761.44,AK
,551114,"Corporate, Subsidiary, and Regional Managing Offices",13246.33,AK
,423220,Home Furnishing Merchant Wholesalers,12855.41,AK
,485999,All Other Transit and Ground Passenger Transportation,12562.7,AK
,541350,Building Inspection Services,12419.12,AK
,112519,Other Aquaculture,12000.0,AK
,333921,Elevator and Moving Stairway Manufacturing,11052.16,AK
,444190,Other Building Material Dealers,10867.84,AK
,531390,Other Activities Related to Real Estate,10771.0,AK
,713990,All Other Amusement and Recreation Industries,10738.7,AK
,336214,Travel Trailer and Camper Manufacturing,10576.75,AK
,512110,Motion Picture and Video Production,10514.0,AK
,334210,Telephone Apparatus Manufacturing,10022.09,AK
,452319,All Other General Merchandise Stores,9962.38,AK
,423490,Other Professional Equipment and Supplies Merchant Wholesalers,9801.0,AK
,441310,Automotive Parts and Accessories Stores,9561.0,AK
,238130,Framing Contractors,9480.0,AK
,532289,All Other Consumer Goods Rental,9100.0,AK
,484230,"Specialized Freight (except Used Goods) Trucking, Long-Distance",9000.0,AK
,921110,Executive Offices,8096.0,AK
,511110,Newspaper Publishers,8000.0,AK
,444130,Hardware Stores,7965.85,AK
,541613,Marketing Consulting Services,7500.0,AK
,488490,Other Support Activities for Road Transportation,7493.75,AK
,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",6943.39,AK
,488410,Motor Vehicle Towing,6931.55,AK
,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,6820.0,AK
,335129,Other Lighting Equipment Manufacturing,6653.0,AK
,562119,Other Waste Collection,6604.88,AK
,611620,Sports and Recreation Instruction,6504.0,AK
,812331,Linen Supply,6500.0,AK
,531130,Lessors of Miniwarehouses and Self-Storage Units,6000.0,AK
,561740,Carpet and Upholstery Cleaning Services,5956.34,AK
,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,5893.9,AK
,441320,Tire Dealers,5776.88,AK
,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing",5690.0,AK
,326299,All Other Rubber Product Manufacturing,5246.6,AK
,621999,All Other Miscellaneous Ambulatory Health Care Services,5185.0,AK
,442110,Furniture Stores,5182.9,AK
,485510,Charter Bus Industry,5000.0,AK
,314999,All Other Miscellaneous Textile Product Mills,4975.0,AK
,487990,"Scenic and Sightseeing Transportation, Other",4780.0,AK
,487210,"Scenic and Sightseeing Transportation, Water",4770.0,AK
,423990,Other Miscellaneous Durable Goods Merchant Wholesalers,4290.0,AK
,922190,"Other Justice, Public Order, and Safety Activities",4150.0,AK
,525120,Health and Welfare Funds,4000.0,AK
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",3274.0,AK
,332311,Prefabricated Metal Building and Component Manufacturing,3100.0,AK
,332112,Nonferrous Forging,2660.0,AK
,561421,Telephone Answering Services,2330.28,AK
,423130,Tire and Tube Merchant Wholesalers,1539.9,AK
,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",1390.75,AK
,441110,New Car Dealers,1089.6,AK
,332992,Small Arms Ammunition Manufacturing,949.03,AK
,488991,Packing and Crating,0.0,AK
,333243,"Sawmill, Woodworking, and Paper Machinery Manufacturing",0.0,AK
,333244,Printing Machinery and Equipment Manufacturing,0.0,AK
,337110,Wood Kitchen Cabinet and Countertop Manufacturing,0.0,AK
,483112,Deep Sea Passenger Transportation,0.0,AK
,511130,Book Publishers,0.0,AK
,561910,Packaging and Labeling Services,0.0,AK
,113310,Logging,0.0,AK
,221330,Steam and Air-Conditioning Supply,0.0,AK
,311812,Commercial Bakeries,0.0,AK
,325411,Medicinal and Botanical Manufacturing,0.0,AK
,334119,Other Computer Peripheral Equipment Manufacturing,0.0,AK
,423390,Other Construction Material Merchant Wholesalers,0.0,AK
,541810,Advertising Agencies,0.0,AK
,611512,Flight Training,0.0,AK
,812210,Funeral Homes and Funeral Services,0.0,AK
,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",0.0,AK
,335313,Switchgear and Switchboard Apparatus Manufacturing,-0.01,AK
,423210,Furniture Merchant Wholesalers,-0.03,AK
,325510,Paint and Coating Manufacturing,-20.5,AK
,332993,Ammunition (except Small Arms) Manufacturing,-25.0,AK
,451110,Sporting Goods Stores,-79.92,AK
,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",-246.53,AK
,335911,Storage Battery Manufacturing,-451.71,AK
,312112,Bottled Water Manufacturing,-500.0,AK
,624230,Emergency and Other Relief Services,-1009.01,AK
,925120,Administration of Urban Planning and Community and Rural Development,-1862.56,AK
,561599,All Other Travel Arrangement and Reservation Services,-2062.99,AK
,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers",-3100.0,AK
,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,-3451.07,AK
,541110,Offices of Lawyers,-6052.24,AK
,333913,Measuring and Dispensing Pump Manufacturing,-7105.0,AK
,454319,Other Fuel Dealers,-7736.3,AK
,423520,Coal and Other Mineral and Ore Merchant Wholesalers,-13421.89,AK
,488111,Air Traffic Control,-18224.9,AK
,321918,Other Millwork (including Flooring),-18365.05,AK
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",-21223.06,AK
,517210,Wireless Telecommunications Carriers (except Satellite),-44712.53,AK
,339112,Surgical and Medical Instrument Manufacturing,-88537.0,AK
,621112,"Offices of Physicians, Mental Health Specialists",-90500.0,AK
,424710,Petroleum Bulk Stations and Terminals,-133610.57,AK
,333319,Other Commercial and Service Industry Machinery Manufacturing,-134027.74,AK
,522390,Other Activities Related to Credit Intermediation,-273117.3,AK
,334112,Computer Storage Device Manufacturing,-469493.95,AK
,622110,General Medical and Surgical Hospitals,-487520.86,AK
,332312,Fabricated Structural Metal Manufacturing,-2824363.6,AK
,541712,"Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",4361547530.33,AL
,236220,Commercial and Institutional Building Construction,2316849298.64,AL
,336611,Ship Building and Repairing,2249203281.73,AL
,541330,Engineering Services,1170583947.37,AL
,336414,Guided Missile and Space Vehicle Manufacturing,994713900.64,AL
,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,521781815.51,AL
,336411,Aircraft Manufacturing,433947406.52,AL
,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,314562161.29,AL
,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",304652511.47,AL
,541511,Custom Computer Programming Services,246805041.71,AL
,541512,Computer Systems Design Services,220455779.29,AL
,488190,Other Support Activities for Air Transportation,183046102.33,AL
,541611,Administrative Management and General Management Consulting Services,164221209.6,AL
,561210,Facilities Support Services,162400716.92,AL
,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,142297625.39,AL
,324110,Petroleum Refineries,95161397.71,AL
,332993,Ammunition (except Small Arms) Manufacturing,92774604.01,AL
,622110,General Medical and Surgical Hospitals,85696686.28,AL
,541519,Other Computer Related Services,78254957.07,AL
,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,70814339.95,AL
,332999,All Other Miscellaneous Fabricated Metal Product Manufacturing,53845987.01,AL
,483111,Deep Sea Freight Transportation,48167506.71,AL
,562910,Remediation Services,48163902.13,AL
,541990,"All Other Professional, Scientific, and Technical Services",46136742.76,AL
,561110,Office Administrative Services,45045555.56,AL
,541513,Computer Facilities Management Services,42136931.38,AL
,541690,Other Scientific and Technical Consulting Services,38693309.34,AL
,811219,Other Electronic and Precision Equipment Repair and Maintenance,38545378.26,AL
,561720,Janitorial Services,37726968.24,AL
,221122,Electric Power Distribution,37495795.88,AL
,541370,Surveying and Mapping (except Geophysical) Services,35367262.95,AL
,332312,Fabricated Structural Metal Manufacturing,33876082.75,AL
,541713,Research and Development in Nanotechnology,32553222.0,AL
,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",32259739.82,AL
,541614,"Process, Physical Distribution, and Logistics Consulting Services",28032143.09,AL
,541380,Testing Laboratories,24999133.85,AL
,541710,"Research and Development in the Physical, Engineering, and Life Sciences",24892849.34,AL
,238220,"Plumbing, Heating, and Air-Conditioning Contractors",22946291.38,AL
,237990,Other Heavy and Civil Engineering Construction,20811139.66,AL
,334418,Printed Circuit Assembly (Electronic Assembly) Manufacturing,20695329.93,AL
,336120,Heavy Duty Truck Manufacturing,20055768.2,AL
,611512,Flight Training,19941159.32,AL
,611430,Professional and Management Development Training,19927849.09,AL
,722310,Food Service Contractors,19626333.56,AL
,334111,Electronic Computer Manufacturing,18197559.25,AL
,621111,Offices of Physicians (except Mental Health Specialists),18114156.59,AL
,311812,Commercial Bakeries,18067236.78,AL
,524114,Direct Health and Medical Insurance Carriers,17946869.08,AL
,237310,"Highway, Street, and Bridge Construction",17400991.68,AL
,236210,Industrial Building Construction,15111441.46,AL
,315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,14666002.33,AL
,238910,Site Preparation Contractors,14131226.08,AL
,315210,Cut and Sew Apparel Contractors,13942495.17,AL
,339999,All Other Miscellaneous Manufacturing,13652435.32,AL
,336390,Other Motor Vehicle Parts Manufacturing,11700999.91,AL
,334419,Other Electronic Component Manufacturing,11516674.93,AL
,524298,All Other Insurance Related Activities,11420628.95,AL
,541711,Research and Development in Biotechnology,10949879.01,AL
,332994,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing",10549931.07,AL
,611710,Educational Support Services,9536957.86,AL
,311991,Perishable Prepared Food Manufacturing,9533065.08,AL
,611630,Language Schools,9484000.69,AL
,336112,Light Truck and Utility Vehicle Manufacturing,9036246.59,AL
,238210,Electrical Contractors and Other Wiring Installation Contractors,8618756.41,AL
,561730,Landscaping Services,8513146.24,AL
,332313,Plate Work Manufacturing,8443547.26,AL
,339113,Surgical Appliance and Supplies Manufacturing,8010540.9,AL
,332510,Hardware Manufacturing,7742303.55,AL
,315990,Apparel Accessories and Other Apparel Manufacturing,7693950.29,AL
