State,Total Funding Received,"Agriculture, Forestry, Fishing and Hunting (State as % of US)","Agriculture, Forestry, Fishing and Hunting (as % of Total Funding Received by State)","Mining, Quarrying, and Oil and Gas Extraction (State as % of US)","Mining, Quarrying, and Oil and Gas Extraction (as % of Total Funding Received by State)",Utilities (State as % of US),Utilities (as % of Total Funding Received by State),Construction (State as % of US),Construction (as % of Total Funding Received by State),Manufacturing (State as % of US),Manufacturing (as % of Total Funding Received by State),Wholesale Trade (State as % of US),Wholesale Trade (as % of Total Funding Received by State),Retail Trade (State as % of US),Retail Trade (as % of Total Funding Received by State),Transportation and Warehousing (State as % of US),Transportation and Warehousing (as % of Total Funding Received by State),Information (State as % of US),Information (as % of Total Funding Received by State),Finance and Insurance (State as % of US),Finance and Insurance (as % of Total Funding Received by State),Real Estate and Rental and Leasing (State as % of US),Real Estate and Rental and Leasing (as % of Total Funding Received by State),"Professional, Scientific, and Technical Services (State as % of US)","Professional, Scientific, and Technical Services (as % of Total Funding Received by State)",Administrative and Support and Waste Management and Remediation Services (State as % of US),Administrative and Support and Waste Management and Remediation Services (as % of Total Funding Received by State),Educational Services (State as % of US),Educational Services (as % of Total Funding Received by State),Health Care and Social Assistance (State as % of US),Health Care and Social Assistance (as % of Total Funding Received by State),"Arts, Entertainment, and Recreation (State as % of US)","Arts, Entertainment, and Recreation (as % of Total Funding Received by State)",Accommodation and Food Services (State as % of US),Accommodation and Food Services (as % of Total Funding Received by State),Other Services (except Public Administration) (State as % of US),Other Services (except Public Administration) (as % of Total Funding Received by State),Public Administration (not covered in economic census) (State as % of US),Public Administration (not covered in economic census) (as % of Total Funding Received by State)
Hawaii,1765720.0,0.009482600458875405,0.00260516956255805,0.06557865019603831,0.007985411050449675,1.3195903191159355,1.7297759554176202,1.7761997974500479,38.2945767165802,0.10496009898219329,13.765829236798584,0.01189509947707029,0.054821829055569406,0.016453134198046126,0.011270190064109824,0.192956416374546,1.8714745259724077,0.07079672285696038,0.5078947964569693,0.0,0.0,0.6429322117970364,0.38318646217973407,0.254717553100473,24.098101624266587,0.6358495293746695,15.018349455179758,0.5194489068620417,1.4188546315384092,0.23979465004408734,1.5700677344086267,1.2761276127612762,0.1576693926556872,0.8599435983777384,0.5108397707450785,0.3143450918098006,0.5518428742949052,0.09765528670211192,0.044854223772738594
Iowa,2194550.0,0.43434432971414083,0.0960105716433893,0.2981270551465287,0.029208721605796177,0.21247897028491536,0.22410061288191202,0.3094936372027428,5.368754414344626,0.7087870424899697,74.79460481647719,0.019759628056951476,0.07327242487070242,0.006614325305747188,0.00364539427217425,0.0028962439861332976,0.02260144448748035,0.023533121190521734,0.135836504066893,0.021917869986307088,0.1258116698184138,0.09863488558163225,0.047298990681460894,0.18146212454954136,13.812945706409058,0.16013609829961048,3.043220705839466,0.20300659590014175,0.446150691485726,0.19116623599986923,1.0070857351165388,2.9602126879354604,0.2942744526212663,0.057774481221386856,0.027613861611719942,0.2551795644720364,0.360438358661229,0.23575367193742172,0.08712492310496457
Idaho,2677660.0,2.320763390565637,0.42044172897231163,0.28184866679999443,0.02263170081339677,0.15281376939767094,0.1320929468267069,0.549565293044137,7.813239918436246,0.1749227028716553,15.12832099669114,0.0008724711393305688,0.00265156890718015,0.033236984661379615,0.015013108460372116,0.22294071651324457,1.425871843325889,0.0141625023199584,0.06699879745748152,2.3815143049228995e-05,0.00011203812283859787,0.6865482161149258,0.2698251458362899,0.806989602186501,50.34522680250667,1.5051354568920146,23.442819476707275,0.032407242303331786,0.0583718619989095,0.11151147525045536,0.48146515987840127,0.18976897689768976,0.015461260951726508,0.5057650542565301,0.19812074721958728,0.11023370060694669,0.127611421913163,0.11134182309596852,0.03372347497441796
Illinois,12780106.0,0.37827330091383404,0.01435825336659962,0.5143970717504849,0.008654075326135793,0.9099699211347881,0.16480301493586985,4.384375861765883,13.059922977164664,1.9707302933998485,35.71023589319212,14.429247198722505,9.18790501424636,21.2135467996587,2.007628105744976,0.8544153327156625,1.1449357305800123,0.3863505370896121,0.3829389208508912,0.23369006036106774,0.23034237744193986,3.452030947408031,0.2842542933524964,2.575839449396077,33.66899304278071,0.7195394333793309,2.348063466766238,0.5024884947032923,0.18963066503517265,0.6918780168948707,0.6258868275427449,0.1806013934726806,0.003082916526670436,0.23586479627345064,0.019358211895895074,3.72333115468269,0.9030832764610872,0.7236601990589582,0.04592293678941317
Indiana,4347319.0,0.2628329475014379,0.02932842057369151,0.09487974921980011,0.004692547291790642,0.564767202026111,0.30069106959944736,0.43242686354335697,3.7866786403298214,1.3736440176329823,73.17330520258578,0.37781686830785455,0.7072404854578189,0.04076077969666704,0.011340322621827383,0.2707170638812741,1.066450380107832,0.26776128968135393,0.7802049953086029,1.7192628070099396,4.981829030719853,0.19299369230856947,0.04671844877268036,0.2742051624673026,10.536585882011419,0.13441505425588926,1.2894843925647048,0.33400400912627753,0.3705502172718404,0.8340525529398393,2.218056691951982,0.15080674734140082,0.007567882642152555,0.48793695526577213,0.11772773058521815,0.653530672196525,0.465988348221053,0.5658334730757469,0.10555931138248655
Kansas,2339100.0,1.8672477164455092,0.3872429566927451,0.33673009036831014,0.030952075584626565,0.6877699731528198,0.6805608994912573,0.5047935263450746,8.21546748749519,0.2833321582865449,28.050917019366423,0.042161246183706785,0.14668034714206318,0.05175709551747174,0.026762429994442307,0.40218668756633696,2.9445940746440935,0.05165287217362754,0.27972297037322047,0.014439915068849183,0.07776495233209353,0.0974945978870469,0.04386302424009234,0.5971095937559577,42.64332435552136,0.7913890730521291,14.110127826941987,0.16950045158652421,0.3494933948954726,0.23399072513770697,1.156513188833312,0.11917858452511919,0.011115386259672523,0.7848177053043838,0.35193022957547776,0.2991504552906692,0.39643452609978197,0.2784162088047585,0.09653285451669445
Kentucky,7633775.0,0.30715379747226856,0.019518521308264914,4.648177518150403,0.1309181892314091,1.7723286537266771,0.537375020877613,1.1223912053161664,5.597217628237668,0.15862937326242935,4.812206280640967,0.0808694727878095,0.0862089857246251,0.10640795835620788,0.01685928652599795,2.632639069782488,5.906068753663816,0.025854066386769098,0.04290144784199168,37.963584582298665,62.646370897753734,0.3757247953658708,0.05179612969991911,0.08797260236316687,1.9251025868590572,2.821325423838543,15.413579781955846,1.2333205335438802,0.7792081899191422,1.0620836592094447,1.6084964516245237,0.03254492115878255,0.0009300771898569188,2.0123824251172175,0.27650801864084285,0.20256289321364304,0.0822528827480506,0.6257583080974974,0.06648086955667412
Louisiana,2995429.0,3.447131410289446,0.5582505878122966,12.31343804212847,0.8838466877365478,1.6559361474339642,1.2795496070846613,2.8564014143507226,36.301745092272256,0.35775284377479966,27.658208557104842,0.06214206410696742,0.1688238980126052,0.21058358192172608,0.08502955670122711,1.4188909499324083,8.112160228134266,0.05638160065169615,0.23842995444058263,0.10628698342870901,0.44698105012670974,0.5747049980710134,0.20190763994072303,0.11685920892446067,6.517029781043049,1.1300307036421162,15.733339030903421,0.18915628377050284,0.3045640540970926,0.3004806964571493,1.1597337142693085,0.057755775577557754,0.0042064091654317294,0.3312975614592728,0.11601009404662904,0.17262526542223347,0.1786388527319459,0.1903784882172485,0.05154520437640151
Massachusetts,17245558.0,0.912803365910876,0.025676177019032957,0.03209167988316768,0.0004001030294293754,2.3113028615966082,0.31020741688961295,1.2968077604255512,2.8626328008638513,3.7416159814297156,50.24373812665267,4.194374281516945,1.9792343048569379,4.85334387215832,0.3403833033410691,0.39571101300863165,0.39295916084594074,2.033400611797996,1.493578810265229,0.8065950799343368,0.5891778045105875,0.7502142790626075,0.04577990459920172,3.662557718738328,35.47750093096437,0.666066421053515,1.610756810536371,1.7776709746390003,0.4971541077418313,3.3182448585096522,2.224497461897145,0.6756508984231756,0.008547128483752163,0.46953683170846583,0.028558078549850343,9.396382579655704,1.688939261924723,3.8334632115765905,0.18027830702839537
Maryland,37690857.0,0.4568139699319108,0.005879409958760025,0.1506913664079178,0.0008596249217681625,3.447793165245388,0.21172774076216946,6.17039739329759,6.232243538532435,3.193969329685416,19.62432427577861,3.19933937959929,0.690766994234172,13.051965446764601,0.41883632415150446,4.3255228756853255,1.9653917659659477,12.083385403291464,4.061019360743111,4.682454042529241,1.5649683953856501,6.322040050704793,0.17651761009307906,12.110060443316115,53.67302738698672,7.250092614461283,8.02226916729434,5.860237080851819,0.7498874329124434,4.546929706425196,1.3947069444454394,3.4309680968096807,0.01985892759084783,9.802594322084152,0.2727982544944521,10.571466730843305,0.8694204008149775,2.1143849196563322,0.04549644493358164
Maine,902599.0,0.12739667573010868,0.06846894357294878,0.0,0.0,0.059492383505963496,0.15255944223292958,0.6750701903304437,28.47222299160535,0.14639598971982964,37.56075510830391,0.001056796027921534,0.009528040691381223,0.008681301963793183,0.011633072937151491,0.005424618272414986,0.10292499770108321,0.00758649093059087,0.10647031516764366,1.4971627829328302,20.89499323619902,0.02632164095001169,0.030689154319913935,0.03324578735042119,6.153009254386499,0.07084017201712497,3.27321435100194,0.05438528250904625,0.29060524108712726,0.20022243477331217,2.564594022373169,0.01696002933626696,0.0040992733207105255,0.0029554602604999875,0.003434526295730441,0.0519392033881136,0.1783737850363229,0.13624885329019404,0.12242424376716571
Michigan,6657927.0,0.5464863873147543,0.03981719835618504,0.14929607597821487,0.004821320510122745,0.674376626103547,0.23444234218849203,1.0719244614871128,6.129039864810774,2.101548474743424,73.09713669134553,0.8359010814341215,1.0216993968242667,0.2876404717336808,0.05225350172809044,0.41432638766144003,1.065737128088067,0.4200910805207727,0.7992577869958621,0.09252976912727105,0.1750695073706876,0.571379158961806,0.09031339634694102,0.491132173953271,12.322679416581167,0.4906995898588064,3.0737345122588455,0.1807382796917103,0.13092663827644851,0.48714045723164723,0.8458939246405075,7.4353685368536855,0.24363439250685687,0.1498704364356768,0.02361095277854503,1.242766417466025,0.5786035202849175,0.5855618138236484,0.07132850810770379
Minnesota,3281474.0,1.2618042914951382,0.18653202798498478,0.073020199154454,0.004784435287312957,0.670877074132608,0.4732019817923287,0.827289994172105,9.597455289909352,0.793845978488478,56.02311644096525,0.24768349696263303,0.614236163382675,1.4917783936449562,0.5498443687196668,0.3860354559823759,2.014673893500299,0.961258135445783,3.7106800175774666,0.25629063111478606,0.9838566449101838,0.2061070007963009,0.06609834482918348,0.2498279913474392,12.717973691091258,0.5896585913250522,7.494132210098267,0.13713467728358059,0.20155576426934968,0.8112260882186205,2.8580753649122315,0.7356985698569857,0.04891094672698915,0.3705765816955952,0.11845286599863353,2.3740087193340944,2.2425592889049253,0.3797705593971019,0.09386025913964273
Missouri,17027024.0,8.887258064848618,0.2531975053303501,1.3069220358217564,0.01650317753707283,2.1862262818945277,0.2971864020394874,3.8502826237474133,8.608374546250714,5.066580373452942,68.90903542509837,1.6349371851500496,0.7813931547873545,0.12534146454390918,0.00890349364633538,0.7740795973099732,0.7785623606333085,0.08594602160389471,0.06393953517655228,5.141197204705523,3.8035889301618413,3.875457777997389,0.23952512194732328,0.5766426353406509,5.657359735911572,2.2521007597383056,5.516184155258136,9.227646052370767,2.6137803059418956,2.914210378178903,1.9787133676442814,0.049046571323799054,0.0006284128101305313,4.140790499815998,0.25508274376074175,1.055946587142692,0.1922355897307715,0.5417895577892421,0.02580603633377154
Mississippi,4281152.0,0.9649576684346908,0.10933972911963882,0.05953239166732556,0.0029898494610796347,0.6523856143355474,0.3527088036117382,0.7055046944946856,6.273451631710343,1.194859141008944,64.63325759048033,0.013074778764052468,0.024853123645224462,0.15262555643011635,0.04311923519650786,5.0372106040601485,20.15004372654837,0.03055911175059028,0.09041958799874426,0.014614559451210193,0.043002444201934435,2.5408460554597925,0.6245748807797528,0.11760808768952499,4.589045191574604,0.05943870241445001,0.5790263928961177,1.2800757039815087,1.4420884845948005,0.09576908578754591,0.2586219783833884,0.12238723872387239,0.0062366391102208,1.3425416576890588,0.3289301571165892,0.5730410371323367,0.4149116873215434,0.17619874330469437,0.03337886624908436
Montana,1450696.0,2.4514583621075285,0.8197444536967083,0.6376477263742448,0.09450636108461041,0.08640869064046985,0.13786485935027049,2.522562275284162,66.19615687918076,0.037062877143004984,5.916470439016859,0.015028622583116701,0.0843043614926904,0.04249704008942568,0.03543126885301952,1.1942685433626994,14.098474111736712,0.01858335031281052,0.16226693945526838,0.06187174164189694,0.5372593568880041,0.05986510396573055,0.04342743069533521,0.07617851009354483,8.77206527073901,0.026955903527502,0.7749383744078704,0.08494719879510579,0.2824161643790291,0.09518955826336187,0.7586013885748634,0.040337367070040334,0.006066053811411902,1.3270969943922526,0.9595394210778827,0.11787940942867521,0.25187909803294417,0.12268561902601181,0.06858776752675957
North Carolina,5308467.0,0.8773466859342114,0.08017380535661238,0.5902078517643448,0.02390520653137714,4.846749866714594,2.113265468166233,1.737976729083581,12.463560572195325,0.8668541896538299,37.81611527395762,3.9042346185488594,5.985136575210885,2.003892530442432,0.456572490702118,0.2116360222447888,0.6827583179852111,0.7400815314891082,1.7660089061493647,0.023569053237720298,0.05592951788152776,1.4336267040174235,0.28420634431748376,0.7798144619635915,24.53962697705383,0.7640830928554387,6.002900649095116,2.198197966575133,1.9971679206068342,1.7514100250649978,3.8143403735956163,0.48267326732673266,0.019836235206887414,1.6043382343127028,0.31700300670607917,2.3379416203353918,1.3651963928569208,1.4157550529212741,0.21629596642495844
North Dakota,785037.0,0.6118338730857,0.37807135205092246,0.06232297252673144,0.017069259155937874,1.8637922527696145,5.495155005432864,1.0014648805102908,48.563825654077455,0.018090121311335288,5.336436371788846,0.12137179497419759,1.2581572588298386,0.013724725009425412,0.021145500148400647,0.010598150876677289,0.23119929379124804,0.013491480749614775,0.21769674550371512,1.444840913653674,23.18451232234914,0.007886989887548629,0.010572750074200324,0.03447895302270936,7.336851638839953,0.08301612630574401,4.410237988782694,0.018598398174081005,0.11426213031997218,0.17068383036900678,2.5136394845083734,0.02521085441877521,0.007006039205795397,0.11783706070896725,0.15744480833387473,0.16701196021134415,0.6594593630618684,0.08446195882695286,0.08725703374490629
Nebraska,1232345.0,0.6330666523740515,0.2491996965135575,2.792441246645489,0.4872012301749916,0.33228461985792684,0.6240947137368188,0.3473226803987766,10.729219496163818,0.08668990986509506,16.290567982180313,0.014623107828216577,0.09656386807265822,0.058371420823218924,0.05728915198260228,0.030638290716212525,0.4257736267035611,0.1346621876108419,1.3841903038516001,1.2764996058196907,13.048375252060096,1.2035736616348305,1.0277965991666294,0.23813327068053555,32.280002758967655,0.5790867554726454,19.59751530618455,0.21619342002357042,0.8461104641963088,0.23993304467672832,2.2509118793844256,0.11963696369636963,0.021179134089885546,0.09972294943493507,0.08487882857479034,0.18507777008547063,0.46553521943936155,0.05104708168519487,0.03359448855637017
New Hampshire,2671737.0,0.008451883017693295,0.001534582183800277,0.004185871289108828,0.00033685950376103637,0.15652934309521113,0.13560466468069277,0.37931752423793297,5.404761022510823,0.7703827547620151,66.77483599620771,0.0480842192704298,0.14645902646854836,0.5772652410590858,0.26132811725106175,0.010119336346711702,0.06486416889087511,0.41061783482180386,1.9468233587362826,0.15871205166107843,0.7483146731882667,0.8151156536794234,0.32106453591801887,0.3529727218485398,22.069537533073053,0.037743540066394674,0.5891672720780526,0.24179991026324715,0.4364950592068007,0.12753065397864674,0.5518507248280801,0.07746607994132747,0.006325472903957238,0.08523166041570931,0.03346137737359628,0.4225786491806833,0.49028029330731276,0.05585586474249583,0.016955261689305494
New Jersey,10894800.0,0.04555771090024923,0.0020284906560928146,0.8901952941504775,0.017568014098468993,7.625869379438706,1.6201031684840475,2.4319259787467025,8.497641076476851,2.525785202399949,53.687988765282526,2.2154499892784356,1.654816976906414,0.9964481073108138,0.11062158093769504,2.9138141437024005,4.580249293240812,1.3549188604664326,1.5753478723794838,0.13113411601007124,0.15162279252487426,3.7672254709863298,0.3638891948452473,1.4321638915969315,21.95933839997063,0.6026809638617773,2.3070547417116423,3.558638655308858,1.575366229760987,0.9691430137264987,1.0284172265668026,12.771818848551522,0.25574586041047104,1.1179266778910597,0.10762932775268935,1.6008243170962566,0.4554649924734736,0.659666393757953,0.04910599552079892
New Mexico,5552648.0,2.4500153576898738,0.21404202103212738,0.21859550065346103,0.00846442994405552,0.5690876365581344,0.23722015153850917,4.820207102781781,33.04706151011193,0.08557927582091693,3.5691799660270194,0.06627094161140504,0.09712483125168388,0.11517193938632289,0.025087129600147536,0.1346928629599532,0.41542341599899724,0.0867907193453861,0.19799562298924764,0.0013177712487240044,0.0029895646185387585,0.1937538841049597,0.036721218416870656,0.6586619209024072,19.815644715818472,5.501239055608241,41.319024724779965,0.4390217201092433,0.38133157369240767,0.14502892534318843,0.3019640358978275,0.132013201320132,0.005186714518910617,1.0831285167593665,0.2046050821157761,0.1789482988781777,0.09989828276526803,0.1440168874596802,0.021035008882248615
Nevada,2596315.0,1.8375630541394645,0.34333276201077295,0.048835165039602994,0.00404419340488346,0.5307221779137659,0.4731321122436992,0.28021231337063474,4.108630886467936,0.19136846398072374,17.069192297544788,0.09673370153253857,0.3031989569832628,0.02521711522816115,0.011747418937994811,2.005181824270513,13.226438240352193,0.10993701633653327,0.5363755938705435,0.0073826943452609895,0.03581999872896779,0.2140890146583983,0.08677683563049939,0.6973605752959706,44.868939246586024,0.5618706562618765,9.02544567974225,4.313501400374373,8.01289519954243,0.1901109769259819,0.846545969961272,0.13613861386138612,0.011439289916670358,0.8313423700503191,0.33586063324365495,0.4728080527057099,0.5644923670663998,0.4343934028428539,0.13569231776575646
New York,13226179.0,0.5656577317207415,0.02074673267313258,0.5543953974019692,0.009012429062089664,2.9622627325365873,0.5183961293734192,2.945913425735213,8.479160912611269,2.607846031023368,45.66122233791029,1.1335980648344364,0.6974803531692714,3.3433760839225592,0.30574211947381025,2.6501449961341565,3.4314823653906394,1.2646151458410122,1.2111736881831103,1.5566371335077713,1.4825899452895654,1.1726908699064775,0.09330737169064475,2.4729245905542765,31.233616299915496,1.0235354626466995,3.2274400641334124,4.168653675018598,1.5201215710145763,1.2090328100805265,1.0568282797321888,3.863678034470114,0.06372966825868605,2.4398754511843768,0.19349503738003243,3.220424172311694,0.7547606908994654,0.6473361807905146,0.03969400383890162
Ohio,9311520.0,1.2310889117479111,0.06413560836469234,0.11906478333465112,0.002749282609069196,2.833600192172928,0.704353317181298,1.1705174396328484,4.785470041411069,1.4615883566964978,36.35000515490489,0.2560026936010386,0.22373361169819747,1.5036841791953013,0.19531719848102136,0.6633333000498843,1.2199941577744557,1.8198499706289912,2.475696771311236,0.00261966573541519,0.00354399711325326,2.079979778898216,0.23507440246060796,1.6599307885167804,29.77934859185181,4.503980923219315,20.172775228963694,1.0750371760623478,0.5568263828032373,1.5826377705593444,1.9649960479062496,0.6270627062706271,0.014691478942213516,0.49670799861951404,0.05595219684863481,3.5204779180960704,1.1719568878120865,0.2684287363011334,0.02337964156227984
